sample	batch	readsRaw	reads	readsUnique	microRNAPerc	readsAdapterFound	readsAdapterFoundPerc	miRNAexprTop1	miRNAexprTop5	miRNAexprTop20	miRNAexprp50	miRNAexprp75	miRNAexprp95	miRNAper1k	adapterDimerPerc	ultraShortReadsPerc	shortReadsPerc	refSpecies	unmapped	bacteria	virus	stdDevMiRNAlength	mainPeakMiRNAlength	absskewnessMiRNAlength	meanofp50	meanofp10	meanofp25	meanofp75	meanofp90	readsPerc
32150225_EXO_S2	180626-180628-190531	3.3588899E7	2.5061492E7	642468.0	15.822266288056719	3.3238365E7	98.9563992555993	12.962559403119096	47.42590025541737	82.84315046327609	6.0	14.0	53.0	0.09998410404620253	1.2544225828673545	23.213503757315618	13.970313852320043	3.6627747462122366	89.96709373887236	6.119543880308483	0.25058763460691014	1.1741639706734377	85.01820382992945	0.0655537594788903	35.5	35.5	35.5	35.5	35.5	74.61242477760287
32152444_EXO_S25	180626-180628-190531	2.5630763E7	1.692118E7	498944.0	2.940084556750761	2.5383677E7	99.03597875724573	18.82560475519968	48.50797002652619	79.87349486975349	6.0	16.0	63.0	0.6259167071773869	3.422469292462181	29.858263439707905	17.546651343454286	3.8390407761160863	88.16964892519316	7.4513184068723355	0.5399918918184192	1.606673738409124	78.33472407934289	0.036311639325225235	35.5	35.5	35.5	35.5	35.5	66.01902565288438
32140237_EXO_S31	180626-180628-190531	3.5502408E7	2.4143399E7	830299.0	6.934557971725479	3.5285457E7	99.38891187324533	17.16591936505659	49.31673996365145	83.90541921193481	6.0	13.0	53.0	0.25659837604067953	2.9035232017419568	28.606213323325477	16.368510318898252	4.546559496448698	87.51154715208078	7.43778454723794	0.5041088042325773	1.3170032726794074	82.87513343380817	0.056161055431100865	35.5	35.5	35.5	35.5	35.5	68.004961804281
32150168_EXO_S6	180626-180628-190531	3.5164169E7	2.6226707E7	888571.0	18.38520177161408	3.4831935E7	99.05519166399183	16.770266837963185	49.53320472917336	85.20568972876912	6.0	13.0	50.0	0.12037869872351128	0.9769327405564955	23.64320014535753	15.278620949746031	0.9802374350695267	95.79924769053164	3.1276934614780276	0.09282141292080626	1.2016426228495534	83.24525726990474	0.10032451681202778	35.5	35.5	35.5	35.5	35.5	74.58361094783727
32152194_EXO_S15	180626-180628-190531	3.2404294E7	2.3286019E7	670428.0	29.79661744671749	3.2122225E7	99.12953203053891	15.092678182303493	52.35248196977706	84.89207855171222	5.0	13.0	51.0	0.08617139354408426	1.0970665283269327	26.363488004137732	13.548274936266088	51.90963728063607	25.63241058937554	20.074440375574735	2.3835117544136666	1.4419681329983862	81.94826060617504	0.049626653574061	35.5	35.5	35.5	35.5	35.5	71.86090522447427
32151686_EXO_S20	180626-180628-190531	2.3236486E7	1.8457329E7	543494.0	57.81996950913105	2.303808E7	99.1461445590353	16.26790079735823	47.92627338214655	83.05069552736373	6.0	14.0	55.0	0.0657461026798284	0.796190410843198	19.0459307717345	9.018317720969003	3.50654203541585	94.49004782869721	1.8592668527499294	0.14414328313701294	1.1301895103272597	83.28577470093163	0.15402051674190226	35.5	35.5	35.5	35.5	35.5	79.43253123557494
32161248_EXO_S29	180626-180628-190531	2.5889636E7	1.7377815E7	547764.0	21.491844630639953	2.5659836E7	99.11238613011014	15.376520120730232	46.85069827482845	83.27329318417213	6.0	14.0	54.0	0.118392026238508	4.590910253957961	27.62478535720337	13.449869459111074	10.813810597016944	77.22017411279842	10.943124898038098	1.0228903921465384	1.2378924063512748	83.01169187432808	0.10031951180446214	35.5	35.5	35.5	35.5	35.5	67.12267024534451
32161349_EXO_S5	180626-180628-190531	2.8333202E7	2.12843E7	668827.0	0.7626419473508652	2.7926159E7	98.56337098786081	9.060152049144952	36.17210515309213	76.2923786156639	8.0	19.0	74.0	1.8079018194921133	1.4235620733124543	22.180812780363013	16.07079194866647	0.9815685740193476	94.74669122310812	4.162711482172305	0.10902872070023444	2.2081324387320476	76.42204720524475	0.23905323778312992	35.5	35.5	35.5	35.5	35.5	75.12140703334555
32150855_EXO_S1	180626-180628-190531	2.170967E7	1.6505411E7	382669.0	5.431182537653885	2.1523356E7	99.14179257446106	13.129865747204866	51.315251711911834	82.26717383233763	5.0	13.0	49.0	0.29001006300933085	1.1990967925748937	21.983348119502278	16.058621827289386	17.765761785635025	44.30141121599456	35.49215466370389	2.440672334666493	1.444773742232048	83.36436420914774	0.027449910215157705	35.5	35.5	35.5	35.5	35.5	76.0279221194979
32152388_EXO_S22	180726-190530	2.0520927E7	1.4297447E7	1056981.0	4.400904581076616	2.0307478E7	98.95984718429143	13.417295832128184	38.72095250606172	75.35056852129384	8.0	20.0	69.0	0.864667482180092	2.1879466384686257	23.406365322654295	12.955395282118745	0.24546340336145328	96.84686363936163	2.8901033869892996	0.01756957028761848	1.5925606545818354	78.03690170675164	0.07372024986575425	35.5	35.5	35.5	35.5	35.5	69.67252015466943
32170641_EXO_S35	180726-190530	2.2840048E7	1.5989217E7	634141.0	8.469695545441642	2.2523044E7	98.61206946675418	13.584024897612691	41.55300632744071	77.14964143339964	7.0	18.0	65.0	0.2946050287148998	3.3886096443116407	20.445372699856332	10.533581362789857	17.645592026176136	51.1434049584792	29.622701349290573	1.5883016660540665	1.2477975110286545	81.12532165820855	0.17402918473397513	35.5	35.5	35.5	35.5	35.5	70.00518125005692
32160652_EXO_S28	180726-190530	2.438971E7	1.7434929E7	1045325.0	1.8271253069054665	2.4015936E7	98.46749305342294	18.7192656189274	41.49571043595846	75.57755101385315	7.0	20.0	73.0	1.4325313085177795	2.338178193453901	20.168968030038762	12.407651094693527	0.8110385766411781	93.84299758261132	5.166674323709608	0.17928951703789556	1.6742152369339578	77.1371319811303	0.07532359117359623	35.5	35.5	35.5	35.5	35.5	71.48477370169633
32152480_EXO_S3	180726-190530	2.1539862E7	1.5893432E7	831182.0	11.713939443664458	2.1283107E7	98.80800071978177	14.7814701034934	43.29908677321444	79.59946559620191	7.0	16.0	60.0	0.30073158059157423	2.6753955439297035	18.778017473667262	11.732816456023052	9.221280841041757	77.81479796182474	12.479721182938961	0.4842000141945428	1.261042165378073	79.6164690671652	0.22811548563018377	35.5	35.5	35.5	35.5	35.5	73.78613660570342
32170419_EXO_S34	180726-190530	2.2064604E7	1.5798423E7	519379.0	6.802596689555684	2.1775075E7	98.6878123894723	12.385560332072325	37.726294821994315	74.89266335135255	8.0	21.0	70.0	0.34307083983535375	3.3270187413305514	19.209230100761356	11.66223115486038	7.798151752235017	72.63424330390444	18.729761824961905	0.8378431188986394	1.3381077229509224	80.23048679533774	0.1458571307841139	35.5	35.5	35.5	35.5	35.5	71.60075476541523
32160008_EXO_S24	180726-190530	2.122762E7	1.5462519E7	969305.0	4.189757179926506	2.0946752E7	98.67687475091414	9.213904763524967	36.59997714887434	79.0913524379836	8.0	17.0	63.0	0.7150713580457633	3.9880722687446704	16.503449185412258	9.987009477965087	6.351326067893595	77.70054801549476	15.25134423440321	0.6967816822084423	1.2819145543697588	82.55598642828132	0.152886056274428	35.5	35.5	35.5	35.5	35.5	72.84151025880433
32151370_EXO_S14	180726-190530	4.4037632E7	3.4299827E7	1346500.0	4.5910056630897635	4.3559396E7	98.91402880154864	17.304929624128718	44.38336344256891	79.63293929441065	6.0	16.0	58.0	0.42435235789824266	1.2863206110220156	12.792425576114423	9.013805084666373	0.17393382188195877	95.74290855752713	3.9654194174215514	0.11773820316936293	1.244527178925031	80.97629192309012	0.20082002546802932	35.5	35.5	35.5	35.5	35.5	77.88753718637733
32150690_EXO_S2	180726-190530	2.0688737E7	1.5331108E7	484663.0	17.934144094477688	2.0384237E7	98.52818468328927	14.720889403212372	48.24210107414472	83.28227591539478	6.0	14.0	51.0	0.1525183950502424	3.966262467381199	16.010431752981702	10.615179259087908	18.19818241447389	66.44533454463956	14.509557952367173	0.8469250885193683	1.1832457557336415	80.99055033605879	0.22643054714235158	35.5	35.5	35.5	35.5	35.5	74.10364392954486
180726-190530_Brain_S36	180726-190530	2.6903782E7	2.1828949E7	237686.0	66.07418433201016	2.6549523E7	98.68323717460987	12.741831459186537	40.822965818550635	72.42203497387533	8.0	23.0	87.0	0.06720628205237951	1.476855078630954	13.773237193268	1.6951785249175668	92.0749093325565	6.140712500633906	1.5486544954592179	0.23572367135037053	1.1730024591153445	84.35733476912478	0.09642065376970968	35.5	35.2	35.5	35.5	35.5	81.13710183943655
32151510_EXO_S15	180726-190530	2.7142745E7	2.0570985E7	2007897.0	2.1817574608119066	2.6801285E7	98.74198427609294	15.510370221830533	39.048260591996126	76.3587683814643	8.0	19.0	69.0	1.3218936700475397	2.1533196955271925	15.509004077933774	12.258552216039435	0.7995436290483903	95.35735892082951	3.7444536564486337	0.09864379367346775	1.5443960993253762	79.27100152543734	0.07879121816729286	35.5	35.5	35.5	35.5	35.5	75.78815259841994
32160118_EXO_S26	180726-190530	2.1827125E7	1.6559194E7	542675.0	23.878142861301367	2.1562477E7	98.7875269876358	12.497970953388533	42.96933944666396	80.81476113215291	7.0	15.0	58.0	0.12630617803006453	2.7331689543777604	15.284658667128456	8.017979109159528	38.20158155040638	40.61845039076177	19.9406746487782	1.2392934100536532	1.201551797057865	81.20793345416902	0.20012866614712674	35.5	35.5	35.5	35.5	35.5	75.86520900026916
32150162_EXO_S11	180726-190530	2.5582005E7	1.7776358E7	1356374.0	1.0824770743253467	2.5273856E7	98.79544625216046	19.652313718029124	44.97075126678937	75.50404647674509	7.0	20.0	80.0	2.4523284858973606	1.5960599477398079	24.01343027686587	12.440568719173358	0.5847373235845048	96.55943585294581	2.8205721329419666	0.035254690527722274	1.8866744285532986	73.8156599971885	0.0013218472595241042	35.5	35.5	35.5	35.5	35.5	69.48774343527803
32151633_EXO_S16	180726-190530	2.7748298E7	2.0064722E7	1498668.0	20.40453388788575	2.7467927E7	98.98959208236845	15.662952223876765	43.3398331795413	79.2685267540558	7.0	17.0	60.0	0.18984149582360954	2.2634901537447325	20.33368159740378	9.541905772742167	6.324951823404281	86.61474103653168	6.75216432104068	0.3081428190233583	1.1628179082575532	82.14678642204461	0.23976717126349195	35.5	35.45	35.5	35.5	35.5	72.30973950186062
32152263_EXO_S7	180726-190530	1.31693E7	6818955.0	205796.0	1.608897551017708	1.3051547E7	99.10585224727207	18.257663226609314	46.37595374117383	73.98501975155528	7.0	22.0	81.0	2.1958424934644913	22.616515635618246	24.367967345915716	12.684229074602177	17.1033978080219	43.48485948360123	36.379518562594974	3.0322241457818686	2.0383759861415545	75.49406030233473	0.12470480653284749	35.5	35.5	35.5	35.5	35.5	51.77917581040754
32152081_EXO_S18	180726-190530	2.0244345E7	1.4671534E7	399417.0	0.9767485799371759	2.0002763E7	98.80666922046626	19.580636269477438	46.620814942965424	77.66778706483977	6.0	17.0	72.0	1.6818349736927525	5.055299526147603	18.16084082450924	12.349102351510705	2.8682617645843984	88.08728521502933	8.63393698300396	0.41051603738232145	1.9243407367264935	73.81994657417378	0.01180662110662608	35.5	35.5	35.5	35.5	35.5	72.47225830225675
32152276_EXO_S21	180726-190530	2.2414157E7	1.7254076E7	903246.0	2.23688593929921	2.2063582E7	98.4359215472614	12.632601504941798	44.28159671925825	82.14561351622092	6.0	15.0	56.0	0.9028254578827591	1.1045763739081207	12.732114762611005	9.702933750734477	3.979065584271218	84.50108832255057	11.14704142951497	0.3728046636632411	1.403559306590329	80.1678862421506	0.14730533757683553	35.5	35.5	35.5	35.5	35.5	76.97847391717654
32160740_EXO_S29	180726-190530	2.4526313E7	1.8303322E7	927175.0	0.39477533094812	2.4198018E7	98.66145800226883	15.670771913301754	39.67253597546171	74.7047037761789	8.0	21.0	97.0	4.793325560452932	2.409129096229425	15.832764850706926	10.047811499334905	6.8508875055577345	68.01158827889276	24.161067591992303	0.9764566235571879	2.337787983516156	72.53078697912323	0.13207923420720408	35.5	35.5	35.5	35.5	35.5	74.62728702842534
32152259_EXO_S20	180726-190530	2.3784922E7	1.7578327E7	1156871.0	2.438428867548087	2.3493891E7	98.77640548915822	14.372438636506283	41.86214669153209	77.13054610936989	7.0	18.0	67.0	1.0745113618072364	3.4592643028056016	16.22578895335325	11.249219945402688	3.919064652739706	82.30695674281176	13.143702469523975	0.630276134924558	1.5413392568085251	79.09870322722242	0.09275367420486	35.5	35.5	35.5	35.5	35.5	73.90533801203973
32160002_EXO_S23	180726-190530	2.7020467E7	1.885002E7	1093256.0	16.16409425560297	2.6785069E7	99.12881594533506	16.106718918589756	45.3071461827486	80.32749859419424	6.0	16.0	57.0	0.22190232277761074	2.153569128709241	24.005279386810855	8.6715358087983	5.242959954419146	89.80153867210751	4.796419314143964	0.15908205932938	1.3126394101391672	80.26371988503087	0.15337268549243607	35.5	35.5	35.5	35.5	35.5	69.7620067040292
32161448_EXO_S32	180726-190530	1.9101864E7	1.2607244E7	1022788.0	7.447519854458303	1.889249E7	98.90390801651608	13.831750234089796	42.09625135008907	74.12243405857593	7.0	21.0	72.0	0.6306171309331473	3.605057631192099	26.214818348844876	11.879781203585125	2.4433413044119714	91.08557746641534	6.211428921340777	0.25965230783191	1.2719050347167256	82.10302770691746	0.1572836518096926	35.5	35.5	35.5	35.5	35.5	66.00007203485482
32152082_EXO_S19	180726-190530	2.023093E7	1.4815049E7	586126.0	4.081255485553908	1.9897266E7	98.35072337257853	13.367690553308586	41.01563966852564	77.73681026185083	7.0	18.0	66.0	0.5536000578412013	4.949098118654965	15.580850870846263	9.5142161975994	12.598264102940192	60.03028407128454	26.305184680793154	1.0662671449821057	1.3156557651463534	79.87847972206912	0.19413590859837004	35.5	35.5	35.5	35.5	35.5	73.22969828870941
32152019_EXO_S17	180726-190530	2.1874146E7	1.5895168E7	846898.0	5.157774991745933	2.1617406E7	98.82628560676152	16.77299699411374	42.87794380770029	76.78566290483123	7.0	19.0	71.0	0.6018024389169911	2.5767492606949594	19.538687177690147	11.798973312112059	0.3260676452114253	96.29048274293169	3.355604671809697	0.027844940047189178	1.3583860326299702	79.85600361211279	0.18869607493062088	35.5	35.5	35.5	35.5	35.5	72.66646204153524
32161241_EXO_S31	180726-190530	2.4985344E7	1.8072518E7	1227324.0	12.08262180178759	2.4719534E7	98.93613632055656	16.824610369000084	42.2495062196349	76.4287074171148	7.0	19.0	64.0	0.3266222354619234	2.079676805307811	20.930483986931193	11.023854258066555	1.680712117702691	94.77325185123622	3.4435157292414926	0.1025203018195915	1.2678563128026095	79.45237736374602	0.22376599004923567	35.5	35.5	35.5	35.5	35.5	72.33247619084212
32170071_EXO_S33	180726-190530	2.4319717E7	1.7719944E7	548965.0	38.09730437071368	2.4081853E7	99.02192940814237	18.821595603146417	45.30008466332416	79.57731482958629	6.0	16.0	62.0	0.09334483943277798	3.0151754520198373	20.597698572977308	6.888879309787423	46.99474783893222	35.34995370188529	16.659352873801378	0.9959455853810827	1.139458242894443	82.71585712219743	0.17400130563818603	35.5	35.5	35.5	35.5	35.5	72.86245970707635
32141754_EXO_S5	180726-190530	3.2351454E7	2.545761E7	754550.0	1.2021749095849936	3.186829E7	98.50651534858372	18.031812875076636	41.23534465723723	73.54617384994252	7.0	22.0	81.0	1.581504323583109	1.5258522176399238	13.372224688916566	13.628044829427779	6.319642731583993	52.37974028198248	39.36182540309167	1.9387915833418776	1.6476749894750684	76.72545134733964	0.08208172108669799	35.5	35.5	35.5	35.5	35.5	78.69077538215129
32150091_EXO_S1	180726-190530	2.18429E7	1.5318262E7	380927.0	0.09170753183357225	2.1540503E7	98.61558218002189	12.938110026619341	43.21306566104702	81.91836734693877	7.0	16.0	34.0	16.41526175687666	3.2477913797142963	19.748606374963362	13.272451602321325	8.951713973817656	65.03401626111369	24.574158608855242	1.440111156213413	3.932560244068032	40.64884135472371	1.1835735155789677	35.5	35.5	35.5	35.5	35.5	70.12925023691909
32160964_EXO_S30	180726-190530	1.9484976E7	1.3294422E7	708402.0	3.43217629168082	1.9267078E7	98.88171276166827	11.865213624128616	38.92551312528414	75.2118190328314	8.0	20.0	68.0	0.8946668332863391	3.0057198097875744	23.416122277329254	11.293588825623225	11.917772732052587	60.11852188835287	26.677526860513375	1.286178519081161	1.4205903421823263	80.07741567612615	0.07942746960406634	35.5	35.5	35.5	35.5	35.5	68.22909096731759
32160619_EXO_S27	180726-190530	2.1852175E7	1.5318563E7	549296.0	17.19646287971001	2.1623791E7	98.95486833690468	15.02266904184299	43.99845551557903	80.35472956959146	7.0	16.0	57.0	0.17274832417155792	3.890347502480898	20.887073846548176	8.35143656389374	32.38440838086445	42.551909079200186	23.74454444584652	1.319138094088852	1.2105637660250896	81.30215855745851	0.2069792223590864	35.5	35.5	35.5	35.5	35.5	70.10086181352658
32151247_EXO_S13	180726-190530	2.4707852E7	1.6462643E7	1031744.0	4.247780869693903	2.4430274E7	98.87655956495125	14.298828402545853	46.16026998534023	82.00566931770958	6.0	15.0	57.0	0.6803978660469372	2.760129049098808	25.3752459174538	11.836749659851474	2.6079408998907407	88.8079696559052	8.269334395455214	0.3147550487488552	1.354222283090238	80.80945962574727	0.1620344307549591	35.5	35.5	35.5	35.5	35.5	66.6291954476658
32150880_EXO_S12	180726-190530	2.3167211E7	1.4979134E7	985719.0	2.5837141185865584	2.2856142E7	98.65728766401791	13.752694450040826	38.33236183296719	76.70240053917345	8.0	19.0	69.0	1.1231013957660458	3.8715187880561186	26.75434714863145	11.519215047394875	1.0323360482655406	94.49198465011395	4.340678172716793	0.13500112890371363	1.6090785530445997	80.44897325815963	0.03320976973140237	35.5	35.5	35.5	35.5	35.5	64.65661317626882
32151523_EXO_S6	180726-190530	2.4561751E7	1.6575683E7	1134267.0	2.1885915651258485	2.4282641E7	98.8636396484925	16.100695834284963	44.53709309354786	77.7394507898251	7.0	18.0	74.0	1.421124607238793	2.9661509522854894	24.31677458665278	11.463142338134277	8.441407814085249	75.05090438807258	15.650727635174976	0.8569601626672037	1.5960341352156806	78.68743035558644	0.0675535844656247	35.5	35.5	35.5	35.5	35.5	67.4857545783279
32141765_EXO_S9	180726-190530	2.999592E7	2.3664282E7	1864064.0	2.045707535094446	2.9662857E7	98.88963899090277	16.410813100290213	43.72677540569395	80.31614758911657	7.0	16.0	57.0	1.370914443668621	0.4962170327832164	14.188318917085619	14.173761833128376	5.168675728255775	68.37432042096185	25.321402102966818	1.1356017478155473	1.5059403783229908	79.76428748656025	0.0720837853981943	35.5	35.5	35.5	35.5	35.5	78.89166926702032
32150158_EXO_S10	180726-190530	2.3258199E7	1.6714527E7	702323.0	27.133361297032373	2.2940775E7	98.63521676807392	15.018738098386772	46.43557881054935	82.46525218416937	6.0	14.0	54.0	0.13565570672071423	2.115157852907269	21.499976877327917	8.186147929168218	22.47972078420167	65.74570132914918	11.166639654236102	0.6079382324130377	1.2222535120931073	80.93072113880787	0.24576507270592304	35.5	35.5	35.5	35.5	35.5	71.86509583136682
32140235_EXO_S8	180726-190530	2.5526458E7	1.7614461E7	1580507.0	0.2556422248742098	2.523941E7	98.87548832666091	11.54709699274395	35.37083680111616	69.97308504660727	10.0	27.0	144.0	10.726312270353178	3.5211378320525553	21.426703167280195	11.188665375911853	1.2451814449502598	92.06766531204106	6.495248421169401	0.19190482183928312	3.0189813374569336	61.5669725590015	0.35614675043896793	35.5	35.5	35.5	35.5	35.5	69.00472051390757
32160071_EXO_S25	180726-190530	1.9156852E7	1.4024118E7	586231.0	3.094789989644973	1.8866521E7	98.48445349998006	10.786947226638507	42.28868075816098	79.4537147479149	7.0	17.0	62.0	0.7145666595617639	2.719556415044722	17.81088947892673	11.925317747540275	2.750960880391908	90.27518165491762	6.684249234069478	0.28960823062099156	1.8555172608702013	78.38064612795777	0.03173856918106916	35.5	35.5	35.5	35.5	35.5	73.20679827771285
32151648_EXO_S4	180726-190530	2.6450312E7	2.0535582E7	864379.0	0.546587868802549	2.612326E7	98.76352309190152	16.50621715529513	36.81561684353782	68.15787587529204	9.0	29.0	106.0	3.385940168025592	2.496967940212876	14.9165317442454	15.84150954292033	2.558456828737554	86.09669304721922	10.767038401930852	0.5778117221123805	2.4741010313358585	68.53334047166528	0.18646471678956772	35.5	35.5	35.5	35.5	35.5	77.63833560829075
32152253_EXO_S33	180913-190529	2.8203933E7	8291174.0	1217309.0	7.900485504224132	2.8056426E7	99.47699847393625	17.196235588597144	45.98079286865779	78.53603866392902	6.0	17.0	65.0	1.20547687917698	1.5764266616544753	68.86364198692414	14.180656083213407	18.912448345674576	49.316019661389326	28.436129792958194	3.335402199977951	1.51556345580255	80.46575392657368	0.028080130274008658	35.5	35.5	35.5	35.5	35.5	29.397226266279954
180913-190529_Brain_S36	180913-190529	9535327.0	6413234.0	149563.0	85.46450979334296	9438553.0	98.9851003536638	11.733334436156227	42.44217633217647	74.46265518301536	8.0	21.0	84.0	0.2074189091023419	11.339823577696041	20.655421297348322	3.5463981497809223	93.26670444271954	2.982223945048629	3.2643281065372016	0.4867435056946308	1.2150641424746067	82.6869511940128	0.30820076156062387	35.5	35.2	35.5	35.5	35.5	67.25762000610992
32151859_EXO_S28	180913-190529	2.1673963E7	5837596.0	1130263.0	11.142891697198639	2.1525041E7	99.31289907618648	21.58896581166928	49.098798141630404	80.41196957344843	6.0	15.0	60.0	1.3337387692410614	2.467145444212722	70.40437152070588	12.260745413504337	3.9136315702559754	89.61295026240253	5.874113247987699	0.5993049193537887	1.4436591376558408	81.16656801777218	0.04105702929379752	35.5	35.5	35.5	35.5	35.5	26.933680748647582
32150292_EXO_S9	180913-190529	2.1655522E7	1.7812354E7	445591.0	1.2639373773954883	2.1468597E7	99.13682524023203	11.301170825296783	40.946241837131375	81.99822088349505	7.0	15.0	56.0	0.9282740735994552	0.5511450316384725	13.852326115743965	11.964267668315765	9.729460800071681	64.70410367995157	24.19466848682662	1.3717670331501381	1.5689194738123993	78.20966208471428	0.09747642208783408	35.5	35.5	35.5	35.5	35.5	82.25317311676902
32152341_EXO_S35	180913-190529	1.878752E7	4829155.0	979687.0	6.060356314924676	1.8676466E7	99.40889484083051	15.25622841339696	43.59808786385453	79.03985971743201	7.0	17.0	64.0	2.464539659174616	2.2241868611962747	71.9113654442011	12.17713157377758	0.6858342712130797	96.218261787	2.9671650630389785	0.12873887874793832	1.5328975166036092	81.67208835066906	0.07411188275480307	35.5	35.5	35.5	35.5	35.5	25.70405780007154
32151226_EXO_S21	180913-190529	1.9564563E7	1.4865228E7	685059.0	0.15926429113633508	1.9432295E7	99.32394094363364	9.141292108791236	28.345269996644234	57.37757352961103	16.0	39.0	108.0	15.233679768534794	0.32617907412129976	21.926685596761367	14.992506343562182	10.946014417000534	64.79994790527263	22.721710020189388	1.5323276575374427	3.3548045658004093	51.13108678055639	0.5905343258394582	35.5	35.5	35.5	35.5	35.5	75.98037329021865
32150013_EXO_S3	180913-190529	2.6170348E7	8142576.0	1022582.0	1.2233597819658029	2.5980127E7	99.27314302431134	14.143570119991248	37.769186293534	74.67728478384073	8.0	21.0	101.0	5.239557190575307	5.550988287875659	63.0903195615803	14.567990372395712	6.61542489747716	77.13701413410203	14.793745861260616	1.4538151071601908	2.391431192950945	73.75432960192761	0.28511933898395714	35.5	35.5	35.5	35.5	35.5	31.113747513025046
32150698_EXO_S12	180913-190529	1.0748781E7	7881608.0	284160.0	14.9752182549551	1.0651456E7	99.09454848880073	11.329555739949216	43.21254809266392	82.55730631601303	6.0	15.0	54.0	0.2977689550443405	0.49353286473060903	24.346689982689398	10.985714485969144	31.32293562430408	45.76597821155277	21.366084179776536	1.5450019843666416	1.1356093045007232	83.60231849753764	0.2007822371640204	35.5	35.5	35.5	35.5	35.5	73.32559850275115
32151984_EXO_S30	180913-190529	1.5507052E7	6699726.0	1013412.0	3.886561928054985	1.5439502E7	99.56439173609529	18.133953456303388	45.62446014894192	79.78917632608955	6.0	16.0	64.0	2.9822624177518016	0.9938352647844572	55.585610960243606	19.16852095220603	2.6562877347521376	83.13662379625674	12.631770314188968	1.5753181548021524	1.590188370804733	79.90528571757784	0.05440014593767051	35.5	35.5	35.5	35.5	35.5	43.204382109507335
32152084_EXO_S31	180913-190529	1.4867724E7	5088039.0	1196087.0	30.28203989788568	1.4792582E7	99.49459648295866	21.755286922614477	48.759502840284355	80.84175833784496	6.0	15.0	60.0	0.6816721567752203	1.5100797306409692	64.08381711694629	12.464184504877236	5.810765208364165	90.15632545269405	3.643564839027375	0.3893444999144071	1.3161647763768176	79.81442189551626	0.017331473325312957	35.5	35.5	35.5	35.5	35.5	34.22204366989863
32150243_EXO_S8	180913-190529	2.3850067E7	6298581.0	923101.0	0.19848915176291287	2.3715062E7	99.43394288997176	13.020635146859203	28.29324518229581	56.93933435635029	15.0	60.0	216.0	54.794596367228955	5.443941193311639	67.98637598398284	13.157452145502425	5.174975125349662	77.65980940786504	15.7568665069164	1.4083489598688972	3.0980081102172794	21.48231150952457	0.6979962201793032	35.5	35.5	35.5	35.5	35.5	26.409070465085065
32151180_EXO_S20	180913-190529	1.6924985E7	1.3265161E7	507502.0	0.1696549329480433	1.6801044E7	99.26770393001826	8.910401727408527	27.322157824834807	62.760374529560046	14.0	33.0	84.0	13.971686625561558	0.37253883788843845	18.608264870252093	13.38578901998637	12.08642699474209	58.532957119781656	27.549149233846467	1.8314666516297844	3.2326885982297524	57.62166510256066	0.5048945815681984	35.5	35.5	35.5	35.5	35.5	78.37620535557343
32141643_EXO_S1	180913-190529	2.6081947E7	7968497.0	1057600.0	2.0544024801665866	2.5894132E7	99.27990421880698	18.515961681578418	43.969877850318696	79.860594568604	7.0	17.0	78.0	3.685281353513642	3.3323811982938225	65.87970960563875	14.336491632100739	7.078988672518795	74.98617367867492	16.270910310940693	1.6639273378655979	2.166798034272006	76.33737942662358	0.20353915511553752	35.5	35.5	35.5	35.5	35.5	30.55177207437773
32141786_EXO_S2	180913-190529	3.2960557E7	8186400.0	541247.0	1.380313690999703	3.2673681E7	99.12963849488345	16.867233202769246	44.52616805767182	79.25434776155721	7.0	17.0	85.0	3.677373527183543	12.806065332796493	62.132217701209555	12.77767736525374	20.849518713964628	41.813886445812564	33.27490716309979	4.061687677123031	2.3335779052893706	73.4269200470884	0.28452621959522195	35.5	35.5	35.5	35.5	35.5	24.83695891425621
32150076_EXO_S4	180913-190529	2.600068E7	6226450.0	627284.0	9.276859205486264	2.5801906E7	99.23550460987943	18.039509214575446	46.209116465656706	77.28788001286063	6.0	19.0	71.0	1.094735973493262	7.271718356019673	68.5886079988239	11.452151658148935	0.6890603795099937	97.23070128243221	1.9968200178271727	0.083418320230629	1.5837040913558262	79.56894118950625	0.11895284066501134	35.5	35.5	35.5	35.5	35.5	23.947258302475166
32150849_EXO_S15	180913-190529	3.1663075E7	2.6883915E7	623905.0	0.431023532100886	3.1431052E7	99.26721267596403	12.355180158343112	40.69688986456468	79.49428100910087	7.0	17.0	70.0	2.297292017290107	0.18758912839028669	9.99085926057736	9.71916290084618	5.999661879603473	60.983837361485485	31.616351264315465	1.4001494945955597	1.8727988265651514	78.38564867272711	0.017153158480639516	35.5	35.5	35.5	35.5	35.5	84.90620383522447
32151444_EXO_S22	180913-190529	1.2758212E7	5275958.0	555498.0	21.010497050962154	1.267555E7	99.3520878944479	14.833227811574801	46.30676700138613	82.12930899585115	6.0	14.0	55.0	0.5800637789188418	2.7123565815699675	55.6169381679657	14.471198789625378	5.611208428876803	86.45548353493336	7.250948548112022	0.6823594880778052	1.3239050434768052	80.48667608515613	0.05423739165141626	35.5	35.5	35.5	35.5	35.5	41.35342789412811
