name	pre-microRNA	RC_adj	UR	180913-190529_Brain_S36180913-190529_Brain_S36(total)	RPM (lib)	arm	isoString_RC_adj
hsa-miR-328-3p	hsa-mir-328	4760.0	154.0	847.071100407644	889.0482700913702	3p	mlv3p_2.0|NucVar_66.0|canonical_2581.0|nta#G_42.0|nta#C_7.0|nta#A_592.0|mv_47.0|lv5p_256.0|nta#C#1_7.0|lv5p#1_21.0|nta#T#3_17.0|nta#T#2_123.0|lv5pT_235.0|nta#T#1_619.0|nta#UA_6.0|mlv5p_7.0|lv5p#-3_11.0|lv5p#-2_47.0|lv5p#-1_177.0|lv3p#1_2.0|lv5pE_21.0|nta#A#3_3.0|nta#A#2_94.0|nta#A#1_495.0|lv3pT_399.0|mlv5p#1_7.0|total_4760.0|nta#AU_1.0|lv3pE_2.0|mlv3p#3_1.0|mlv3p#2_1.0|nta#G#1_42.0|lv3p_401.0|lv3p#-3_1.0|lv3p#-2_63.0|lv3p#-1_335.0|nta#T_759.0
hsa-miR-432-5p	hsa-mir-432	4743.0	147.0	844.0458464776168	885.8730976981868	5p	lv5p_8.0|nta#A#1_226.0|lv5p#-1_8.0|canonical_508.0|lv3pE_53.0|nta#C#1_20.0|nta#AU_3.0|nta#G_8.0|nta#C_20.0|nta#G#1_8.0|lv3p_2371.0|nta#A_415.0|nta#UA_1.0|lv3p#2_31.0|lv3p#1_22.0|nta#T#3_32.0|NucVar_14.0|nta#T#2_59.0|nta#T#1_1218.0|mv_90.0|lv3p#-4_92.0|lv3p#-3_251.0|lv3pT_2318.0|lv3p#-2_1244.0|lv3p#-1_731.0|lv5pT_8.0|nta#T_1309.0|nta#A#3_18.0|total_4743.0|nta#A#2_171.0
hsa-miR-361-5p	hsa-mir-361	4635.0	112.0	824.8265862162668	865.7014142591389	5p	mlv3p_14.0|NucVar_69.0|canonical_2626.0|nta#G_36.0|nta#C_13.0|nta#A_488.0|mv_52.0|lv5p_203.0|nta#C#1_13.0|nta#T#3_2.0|nta#T#2_9.0|lv5pT_203.0|nta#T#1_260.0|mlv5p_8.0|lv5p#-3_3.0|lv5p#-2_77.0|lv5p#-1_123.0|lv3p#3_3.0|lv3p#2_9.0|lv3p#1_151.0|nta#A#4_1.0|nta#A#3_4.0|nta#A#2_35.0|nta#A#1_448.0|lv3pT_692.0|mlv5p#1_8.0|total_4635.0|lv3pE_163.0|mlv3p#3_5.0|mlv3p#2_9.0|nta#G#1_36.0|lv3p_855.0|lv3p#-3_28.0|lv3p#-2_110.0|lv3p#-1_554.0|nta#T_271.0
hsa-miR-27a-3p	hsa-mir-27a	4589.0	147.0	816.64060499384	857.1097713128778	3p	nta#A#1_1130.0|lv5p_12.0|lv5p#-1_6.5|canonical_195.0|lv3pE_9.0|nta#C#2_1.0|nta#C#1_4.0|lv5pE_5.5|nta#G_33.0|nta#C_5.0|nta#G#2_6.5|nta#G#1_26.5|lv3p_2364.5|nta#A_1333.0|lv3p#1_9.0|nta#T#4_12.0|nta#T#3_61.0|NucVar_15.0|nta#T#2_81.5|nta#T#1_411.0|mlv3p_5.0|mv_61.0|lv3pT_2355.5|lv5p#1_5.5|lv3p#-2_183.0|lv3p#-1_2172.5|lv5pT_6.5|mlv3p#2_5.0|nta#A#5_1.0|nta#T_565.5|nta#A#4_1.0|nta#A#3_54.0|total_4589.0|nta#A#2_147.0
hsa-miR-125b-2-3p	hsa-mir-125b-2	4584.0	171.0	815.750824426185	856.1758970795885	3p	lv5p#-2_262.0|nta#A#1_303.0|lv5p_266.0|canonical_11.0|lv3pE_3.0|nta#C#2_2.0|nta#C#1_6.0|lv5pE_4.0|nta#G_15.0|nta#C_8.0|nta#G#1_15.0|lv3p_9.0|nta#A_353.0|nta#UA_3.0|lv3p#2_3.0|nta#T#3_30.0|nta#T#2_394.0|nta#T#1_1204.0|mv_2294.0|lv3pT_6.0|lv5p#1_4.0|lv3p#-2_1.0|lv3p#-1_5.0|lv5pT_262.0|nta#T_1628.0|nta#A#3_1.0|nta#A#2_49.0|total_4584.0
hsa-miR-340-3p	hsa-mir-340	4578.0	109.0	814.6830877449988	855.0552479996414	3p	lv5p#-2_13.0|nta#A#1_119.0|lv5p_75.0|lv5p#-1_59.0|canonical_1065.0|nta#C#3_1.0|lv3pE_2363.0|nta#C#2_1.0|nta#C#1_1.0|lv5pE_3.0|nta#G_10.0|nta#C_3.0|nta#G#1_10.0|lv3p_2919.0|nta#A_120.0|lv3p#2_68.0|lv3p#1_2295.0|NucVar_9.0|nta#T#1_104.0|mv_273.0|lv3p#-3_85.0|lv3pT_556.0|lv5p#1_3.0|lv3p#-2_58.0|lv3p#-1_413.0|lv5pT_72.0|nta#T_104.0|nta#A#2_1.0|total_4578.0
hsa-miR-132-5p	hsa-mir-132	4283.0	115.0	762.1860342533487	799.9566682355754	5p	lv5p#-2_61.0|nta#A#1_84.0|lv5p_198.0|lv5p#-1_57.0|canonical_1652.0|nta#C#1_4.0|lv5pE_44.0|nta#G_12.0|mlv5p#1_3.0|mlv5p_3.0|nta#C_4.0|nta#G#1_12.0|lv3p_617.0|nta#A_95.0|nta#T#2_1.0|NucVar_55.0|nta#T#1_9.0|mv_1637.0|lv3p#-3_293.0|lv3pT_617.0|lv5p#1_44.0|lv3p#-2_205.0|lv3p#-1_119.0|lv5pT_154.0|nta#T_10.0|lv5p#-3_36.0|total_4283.0|nta#A#2_11.0
hsa-miR-411-5p	hsa-mir-411	4233.0	104.0	753.2882285767978	790.6179259026828	5p	lv5p#-2_56.0|nta#A#1_181.0|lv5p_1671.0|lv5p#-1_87.0|canonical_1096.0|lv3pE_7.0|lv5pE_1528.0|mlv5p#2_2.0|mlv5p_2.0|lv3p_318.0|nta#A_183.0|lv3p#2_1.0|lv3p#1_6.0|NucVar_396.0|nta#T#1_16.0|mv_551.0|lv3pT_311.0|lv5p#1_1528.0|lv3p#-2_16.0|lv3p#-1_295.0|lv5pT_143.0|nta#T_16.0|nta#A#3_1.0|nta#A#2_1.0|total_4233.0
hsa-miR-342-3p	hsa-mir-342	4227.0	142.0	752.2204918956116	789.4972768227358	3p	lv5p#-2_69.0|lv5p_124.0|nta#A#1_26.0|lv5p#-1_42.0|canonical_1608.0|lv3pE_1369.0|nta#C#2_1.0|nta#C#1_6.0|nta#G_4.0|mlv5p#1_3.0|mlv5p_3.0|nta#C_7.0|nta#G#2_1.0|nta#G#1_3.0|lv3p_1712.0|nta#A_30.0|nta#UA_1.0|lv3p#2_256.0|lv3p#1_1113.0|nta#T#2_2.0|NucVar_48.0|nta#T#1_154.0|mv_535.0|lv3p#-4_13.0|lv3p#-3_9.0|lv3pT_343.0|lv3p#-2_38.0|lv3p#-1_283.0|lv5pT_124.0|nta#T_156.0|lv5p#-4_5.0|lv5p#-3_8.0|nta#A#2_4.0|total_4227.0
hsa-miR-126-5p	hsa-mir-126	4025.0	87.0	716.273356962346	751.7687577978498	5p	lv5p#-2_40.0|nta#A#1_521.0|lv5p_164.0|lv5p#-1_104.0|canonical_2440.0|lv3pE_28.0|nta#C#1_2.0|lv5pE_20.0|nta#G_5.0|nta#C_2.0|nta#G#1_5.0|lv3p_551.0|nta#A_543.0|lv3p#2_28.0|nta#T#2_7.0|NucVar_50.0|nta#T#1_173.0|mv_85.0|mlv3p_5.0|lv3pT_523.0|lv5p#1_20.0|lv3p#-2_106.0|lv3p#-1_417.0|lv5pT_144.0|mlv3p#2_5.0|nta#T_180.0|nta#A#3_1.0|total_4025.0|nta#A#2_21.0
hsa-miR-374b-5p	hsa-mir-374b	4004.5	76.0	712.6252566349602	747.9398734413639	5p	lv5p#-2_16.5|nta#A#1_412.5|lv5p_60.5|lv5p#-1_42.0|canonical_1684.0|lv3pE_39.0|nta#C#1_1.0|lv5pE_2.0|nta#G_2.0|mlv5p#1_1.0|mlv5p_1.0|nta#C_1.0|nta#G#1_2.0|lv3p_1691.5|nta#A_426.5|lv3p#1_39.0|NucVar_41.5|nta#T#1_8.0|mv_88.5|lv3p#-3_14.0|lv3pT_1652.5|lv5p#1_2.0|lv3p#-2_184.0|lv3p#-1_1454.5|lv5pT_58.5|nta#T_8.0|nta#A#2_14.0|total_4004.5
hsa-miR-30b-5p	hsa-mir-30b	3973.3333333333335	85.0	707.0789577632436	742.1187240538609	5p	lv5p#-2_104.0|nta#A#1_69.0|lv5p_294.0|lv5p#-1_169.0|canonical_3216.0|lv3pE_1.0|nta#C#1_25.333333333333332|lv5pE_8.0|mlv5p#2_6.0|mlv5p_6.0|nta#C_25.333333333333332|lv3p_145.0|nta#A_69.0|lv3p#1_1.0|NucVar_101.0|nta#T#1_16.0|mlv3p_10.0|mv_91.0|lv3p#-3_11.0|lv3pT_144.0|lv5p#1_8.0|lv3p#-2_8.0|lv3p#-1_125.0|lv5pT_286.0|mlv3p#2_10.0|nta#T_16.0|lv5p#-3_13.0|total_3973.3333333333335
hsa-miR-197-3p	hsa-mir-197	3916.0	69.0	696.8761405874652	731.4102995121441	3p	lv5p#-2_50.0|nta#A#1_95.0|lv5p_146.0|lv5p#-1_75.0|canonical_2907.0|lv3pE_97.0|nta#C#2_1.0|nta#C#1_3.0|lv5pE_1.0|nta#G_8.0|nta#C_4.0|nta#G#1_8.0|lv3p_590.0|nta#A_100.0|lv3p#2_6.0|lv3p#1_91.0|nta#T#2_3.0|NucVar_48.0|nta#T#1_97.0|mv_13.0|lv3p#-3_16.0|lv3pT_493.0|lv5p#1_1.0|lv3p#-2_76.0|lv3p#-1_401.0|lv5pT_145.0|nta#T_100.0|nta#A#3_1.0|lv5p#-3_20.0|nta#A#2_4.0|total_3916.0
hsa-miR-25-3p	hsa-mir-25	3907.0	108.0	695.274535565686	729.7293258922234	3p	lv5p#-2_15.0|lv5p_55.0|nta#A#1_202.0|lv5p#-1_40.0|canonical_1619.0|lv3pE_2.0|nta#C#1_13.0|nta#G_10.0|mlv5p#1_4.0|mlv5p_4.0|nta#C_13.0|nta#G#1_10.0|lv3p_1340.0|nta#A_225.0|lv3p#1_2.0|NucVar_41.0|nta#T#2_13.0|nta#T#1_509.0|mv_78.0|lv3p#-3_48.0|lv3pT_1338.0|lv3p#-2_656.0|lv3p#-1_634.0|lv5pT_55.0|nta#T_522.0|total_3907.0|nta#A#2_23.0
hsa-miR-30a-3p	hsa-mir-30a	3782.0	119.0	673.0300213743088	706.3824700599921	3p	lv5p#-2_13.0|lv5p_147.0|nta#A#1_209.0|lv5p#-1_131.0|canonical_886.0|lv3pE_20.0|nta#G_11.0|nta#G#1_11.0|lv3p_1368.0|nta#A_230.0|lv3p#1_20.0|nta#T#3_5.0|NucVar_17.5|nta#T#2_45.0|nta#T#1_808.5|mv_264.0|lv3p#-3_126.0|lv3pT_1348.0|lv3p#-2_277.0|lv3p#-1_945.0|lv5pT_147.0|nta#T_858.5|nta#A#3_3.0|lv5p#-3_3.0|total_3782.0|nta#A#2_18.0
hsa-miR-148b-3p	hsa-mir-148b	3736.0	106.0	664.8440401518819	697.790827113731	3p	lv5p#-2_24.0|lv5p_61.0|nta#A#1_211.0|lv5p#-1_29.0|canonical_1092.0|lv3pE_13.0|nta#C#1_1.0|nta#G_9.0|nta#C_1.0|nta#G#2_1.0|nta#G#1_8.0|lv3p_677.5|nta#A_222.0|nta#UA_3.0|lv3p#2_3.0|lv3p#1_10.0|nta#T#3_5.0|NucVar_24.0|nta#T#2_107.0|nta#T#1_1497.5|mv_38.0|mlv3p_2.0|lv3p#-3_33.0|lv3pT_664.5|lv3p#-2_213.0|lv3p#-1_418.5|lv5pT_61.0|mlv3p#2_2.0|nta#T_1609.5|lv5p#-3_8.0|total_3736.0|nta#A#2_11.0
hsa-miR-598-3p	hsa-mir-598	3626.0	64.0	645.26886766347	677.2455939813674	3p	nta#A#1_40.0|lv5p_46.0|lv5p#-1_33.0|canonical_2540.0|lv3pE_232.0|nta#C#2_1.0|lv5pE_3.0|nta#G_8.0|nta#C_1.0|nta#G#1_8.0|lv3p_803.0|nta#A_41.0|lv3p#1_232.0|nta#T#2_3.0|NucVar_116.0|nta#T#1_32.0|mv_36.0|lv3p#-3_20.0|lv3pT_571.0|lv5p#1_3.0|lv3p#-2_129.0|lv3p#-1_422.0|lv5pT_43.0|nta#T_35.0|lv5p#-3_10.0|nta#A#2_1.0|total_3626.0
hsa-miR-195-5p	hsa-mir-195	3291.0000000000005	81.0	585.6535696305792	614.6760203509874	5p	lv5p#-2_2.0|lv5p_21.0|nta#A#1_309.0|lv5p#-1_19.0|canonical_972.0|lv3pE_1312.0|nta#C#2_1.0|nta#G_20.0|mlv5p#1_2.0|mlv5p_2.0|nta#C_1.0|nta#G#1_20.0|lv3p_1776.6666666666665|nta#A_375.0|lv3p#1_1312.0|nta#T#2_2.0|NucVar_23.333333333333336|nta#T#1_37.0|mv_61.0|lv3pT_464.66666666666663|lv3p#-2_27.0|lv3p#-1_437.66666666666663|lv5pT_21.0|nta#T_39.0|nta#A#3_14.0|total_3291.0000000000005|nta#A#2_52.0
hsa-miR-30e-3p	hsa-mir-30e	3128.0	84.0	556.6467231250233	584.2317203457576	3p	lv5p_35.0|nta#A#1_73.0|lv5p#-1_29.0|canonical_785.0|lv3pE_4.0|nta#C#2_9.0|nta#C#1_2.0|nta#G_3.0|nta#C_11.0|nta#G#2_2.0|nta#G#1_1.0|lv3p_1755.0|nta#A_74.0|lv3p#1_4.0|NucVar_10.5|nta#T#2_61.0|nta#T#1_318.5|mv_75.0|lv3p#-3_215.0|lv3pT_1751.0|lv3p#-2_604.0|lv3p#-1_932.0|lv5pT_35.0|nta#T_379.5|lv5p#-3_6.0|nta#A#2_1.0|total_3128.0
hsa-miR-485-5p	hsa-mir-485	3006.0	82.0	534.9360772742391	561.4451890534998	5p	lv5p#-2_1.0|lv5p_8.0|nta#A#1_145.0|lv5p#-1_3.0|canonical_622.0|lv3pE_1175.0|nta#C#1_7.0|nta#G_3.0|mlv5p#1_2.0|mlv5p_2.0|nta#C_7.0|nta#G#1_3.0|lv3p_1892.0|nta#A_151.0|nta#UA_3.0|lv3p#2_33.0|lv3p#1_1142.0|nta#T#2_2.0|NucVar_14.0|nta#T#1_274.0|mv_31.0|lv3p#-3_26.0|lv3pT_717.0|lv3p#-2_483.0|lv3p#-1_208.0|lv5pT_8.0|nta#T_276.0|nta#A#3_1.0|lv5p#-3_4.0|nta#A#2_5.0|total_3006.0
hsa-miR-185-5p	hsa-mir-185	2813.0	97.0	500.59054736275266	525.3976436485345	5p	lv5p#-2_15.0|lv5p_79.0|nta#A#1_312.0|lv5p#-1_53.0|canonical_1616.0|lv3pE_219.0|nta#C#1_8.0|nta#G_28.0|mlv5p#1_1.0|mlv5p_1.0|nta#C_8.0|nta#G#1_28.0|lv3p_433.0|nta#A_404.0|lv3p#2_12.0|lv3p#1_207.0|nta#T#3_5.0|NucVar_37.0|nta#T#2_32.0|nta#T#1_140.0|mlv3p_10.0|mv_20.0|lv3p#-3_9.0|lv3pT_214.0|lv3p#-2_21.0|lv3p#-1_184.0|lv5pT_79.0|mlv3p#2_10.0|nta#T_177.0|nta#A#3_9.0|lv5p#-3_11.0|total_2813.0|nta#A#2_83.0
hsa-miR-504-5p	hsa-mir-504	2797.0	68.0	497.7432495462564	522.409246102009	5p	lv5p#-2_42.0|nta#A#1_38.0|lv5p_1595.0|lv5p#-1_1512.0|canonical_24.0|lv3pE_10.0|lv3p_61.0|nta#A_44.0|lv3p#1_10.0|NucVar_1.0|nta#T#1_17.0|mv_1055.0|lv3pT_51.0|lv3p#-2_6.0|lv3p#-1_45.0|lv5pT_1595.0|nta#T_17.0|lv5p#-3_41.0|nta#A#2_6.0|total_2797.0
hsa-miR-361-3p	hsa-mir-361	2757.0	96.0	490.6250050050157	514.9382522356949	3p	lv5p#-2_10.0|nta#A#1_71.0|lv5p_88.0|lv5p#-1_72.0|canonical_808.0|lv3pE_467.0|lv5pE_1.0|nta#G_5.0|mlv5p#2_1.0|mlv5p#1_1.0|mlv5p_2.0|nta#G#1_5.0|lv3p_1506.0|nta#A_96.0|lv3p#2_23.0|lv3p#1_444.0|nta#T#2_2.0|NucVar_16.0|nta#T#1_14.0|mv_220.0|lv5p#2_1.0|lv3p#-3_40.0|lv3pT_1039.0|lv3p#-2_213.0|lv3p#-1_786.0|lv5pT_87.0|nta#T_16.0|lv5p#-4_4.0|lv5p#-3_1.0|nta#A#2_25.0|total_2757.0
hsa-miR-1301-3p	hsa-mir-1301	2702.0	136.0	480.8374187608097	504.6656356695131	3p	lv5p#-2_7.0|lv5p_145.0|nta#A#1_207.0|lv5p#-1_120.0|canonical_202.0|lv3pE_151.0|nta#C#2_2.0|nta#C#1_2.0|nta#G_11.0|nta#C_4.0|nta#G#1_11.0|lv3p_1377.0|nta#A_293.0|nta#UA_6.0|lv3p#1_151.0|NucVar_5.0|nta#T#2_28.0|nta#T#1_411.0|mv_226.0|lv3p#-5_33.0|lv3p#-4_203.0|lv3p#-3_140.0|lv3pT_1226.0|lv3p#-2_401.0|lv3p#-1_449.0|lv5pT_145.0|nta#T_439.0|nta#A#4_2.0|lv5p#-4_1.0|nta#A#3_4.0|lv5p#-3_17.0|total_2702.0|nta#A#2_80.0
hsa-miR-1-3p	hsa-mir-1-2	2611.5	82.0	464.7323904862526	487.76251204697763	3p	lv5p#-2_11.5|nta#A#1_131.0|lv5p_86.0|lv5p#-1_47.5|canonical_1947.5|lv3pE_36.0|nta#C#1_14.0|lv5pE_3.0|nta#G_6.5|mlv5p#1_3.5|mlv5p_3.5|nta#C_14.0|nta#G#1_6.5|lv3p_346.0|nta#A_139.5|lv3p#1_36.0|NucVar_51.0|mv_17.0|mlv3p_0.5|lv3pT_310.0|lv5p#1_3.0|lv3p#-2_177.0|lv3p#-1_133.0|lv5pT_83.0|mlv3p#2_0.5|nta#A#3_0.5|lv5p#-3_24.0|nta#A#2_8.0|total_2611.5
hsa-miR-1-3p	hsa-mir-1-1	2576.5	80.0	458.503926512667	481.2253924139528	3p	lv5p#-2_11.5|nta#A#1_131.0|lv5p_86.0|lv5p#-1_47.5|canonical_1947.5|lv3pE_1.0|nta#C#1_14.0|lv5pE_3.0|nta#G_6.5|mlv5p#1_3.5|mlv5p_3.5|nta#C_14.0|nta#G#1_6.5|lv3p_311.0|nta#A_139.5|lv3p#1_1.0|NucVar_51.0|mv_17.0|mlv3p_0.5|lv3pT_310.0|lv5p#1_3.0|lv3p#-2_177.0|lv3p#-1_133.0|lv5pT_83.0|mlv3p#2_0.5|nta#A#3_0.5|lv5p#-3_24.0|nta#A#2_8.0|total_2576.5
hsa-miR-370-3p	hsa-mir-370	2503.0	82.0	445.4241521681372	467.4974411846008	3p	lv5p#-2_12.0|nta#A#1_237.0|lv5p_87.0|lv5p#-1_35.0|canonical_1141.0|lv3pE_3.0|nta#C#1_1.0|lv5pE_30.0|nta#G_3.0|mlv5p#1_1.0|mlv5p_1.0|nta#C_1.0|nta#G#1_3.0|lv3p_706.0|nta#A_294.0|nta#UA_1.0|lv3p#1_3.0|nta#T#3_3.0|NucVar_23.0|nta#T#2_17.0|nta#T#1_170.0|mlv3p_21.0|mv_36.0|lv3p#-3_90.0|lv3pT_703.0|lv5p#1_30.0|lv3p#-2_185.0|lv3p#-1_428.0|lv5pT_57.0|mlv3p#2_21.0|nta#T_190.0|nta#A#3_15.0|lv5p#-3_10.0|nta#A#2_42.0|total_2503.0
hsa-miR-425-5p	hsa-mir-425	2415.0	65.0	429.76401417740766	451.06125467870993	5p	lv5p#-2_19.0|nta#A#1_50.0|lv5p_83.0|lv5p#-1_47.0|canonical_1084.0|lv3pE_622.0|nta#C#1_1.0|lv5pE_1.0|nta#C_1.0|lv3p_993.0|nta#A_51.0|lv3p#2_428.0|lv3p#1_194.0|NucVar_18.0|mv_184.0|mlv3p_1.0|lv3p#-4_10.0|lv3p#-3_8.0|lv3pT_371.0|lv5p#1_1.0|lv3p#-2_48.0|lv3p#-1_305.0|lv5pT_82.0|mlv3p#2_1.0|lv5p#-3_16.0|nta#A#2_1.0|total_2415.0
hsa-miR-421	hsa-mir-421	2400.0	106.0	427.0946724744424	448.25963197884215	3p	lv5p#-2_29.0|lv5p_140.0|nta#A#1_144.0|lv5p#-1_104.0|canonical_1008.0|nta#AU_1.0|nta#G_2.0|mlv5p#1_2.0|mlv5p_2.0|nta#G#1_2.0|lv3p_592.0|nta#A_155.0|nta#UA_1.0|nta#T#3_5.0|NucVar_65.0|nta#T#2_26.0|nta#T#1_310.0|mv_73.0|mlv3p_22.0|lv3p#-4_5.0|lv3p#-3_4.0|lv3pT_592.0|lv3p#-2_83.0|lv3p#-1_500.0|lv5pT_140.0|mlv3p#2_22.0|nta#T_341.0|lv5p#-3_7.0|nta#A#2_11.0|total_2400.0
hsa-miR-145-5p	hsa-mir-145	2388.0	65.0	424.95919911207017	446.01833381894795	5p	lv5p#-2_22.0|nta#A#1_108.0|lv5p_68.0|lv5p#-1_45.0|canonical_1487.0|lv3pE_91.0|lv5pE_1.0|nta#G_5.0|nta#G#1_5.0|lv3p_636.0|nta#A_110.0|lv3p#1_91.0|NucVar_42.0|nta#T#1_12.0|mv_28.0|lv3p#-4_29.0|lv3p#-3_11.0|lv3pT_545.0|lv5p#1_1.0|lv3p#-2_186.0|lv3p#-1_319.0|lv5pT_67.0|nta#T_12.0|nta#A#2_2.0|total_2388.0
hsa-miR-1180-3p	hsa-mir-1180	2379.0	93.0	423.357594090291	444.3373601990273	3p	lv5p#-2_19.0|lv5p_75.0|nta#A#1_109.0|lv5p#-1_53.0|canonical_1622.0|nta#C#1_6.0|nta#G_7.0|nta#C_6.0|nta#G#1_7.0|lv3p_338.0|nta#A_138.0|nta#UA_1.0|nta#T#3_2.0|NucVar_57.0|nta#T#2_11.0|nta#T#1_112.0|mlv3p_4.0|mv_7.0|lv3p#-3_23.0|lv3pT_338.0|lv3p#-2_259.0|lv3p#-1_56.0|lv5pT_75.0|mlv3p#3_4.0|nta#T_125.0|nta#A#3_3.0|lv5p#-3_3.0|total_2379.0|nta#A#2_26.0
hsa-miR-574-3p	hsa-mir-574	2299.0	79.0	409.1211050078096	429.3953724663992	3p	lv5p#-2_27.0|lv5p_90.0|nta#A#1_66.0|lv5p#-1_63.0|canonical_1152.0|nta#C#2_1.0|nta#C#1_7.0|nta#G_9.0|mlv5p#1_1.0|mlv5p_1.0|nta#C_8.0|nta#G#1_9.0|lv3p_729.0|nta#A_80.0|nta#T#3_11.0|nta#T#2_3.0|NucVar_44.0|nta#T#1_137.0|mv_32.0|mlv3p_3.0|lv3p#-3_79.0|lv3pT_729.0|lv3p#-2_284.0|lv3p#-1_366.0|lv5pT_90.0|mlv3p#2_3.0|nta#T_151.0|total_2299.0|nta#A#2_14.0
hsa-miR-874-3p	hsa-mir-874	2299.0	100.0	409.1211050078096	429.3953724663992	3p	lv5p#-2_6.0|nta#A#1_343.0|lv5p_50.0|lv5p#-1_41.0|canonical_535.0|lv3pE_956.0|nta#C#2_6.0|nta#C#1_7.0|lv5pE_2.0|nta#G_10.0|mlv5p#1_1.0|mlv5p_1.0|nta#C_13.0|nta#G#1_10.0|lv3p_1016.0|nta#A_362.0|lv3p#2_419.0|lv3p#1_537.0|NucVar_12.0|nta#T#2_18.0|nta#T#1_128.0|mlv3p_15.0|mv_139.0|lv3p#-3_7.0|lv3pT_60.0|lv5p#1_2.0|lv3p#-2_10.0|lv3p#-1_43.0|lv5pT_48.0|mlv3p#2_15.0|nta#T_146.0|nta#A#3_6.0|lv5p#-3_1.0|total_2299.0|nta#A#2_13.0
hsa-miR-652-3p	hsa-mir-652	2174.0	72.0	386.8765908164324	406.04851663416787	3p	nta#A#1_394.0|lv5p_5.0|canonical_290.0|lv3pE_105.0|nta#C#1_5.0|nta#AU_9.0|lv5pE_5.0|nta#G_5.0|nta#C_5.0|nta#G#2_1.0|nta#G#1_4.0|lv3p_155.0|nta#A_429.0|nta#UA_3.0|lv3p#2_11.0|lv3p#1_94.0|nta#T#3_2.0|NucVar_14.0|nta#T#2_20.0|nta#T#1_1217.0|mv_10.0|mlv3p_22.0|lv5p#2_4.0|lv3pT_50.0|lv5p#1_1.0|lv3p#-1_50.0|mlv3p#2_22.0|nta#T_1239.0|nta#A#3_2.0|total_2174.0|nta#A#2_33.0
hsa-miR-136-3p	hsa-mir-136	2167.0	66.0	385.63089802171527	404.74109270756287	3p	lv5p#-2_78.0|nta#A#1_12.0|lv5p_1130.0|lv5p#-1_1033.0|canonical_619.0|lv3pE_1.0|nta#C#2_1.0|mlv5p#1_2.0|mlv5p_2.0|nta#C_1.0|lv3p_16.0|nta#A_12.0|lv3p#1_1.0|NucVar_16.0|nta#T#1_52.0|mv_319.0|lv3pT_15.0|lv3p#-2_8.0|lv3p#-1_7.0|lv5pT_1130.0|nta#T_52.0|lv5p#-3_19.0|total_2167.0
hsa-miR-139-3p	hsa-mir-139	2057.0	83.0	366.0557255333033	384.1958595751993	3p	lv5p#-2_4.0|lv5p_65.0|nta#A#1_254.0|lv5p#-1_40.0|canonical_787.0|lv3pE_10.0|nta#C#1_1.0|nta#G_9.0|nta#C_1.0|nta#G#1_9.0|lv3p_724.0|nta#A_305.0|lv3p#2_4.0|lv3p#1_6.0|nta#T#2_15.0|NucVar_26.0|nta#T#1_101.0|mv_24.0|lv3p#-4_26.0|lv3p#-3_115.0|lv3pT_714.0|lv3p#-2_291.0|lv3p#-1_282.0|lv5pT_65.0|nta#T_116.0|nta#A#3_4.0|lv5p#-3_21.0|total_2057.0|nta#A#2_47.0
hsa-miR-486-5p	hsa-mir-486-1	2050.0	99.0	364.8100327385862	382.88843564859434	5p	lv5p#-2_34.0|nta#A#1_281.5|lv5p_60.5|lv5p#-1_22.0|canonical_779.5|lv3pE_4.0|nta#C#1_4.0|lv5pE_2.0|nta#G_1.0|mlv5p#1_1.0|mlv5p_1.0|nta#C_4.0|nta#G#1_1.0|lv3p_740.5|nta#A_286.5|lv3p#1_4.0|NucVar_22.0|nta#T#1_115.0|mv_40.0|lv3pT_736.5|lv5p#1_2.0|lv3p#-2_137.0|lv3p#-1_599.5|lv5pT_58.5|nta#T_115.0|lv5p#-3_2.5|total_2050.0|nta#A#2_5.0
hsa-miR-486-5p	hsa-mir-486-2	2048.0	96.0	364.4541205115242	382.51488595527866	5p	lv5p#-2_34.0|lv5p_58.5|nta#A#1_279.5|lv5p#-1_22.0|canonical_779.5|lv3pE_1.0|nta#C#1_4.0|nta#G_1.0|nta#C_4.0|nta#G#1_1.0|lv3p_737.5|nta#A_284.5|lv3p#1_1.0|NucVar_22.0|nta#T#2_7.0|nta#T#1_114.0|mv_33.0|mlv3p_7.0|lv3pT_736.5|lv3p#-2_137.0|lv3p#-1_599.5|lv5pT_58.5|mlv3p#3_2.0|mlv3p#2_5.0|nta#T_121.0|lv5p#-3_2.5|total_2048.0|nta#A#2_5.0
hsa-miR-323b-3p	hsa-mir-323b	1917.5	50.0	341.23084769572637	358.1407684664291	3p	nta#A#1_116.0|canonical_2.0|lv3pE_3.0|nta#C#1_30.0|nta#G_8.0|nta#C_30.0|nta#G#1_8.0|lv3p_1674.0|nta#A_118.0|lv3p#1_3.0|NucVar_3.0|mv_82.5|lv3p#-3_15.0|lv3pT_1671.0|lv3p#-2_27.0|lv3p#-1_1629.0|nta#A#2_2.0|total_1917.5
