name	pre-microRNA	RC_adj	UR	181023-190319_Brain_S29181023-190319_Brain_S29(total)	RPM (lib)	arm	isoString_RC_adj
hsa-miR-22-3p	hsa-mir-22	35528.0	233.0	1317.6381299433451	1377.6121965054763	3p	NucVar_934.0|canonical_25472.0|nta#G_65.0|nta#C_158.0|nta#A_1144.0|mv_87.0|lv5p_1430.0|nta#C#2_27.0|nta#T#4_316.0|nta#C#1_131.0|lv5p#1_548.0|nta#T#2_137.0|lv5pT_882.0|nta#T#1_228.0|mlv5p_72.0|lv5p#-3_131.0|lv5p#-2_71.0|lv5p#-1_680.0|lv3p#1_273.0|lv5pE_548.0|nta#A#3_1.0|nta#A#2_208.0|nta#A#1_935.0|lv3pT_5212.0|mlv5p#3_13.0|mlv5p#2_48.0|mlv5p#1_11.0|total_35528.0|nta#AU_1.0|lv3pE_273.0|nta#G#2_2.0|nta#G#1_63.0|lv3p_5485.0|lv3p#-3_956.0|lv3p#-2_3896.0|lv3p#-1_360.0|nta#T_681.0
hsa-miR-16-5p	hsa-mir-16-1	34683.833333333336	425.0	1286.3302548018462	1344.8793014400808	5p	mlv3p_29.0|NucVar_527.5|canonical_18227.0|nta#G_105.5|nta#C_91.0|nta#A_5166.333333333333|mv_165.5|lv5p_413.0|nta#C#2_2.5|nta#C#1_88.5|lv5p#1_24.0|nta#T#2_1.0|lv5pT_389.0|nta#T#1_138.0|nta#UA_1.5|mlv5p_333.0|lv5p#-3_37.5|lv5p#-2_65.0|lv5p#-1_286.5|lv3p#2_173.0|lv3p#1_1235.0|lv5pE_24.0|nta#A#4_0.5|nta#A#3_277.0|nta#A#2_675.0|nta#A#1_4213.833333333334|lv3pT_8079.0|mlv5p#1_333.0|total_34683.833333333336|nta#AU_4.5|lv3pE_1408.0|mlv3p#2_29.0|nta#G#2_11.0|nta#G#1_94.5|lv3p_9487.0|lv3p#-3_110.5|lv3p#-2_2074.5|lv3p#-1_5894.0|nta#T_139.0
hsa-miR-16-5p	hsa-mir-16-2	34633.833333333336	425.0	1284.4758890481544	1342.940531742229	5p	NucVar_527.5|canonical_18227.0|nta#G_105.5|nta#C_91.0|nta#A_5167.333333333333|mv_225.5|lv5p_390.0|nta#C#2_2.5|nta#C#1_88.5|lv5p#1_1.0|nta#T#2_1.0|lv5pT_389.0|nta#T#1_100.0|nta#UA_0.5|mlv5p_381.0|lv5p#-3_37.5|lv5p#-2_65.0|lv5p#-1_286.5|lv3p#2_104.0|lv3p#1_1235.0|lv5pE_1.0|nta#A#4_0.5|nta#A#3_277.0|nta#A#2_676.0|nta#A#1_4213.833333333334|lv3pT_8079.0|mlv5p#2_48.0|mlv5p#1_333.0|total_34633.833333333336|nta#AU_4.5|lv3pE_1339.0|nta#G#2_11.0|nta#G#1_94.5|lv3p_9418.0|lv3p#-3_110.5|lv3p#-2_2074.5|lv3p#-1_5894.0|nta#T_101.0
hsa-miR-584-5p	hsa-mir-584	33808.0	325.0	1253.8479480163423	1310.918518899379	5p	nta#A#1_4325.0|canonical_581.0|lv3pE_100.0|nta#C#1_163.0|nta#AU_53.0|nta#G_34.0|nta#C_163.0|nta#G#1_34.0|lv3p_21455.0|nta#A_5968.0|nta#UA_3.0|lv3p#1_100.0|nta#T#3_48.0|NucVar_14.0|nta#T#2_675.0|nta#T#1_3792.0|mv_1078.0|lv3p#-3_1094.0|lv3pT_21355.0|lv3p#-2_856.0|lv3p#-1_19405.0|nta#T_4515.0|nta#A#3_75.0|total_33808.0|nta#A#2_1568.0
hsa-miR-409-3p	hsa-mir-409	33168.0	375.0	1230.1120663690854	1286.1022667668778	3p	mlv3p_641.0|NucVar_604.0|canonical_18008.0|nta#G_49.0|nta#C_108.0|nta#A_2625.0|mv_1429.0|lv5p_7722.0|lv5p#2_60.0|nta#C#1_108.0|lv5p#1_4274.0|nta#T#2_4.0|lv5pT_3388.0|nta#T#1_73.0|mlv5p_193.0|lv5p#-2_105.0|lv5p#-1_3283.0|lv3p#2_268.0|lv3p#1_1249.0|lv5pE_4334.0|nta#A#3_69.0|nta#A#2_707.0|nta#A#1_1849.0|lv3pT_195.0|mlv5p#3_65.0|mlv5p#2_73.0|mlv5p#1_55.0|total_33168.0|nta#AU_3.0|lv3pE_1517.0|mlv3p#3_74.0|mlv3p#2_567.0|nta#G#1_49.0|lv3p_1712.0|lv3p#-2_1.0|lv3p#-1_194.0|nta#T_77.0
hsa-miR-23a-3p	hsa-mir-23a	31127.0	301.0	1154.4168563033804	1206.961687700573	3p	mlv3p_1.0|NucVar_257.0|canonical_6910.0|nta#G_171.0|nta#C_25.0|nta#A_574.0|mv_1134.5|lv5p_400.5|nta#C#3_6.0|nta#C#2_2.0|nta#T#4_34.0|nta#C#1_17.0|lv5p#1_174.0|nta#T#2_2.5|lv5pT_226.5|nta#T#1_2214.5|nta#UA_4.0|mlv5p_42.0|lv5p#-2_73.0|lv5p#-1_153.5|lv3p#3_55.0|lv3p#2_1427.0|lv3p#1_15996.0|lv5pE_174.0|nta#A#3_44.0|nta#A#2_131.0|nta#A#1_399.0|lv3pT_1883.0|mlv5p#1_42.0|total_31127.0|lv3pE_17478.0|mlv3p#2_1.0|nta#G#2_1.0|nta#G#1_170.0|lv3p_19361.0|lv3p#-2_751.0|lv3p#-1_1132.0|nta#T_2251.0
hsa-miR-101-3p	hsa-mir-101-2	31094.0	507.0	1153.1929749059439	1205.6820996999909	3p	lv5p#-2_17.0|nta#A#1_3701.5|lv5p_5109.0|lv5p#-1_93.0|canonical_975.0|lv3pE_1888.5|nta#C#2_38.5|nta#C#1_133.5|nta#AU_29.0|lv5pE_4999.0|nta#G_32.0|mlv5p#1_19.5|mlv5p_19.5|nta#C_172.0|nta#G#2_6.5|lv3p_3489.5|nta#G#1_25.5|nta#A_4062.5|lv3p#2_650.0|lv3p#1_1238.5|NucVar_46.0|nta#T#2_18.5|nta#T#1_1125.5|mlv3p_24.0|mv_16020.5|lv3pT_1601.0|lv5p#1_4999.0|lv3p#-2_50.0|lv3p#-1_1551.0|lv5pT_110.0|mlv3p#3_24.0|nta#T_1144.0|nta#A#3_33.5|total_31094.0|nta#A#2_327.5
hsa-miR-125b-2-3p	hsa-mir-125b-2	30358.0	498.0	1125.8967110115984	1177.1434097476144	3p	lv5p#-2_1099.0|nta#A#1_1633.0|lv5p_1335.0|canonical_103.0|nta#C#3_11.0|nta#C#2_8.0|nta#C#1_11.0|lv5pE_230.0|nta#G_19.0|nta#C_30.0|nta#G#1_19.0|nta#A_1894.0|nta#UA_37.0|nta#T#4_1.0|nta#T#3_576.0|NucVar_3.0|nta#T#2_4859.0|nta#T#1_6254.0|mv_15284.0|lv5p#1_230.0|lv5pT_1105.0|nta#T_11690.0|nta#A#3_1.0|lv5p#-3_6.0|total_30358.0|nta#A#2_260.0
hsa-miR-30a-3p	hsa-mir-30a	30257.0	350.0	1122.1508921891407	1173.227094957954	3p	lv5p#-2_42.0|lv5p_738.0|nta#A#1_2476.5|lv5p#-1_696.0|canonical_9102.0|lv3pE_156.0|nta#C#2_2.0|nta#C#1_3.0|nta#AU_2.0|nta#G_41.0|mlv5p#1_42.0|mlv5p_42.0|nta#C_5.0|nta#G#2_3.0|nta#G#1_38.0|lv3p_8082.5|nta#A_3236.5|nta#UA_2.0|lv3p#1_156.0|nta#T#3_107.0|NucVar_237.0|nta#T#2_829.0|nta#T#1_6260.5|mv_1576.5|lv3p#-3_653.5|lv3pT_7926.5|lv3p#-2_1213.0|lv3p#-1_6060.0|lv5pT_738.0|nta#T_7196.5|nta#A#3_105.0|total_30257.0|nta#A#2_655.0
hsa-miR-423-5p	hsa-mir-423	30064.0	267.0	1114.9930403798899	1165.7434439242468	5p	NucVar_551.0|canonical_17813.0|nta#G_145.0|nta#C_4.0|nta#A_2096.0|mv_103.0|lv5p_768.0|nta#T#4_68.0|nta#C#1_4.0|lv5p#1_1.0|nta#T#3_1.0|nta#T#2_53.0|lv5pT_767.0|nta#T#1_335.0|nta#UA_1.0|mlv5p_168.0|lv5p#-3_86.0|lv5p#-2_1.0|lv5p#-1_680.0|lv3p#1_3674.0|lv5pE_1.0|nta#A#3_1.0|nta#A#2_450.0|nta#A#1_1645.0|lv3pT_4285.0|mlv5p#1_168.0|total_30064.0|lv3pE_3674.0|nta#G#2_1.0|nta#G#1_144.0|lv3p_7959.0|lv3p#-4_242.0|lv3p#-3_134.0|lv3p#-2_1928.0|lv3p#-1_1981.0|nta#T_457.0
hsa-miR-101-3p	hsa-mir-101-1	30061.0	482.0	1114.8817784346684	1165.6271177423755	3p	lv5p#-2_17.0|nta#A#1_3701.5|lv5p_5109.0|lv5p#-1_93.0|canonical_975.0|lv3pE_1239.5|nta#C#2_38.5|nta#C#1_133.5|nta#AU_29.0|lv5pE_4999.0|nta#G_32.0|mlv5p#1_19.5|mlv5p_19.5|nta#C_172.0|nta#G#2_6.5|lv3p_2840.5|nta#G#1_25.5|nta#A_3763.5|lv3p#2_1.0|lv3p#1_1238.5|NucVar_46.0|nta#T#2_18.5|nta#T#1_1125.5|mlv3p_24.0|mv_15935.5|lv3pT_1601.0|lv5p#1_4999.0|lv3p#-2_50.0|lv3p#-1_1551.0|lv5pT_110.0|mlv3p#3_24.0|nta#T_1144.0|nta#A#3_33.5|total_30061.0|nta#A#2_28.5
hsa-miR-369-3p	hsa-mir-369	29602.0	159.0	1097.8587008157763	1147.8292119160974	3p	lv5p#-2_31.0|nta#A#1_254.0|lv5p_1141.0|lv5p#-1_134.0|canonical_24343.0|lv3pE_833.0|nta#C#1_224.0|lv5pE_976.0|nta#G_21.0|mlv5p#1_315.0|mlv5p_315.0|nta#C_224.0|nta#G#2_1.0|nta#G#1_20.0|lv3p_2103.0|nta#A_254.0|lv3p#1_833.0|NucVar_871.0|nta#T#1_1.0|mv_329.0|lv3pT_1270.0|lv5p#1_976.0|lv3p#-2_179.0|lv3p#-1_1091.0|lv5pT_165.0|nta#T_1.0|total_29602.0
hsa-miR-30e-3p	hsa-mir-30e	27616.0	286.0	1024.2032930791324	1070.8212795174293	3p	nta#A#1_1098.5|lv5p_209.0|lv5p#-1_179.0|canonical_6549.0|lv3pE_80.0|nta#C#2_61.0|nta#C#1_51.0|lv5pE_30.0|nta#G_13.0|mlv5p#1_56.0|mlv5p_56.0|nta#C_112.0|nta#G#2_6.0|nta#G#1_7.0|lv3p_14351.5|nta#A_1268.5|nta#UA_2.0|lv3p#1_80.0|NucVar_193.0|nta#T#2_1162.0|nta#T#1_3021.5|mv_680.5|lv3p#-3_1292.5|lv3pT_14271.5|lv5p#1_30.0|lv3p#-2_4880.0|lv3p#-1_8099.0|lv5pT_179.0|nta#T_4183.5|nta#A#2_170.0|total_27616.0
hsa-miR-127-3p	hsa-mir-127	26889.0	467.0	997.2408150204516	1042.6315681106662	3p	mlv3p_696.0|NucVar_240.0|canonical_9424.0|nta#G_39.0|nta#C_16.0|nta#A_4932.0|mv_35.0|lv5p_190.0|nta#T#4_2.0|nta#C#1_16.0|lv5p#1_37.0|nta#T#3_1092.0|nta#T#2_3930.0|lv5pT_153.0|nta#T#1_5816.0|nta#UA_6.0|mlv5p_95.0|lv5p#-3_24.0|lv5p#-1_129.0|lv3p#1_90.0|lv5pE_37.0|nta#A#4_1.0|nta#A#3_102.0|nta#A#2_981.0|nta#A#1_3848.0|lv3pT_292.0|mlv5p#2_95.0|total_26889.0|nta#AU_2.0|lv3pE_90.0|mlv3p#3_622.0|mlv3p#2_74.0|nta#G#1_39.0|lv3p_382.0|lv3p#-2_214.0|lv3p#-1_78.0|nta#T_10840.0
hsa-miR-93-5p	hsa-mir-93	26182.0	276.0	971.0200832632476	1015.2173645830437	5p	lv5p#-2_15.0|lv5p_207.0|nta#A#1_3645.0|lv5p#-1_192.0|canonical_13670.0|lv3pE_834.0|nta#C#1_81.0|nta#G_80.0|mlv5p#1_70.0|mlv5p_70.0|nta#C_81.0|nta#G#2_10.0|nta#G#1_70.0|lv3p_6289.0|nta#A_4007.0|nta#UA_2.0|lv3p#1_834.0|nta#T#2_23.0|NucVar_422.0|nta#T#1_1175.0|mv_158.0|lv3p#-3_172.0|lv3pT_5455.0|lv3p#-2_2763.0|lv3p#-1_2520.0|lv5pT_207.0|nta#T_1198.0|total_26182.0|nta#A#2_362.0
hsa-miR-485-5p	hsa-mir-485	26001.0	276.0	964.3072792348828	1008.1990182768208	5p	lv5p#-2_43.0|lv5p_62.0|nta#A#1_1224.0|lv5p#-1_19.0|canonical_6550.0|lv3pE_10720.0|nta#C#1_46.0|nta#G_12.0|nta#C_46.0|nta#G#2_7.0|nta#G#1_5.0|lv3p_15315.0|nta#A_1441.0|nta#UA_4.0|lv3p#2_351.0|lv3p#1_10369.0|NucVar_166.0|nta#T#2_56.0|nta#T#1_1923.0|mv_430.0|lv3p#-3_223.0|lv3pT_4595.0|lv3p#-2_2378.0|lv3p#-1_1994.0|lv5pT_62.0|nta#T_1979.0|nta#A#3_62.0|total_26001.0|nta#A#2_155.0
hsa-miR-25-3p	hsa-mir-25	25795.0	299.0	956.6672923296719	1000.2112871216718	3p	lv5p#-2_83.0|lv5p_578.0|nta#A#1_2307.0|lv5p#-1_456.0|canonical_12952.0|lv3pE_4.0|nta#C#1_115.0|nta#AU_1.0|nta#G_98.0|mlv5p#2_1.0|mlv5p#1_184.0|mlv5p_185.0|nta#C_115.0|nta#G#2_1.0|nta#G#1_97.0|lv3p_5526.0|nta#A_2452.0|nta#UA_5.0|lv3p#1_4.0|NucVar_387.0|nta#T#2_90.0|nta#T#1_3107.0|mlv3p_35.0|mv_270.0|lv3p#-3_151.0|lv3pT_5522.0|lv3p#-2_2298.0|lv3p#-1_3073.0|lv5pT_578.0|mlv3p#2_35.0|nta#T_3197.0|nta#A#3_1.0|lv5p#-3_39.0|nta#A#2_144.0|total_25795.0
hsa-miR-149-5p	hsa-mir-149	25180.0	257.0	933.8585935592611	976.3644198380964	5p	lv5p#-2_24.0|lv5p_440.0|nta#A#1_1081.0|lv5p#-1_346.0|nta#C#4_18.0|canonical_13847.0|nta#C#3_11.0|lv3pE_148.0|nta#C#2_1.0|nta#C#1_1.0|nta#G_16.0|mlv5p#1_219.0|mlv5p_219.0|nta#C_31.0|nta#G#1_16.0|lv3p_8242.0|nta#A_1084.0|nta#UA_1.0|lv3p#1_148.0|NucVar_482.0|nta#T#2_25.0|nta#T#1_566.0|mv_228.0|lv3p#-3_482.0|lv3pT_8094.0|lv3p#-2_1430.0|lv3p#-1_6182.0|lv5pT_440.0|nta#T_591.0|lv5p#-3_70.0|nta#A#2_3.0|total_25180.0
hsa-miR-1-3p	hsa-mir-1-2	25179.666666666664	250.0	933.8462311209031	976.3514947067773	3p	lv5p#-2_94.0|nta#A#1_1462.0|lv5p_1035.0|lv5p#-1_525.0|canonical_19392.5|lv3pE_567.0|nta#C#1_190.0|lv5pE_331.5|nta#G_85.5|mlv5p#2_16.0|mlv5p#1_1.0|mlv5p_17.0|nta#C_190.0|nta#G#1_85.5|lv3p_2322.666666666667|nta#A_1485.0|lv3p#2_1.0|lv3p#1_566.0|nta#T#2_2.0|NucVar_553.0|nta#T#1_0.5|mv_96.5|lv3p#-3_46.0|lv3pT_1755.6666666666665|lv5p#1_331.5|lv3p#-2_753.1666666666667|lv3p#-1_956.5|lv5pT_703.5|nta#T_2.5|nta#A#4_0.5|nta#A#3_2.0|lv5p#-3_84.5|nta#A#2_20.5|total_25179.666666666664
hsa-miR-1-3p	hsa-mir-1-1	24637.666666666664	238.0	913.7449063508824	955.3352311820653	3p	lv5p#-2_94.0|nta#A#1_1462.0|lv5p_1035.0|lv5p#-1_525.0|canonical_19392.5|lv3pE_25.0|nta#C#1_190.0|lv5pE_331.5|nta#G_85.5|mlv5p#2_16.0|mlv5p#1_1.0|mlv5p_17.0|nta#C_190.0|nta#G#1_85.5|lv3p_1780.6666666666665|nta#A_1485.0|lv3p#1_25.0|nta#T#2_2.0|NucVar_553.0|nta#T#1_0.5|mv_96.5|lv3p#-3_46.0|lv3pT_1755.6666666666665|lv5p#1_331.5|lv3p#-2_753.1666666666667|lv3p#-1_956.5|lv5pT_703.5|nta#T_2.5|nta#A#4_0.5|nta#A#3_2.0|lv5p#-3_84.5|nta#A#2_20.5|total_24637.666666666664
hsa-miR-204-5p	hsa-mir-204	23699.0	265.0	878.9322799349059	918.9380613877303	5p	lv5p#-2_41.0|lv5p_440.5|nta#A#1_442.0|lv5p#-1_364.5|canonical_14427.0|lv3pE_3779.0|nta#C#1_58.0|nta#G_14.0|mlv5p#2_36.0|mlv5p#1_185.0|mlv5p_221.0|nta#C_58.0|nta#G#2_3.0|nta#G#1_11.0|lv3p_4374.0|nta#A_478.0|nta#UA_10.0|lv3p#2_545.0|nta#T#4_1.0|lv3p#1_3234.0|NucVar_580.0|nta#T#2_244.5|nta#T#1_2778.0|mv_83.0|lv3pT_595.0|lv3p#-2_75.0|lv3p#-1_520.0|lv5pT_440.5|nta#T_3023.5|lv5p#-3_35.0|nta#A#2_36.0|total_23699.0
hsa-miR-329-3p	hsa-mir-329-2	22705.5	589.0	842.086032409047	880.4147074914177	3p	NucVar_1694.0|canonical_5330.5|nta#G_191.5|nta#C_1346.0|nta#A_3495.0|mv_1424.5|lv5p_1186.5|nta#C#2_164.0|nta#T#4_20.5|nta#C#1_1182.0|lv5p#1_99.0|nta#T#3_41.0|nta#T#2_0.5|lv5pT_1087.5|nta#T#1_50.0|mlv5p_20.5|lv5p#-3_28.0|lv5p#-2_93.5|lv5p#-1_966.0|lv3p#1_131.0|lv5pE_99.0|nta#A#4_27.5|nta#A#3_53.5|nta#A#2_550.5|nta#A#1_2863.5|lv3pT_7774.0|mlv5p#2_20.0|mlv5p#1_0.5|total_22705.5|lv3pE_131.0|nta#G#1_191.5|lv3p_7905.0|lv3p#-3_93.0|lv3p#-2_1707.5|lv3p#-1_5973.5|nta#T_112.0
hsa-miR-329-3p	hsa-mir-329-1	22705.5	589.0	842.086032409047	880.4147074914177	3p	NucVar_1694.0|canonical_5330.5|nta#G_191.5|nta#C_1346.0|nta#A_3495.0|mv_1424.5|lv5p_1186.5|nta#C#2_164.0|nta#T#4_20.5|nta#C#1_1182.0|lv5p#1_99.0|nta#T#3_41.0|nta#T#2_0.5|lv5pT_1087.5|nta#T#1_50.0|mlv5p_20.5|lv5p#-3_28.0|lv5p#-2_93.5|lv5p#-1_966.0|lv3p#1_131.0|lv5pE_99.0|nta#A#4_27.5|nta#A#3_53.5|nta#A#2_550.5|nta#A#1_2863.5|lv3pT_7774.0|mlv5p#2_20.0|mlv5p#1_0.5|total_22705.5|lv3pE_131.0|nta#G#1_191.5|lv3p_7905.0|lv3p#-3_93.0|lv3p#-2_1707.5|lv3p#-1_5973.5|nta#T_112.0
hsa-miR-330-3p	hsa-mir-330	21981.0	439.0	815.2162726380508	852.3219345695471	3p	lv5p#-2_1491.0|nta#A#1_1813.0|lv5p_6305.0|lv5p#-1_4733.0|canonical_3258.0|lv3pE_213.0|nta#C#1_178.0|nta#AU_1.0|lv5pE_81.0|nta#G_96.0|nta#C_178.0|nta#G#2_8.0|nta#G#1_88.0|lv3p_673.0|nta#A_2168.0|nta#UA_1.0|lv3p#2_130.0|lv3p#1_83.0|nta#T#2_48.0|NucVar_107.0|nta#T#1_1937.0|mv_7211.0|lv3pT_460.0|lv5p#1_81.0|lv3p#-2_197.0|lv3p#-1_263.0|lv5pT_6224.0|nta#T_1985.0|nta#A#3_34.0|nta#A#2_321.0|total_21981.0
hsa-let-7d-3p	hsa-let-7d	21266.0	230.0	788.698842360256	824.5975278902685	3p	lv5p#-2_209.0|nta#A#1_850.0|lv5p_1766.0|lv5p#-1_1180.0|canonical_14221.0|lv3pE_60.0|nta#C#2_2.0|nta#C#1_313.0|lv5pE_317.0|nta#G_75.0|mlv5p#1_16.0|mlv5p_16.0|nta#C_315.0|nta#G#1_75.0|lv3p_2823.0|nta#A_948.0|lv3p#1_60.0|nta#T#2_40.0|NucVar_608.0|nta#T#1_97.0|mv_357.0|lv5p#2_34.0|lv3p#-3_69.0|lv3pT_2763.0|lv5p#1_283.0|lv3p#-2_636.0|lv3p#-1_2058.0|lv5pT_1449.0|nta#T_137.0|lv5p#-3_60.0|nta#A#2_98.0|total_21266.0
hsa-miR-340-3p	hsa-mir-340	21192.0	251.0	785.954381044792	821.728148737448	3p	lv5p#-2_103.0|nta#A#1_589.0|lv5p_430.0|lv5p#-1_232.0|canonical_5659.0|nta#C#3_19.0|lv3pE_10825.0|nta#C#2_2.0|nta#AU_1.0|lv5pE_95.0|nta#G_12.0|nta#C_21.0|nta#G#2_2.0|nta#G#1_10.0|lv3p_12996.0|nta#A_591.0|nta#UA_1.0|lv3p#2_233.0|lv3p#1_10592.0|NucVar_141.0|nta#T#1_636.0|mv_706.0|lv3p#-3_119.0|lv3pT_2171.0|lv5p#1_95.0|lv3p#-2_303.0|lv3p#-1_1749.0|lv5pT_335.0|nta#T_636.0|nta#A#2_2.0|total_21192.0
hsa-miR-885-5p	hsa-mir-885	20826.0	143.0	772.3804237277669	807.5363545491738	5p	lv5p#-2_181.0|nta#A#1_372.0|lv5p_398.0|lv5p#-1_134.0|canonical_17754.0|lv3pE_235.0|nta#C#1_57.0|lv5pE_27.0|nta#G_49.0|mlv5p#1_353.0|mlv5p_353.0|nta#C_57.0|nta#G#1_49.0|lv3p_1034.0|nta#A_413.0|lv3p#3_53.0|lv3p#1_182.0|nta#T#2_4.0|NucVar_662.0|mv_102.0|lv3pT_799.0|lv5p#1_27.0|lv3p#-2_281.0|lv3p#-1_518.0|lv5pT_371.0|nta#T_4.0|nta#A#3_39.0|lv5p#-3_56.0|nta#A#2_2.0|total_20826.0
hsa-miR-769-5p	hsa-mir-769	20663.0	243.0	766.3351913707312	801.2159653341774	5p	lv5p#-2_1.0|lv5p_625.0|nta#A#1_1547.0|lv5p#-1_560.0|canonical_13280.0|lv3pE_310.0|nta#C#1_44.0|nta#G_19.0|mlv5p#1_290.0|mlv5p_290.0|nta#C_44.0|nta#G#2_1.0|nta#G#1_18.0|lv3p_2502.0|nta#A_1788.0|lv3p#2_65.0|lv3p#1_245.0|NucVar_377.0|nta#T#2_318.0|nta#T#1_876.0|mv_58.0|mlv3p_486.0|lv3pT_2192.0|lv3p#-2_150.0|lv3p#-1_2042.0|lv5pT_625.0|mlv3p#2_486.0|nta#T_1194.0|nta#A#3_68.0|lv5p#-3_64.0|nta#A#2_173.0|total_20663.0
hsa-miR-382-5p	hsa-mir-382	20364.0	206.0	755.2460841636534	789.6221225410245	5p	lv5p#-2_81.0|nta#A#1_1559.0|lv5p_2323.0|lv5p#-1_2125.0|canonical_12514.0|lv3pE_2.0|nta#C#1_5.0|nta#AU_65.0|lv5pE_117.0|nta#G_86.0|mlv5p#2_64.0|mlv5p_64.0|nta#C_5.0|nta#G#2_5.0|nta#G#1_81.0|lv3p_1648.0|nta#A_1694.0|nta#UA_2.0|lv3p#1_2.0|nta#T#2_42.0|NucVar_286.0|nta#T#1_772.0|mv_930.0|lv3p#-3_76.0|lv3pT_1646.0|lv5p#1_117.0|lv3p#-2_500.0|lv3p#-1_1070.0|lv5pT_2206.0|nta#T_814.0|total_20364.0|nta#A#2_135.0
hsa-miR-495-3p	hsa-mir-495	19668.0	214.0	729.4333128722616	762.6344483469294	3p	lv5p#-2_98.0|lv5p_462.0|nta#A#1_432.0|lv5p#-1_364.0|canonical_11938.0|lv3pE_3255.0|nta#C#1_8.0|nta#G_97.0|mlv5p#1_224.0|mlv5p_224.0|nta#C_8.0|nta#G#1_97.0|lv3p_5183.0|nta#A_518.0|lv3p#2_70.0|lv3p#1_3185.0|NucVar_481.0|mlv3p_51.0|mv_706.0|lv3p#-3_37.0|lv3pT_1928.0|lv3p#-2_152.0|lv3p#-1_1739.0|lv5pT_462.0|mlv3p#3_51.0|nta#A#3_1.0|total_19668.0|nta#A#2_85.0
hsa-miR-338-3p	hsa-mir-338	19588.0	191.0	726.4663276663545	759.5324168303667	3p	lv5p#-2_28.0|nta#A#1_1464.0|lv5p_59.0|canonical_183.0|lv3pE_52.0|nta#C#1_14.0|lv5pE_31.0|nta#G_14.0|mlv5p#1_35.0|mlv5p_35.0|nta#C_14.0|nta#G#2_3.0|nta#G#1_11.0|lv3p_16448.0|nta#A_1745.0|lv3p#1_52.0|nta#T#3_1.0|nta#T#2_2.0|NucVar_77.0|nta#T#1_84.0|mv_926.0|lv3p#-3_903.0|lv3pT_16396.0|lv5p#1_31.0|lv3p#-2_4002.0|lv3p#-1_11491.0|lv5pT_28.0|nta#T_87.0|nta#A#3_128.0|nta#A#2_153.0|total_19588.0
hsa-miR-411-5p	hsa-mir-411	19298.0	176.0	715.7110062949413	748.2875525828271	5p	lv5p#-2_27.0|nta#A#1_309.0|lv5p_9171.0|lv5p#-1_202.0|canonical_3758.0|lv3pE_37.0|nta#C#1_3.0|lv5pE_8942.0|nta#G_13.0|mlv5p#2_184.0|mlv5p_184.0|nta#C_3.0|nta#G#2_12.0|lv3p_1146.0|nta#G#1_1.0|nta#A_309.0|lv3p#1_37.0|NucVar_3028.0|nta#T#1_85.0|mv_1601.0|lv3pT_1109.0|lv5p#1_8942.0|lv3p#-2_88.0|lv3p#-1_1021.0|lv5pT_229.0|nta#T_85.0|total_19298.0
hsa-miR-335-5p	hsa-mir-335	18821.0	169.0	698.0203570047202	729.7916896653222	5p	nta#A#1_421.0|canonical_2890.0|lv3pE_84.0|nta#C#1_16.0|nta#G_17.0|mlv5p#1_201.0|mlv5p_201.0|nta#C_16.0|nta#G#2_9.0|nta#G#1_8.0|lv3p_14416.0|nta#A_422.0|lv3p#1_84.0|nta#T#2_1.0|NucVar_72.0|nta#T#1_6.0|mv_780.0|lv3p#-4_38.0|lv3p#-3_311.0|lv3pT_14332.0|lv3p#-2_3700.0|lv3p#-1_10283.0|nta#T_7.0|nta#A#2_1.0|total_18821.0
hsa-miR-432-5p	hsa-mir-432	18421.0	336.0	683.1854309751847	714.2815320825089	5p	lv5p#-2_40.0|lv5p_87.0|nta#A#1_1222.0|lv5p#-1_9.0|canonical_1877.0|lv3pE_297.0|nta#C#1_58.0|nta#AU_1.0|nta#G_93.0|nta#G#3_1.0|nta#C_58.0|nta#G#2_4.0|nta#G#1_88.0|lv3p_7261.0|nta#A_2269.0|nta#UA_58.0|lv3p#2_172.0|lv3p#1_125.0|nta#T#3_456.0|NucVar_41.0|nta#T#2_627.0|nta#T#1_5473.0|mv_179.0|lv3p#-4_317.0|lv3p#-3_797.0|lv3pT_6964.0|lv3p#-2_3178.0|lv3p#-1_2672.0|lv5pT_87.0|nta#T_6556.0|nta#A#3_114.0|lv5p#-3_38.0|total_18421.0|nta#A#2_933.0
hsa-miR-186-5p	hsa-mir-186	17699.0	174.0	656.408389491873	686.285697645531	5p	lv5p#-2_108.0|lv5p_425.0|nta#A#1_625.0|lv5p#-1_281.0|canonical_9462.0|lv3pE_4416.0|nta#C#1_22.0|nta#G_118.0|mlv5p#1_416.0|mlv5p_416.0|nta#C_22.0|nta#G#2_1.0|nta#G#1_117.0|lv3p_5580.0|nta#A_807.0|lv3p#2_272.0|lv3p#1_4144.0|nta#T#2_3.0|NucVar_192.0|nta#T#1_1.0|mlv3p_2.0|mv_671.0|lv3pT_1164.0|lv3p#-2_34.0|lv3p#-1_1130.0|lv5pT_425.0|mlv3p#2_2.0|nta#T_4.0|lv5p#-3_36.0|nta#A#2_182.0|total_17699.0
