name	pre-microRNA	RC_adj	UR	180626-180628-190531_Brain_S32180626-180628-190531_Brain_S32(total)	RPM (lib)	arm	isoString_RC_adj
hsa-miR-27a-3p	hsa-mir-27a	8570.5	146.0	822.4894853205228	946.0265395186982	3p	lv5p#-2_11.5|lv5p_52.5|nta#A#1_1479.0|lv5p#-1_41.0|canonical_484.0|lv3pE_24.0|nta#C#1_1.0|nta#G_83.0|nta#C_1.0|nta#G#2_3.5|nta#G#1_79.5|lv3p_4827.5|nta#A_1699.0|nta#UA_10.0|lv3p#1_24.0|nta#T#3_57.0|NucVar_38.0|nta#T#2_220.0|nta#T#1_815.5|mv_293.0|lv3pT_4803.5|lv3p#-2_367.0|lv3p#-1_4436.5|lv5pT_52.5|nta#T_1092.5|nta#A#4_7.0|nta#A#3_49.0|total_8570.5|nta#A#2_164.0
hsa-let-7d-3p	hsa-let-7d	8139.0	119.0	781.0795077327735	898.3968269228965	3p	lv5p#-2_103.0|nta#A#1_382.0|lv5p_821.0|lv5p#-1_632.0|canonical_5243.0|lv3pE_11.0|nta#C#2_1.0|nta#C#1_127.0|lv5pE_18.0|nta#G_40.0|mlv5p#1_12.0|mlv5p_12.0|nta#C_128.0|nta#G#1_40.0|lv3p_1149.0|nta#A_399.0|lv3p#1_11.0|NucVar_206.0|nta#T#1_42.0|mv_99.0|lv3p#-3_33.0|lv3pT_1138.0|lv5p#1_18.0|lv3p#-2_281.0|lv3p#-1_824.0|lv5pT_803.0|nta#T_42.0|nta#A#3_12.0|lv5p#-3_68.0|nta#A#2_5.0|total_8139.0
hsa-miR-25-3p	hsa-mir-25	8009.0	139.0	768.6037323297436	884.047203197626	3p	lv5p#-2_7.0|lv5p_393.0|nta#A#1_453.0|lv5p#-1_356.0|canonical_3252.0|lv3pE_15.0|nta#C#1_6.0|nta#AU_1.0|nta#G_55.0|nta#C_6.0|nta#G#2_1.0|nta#G#1_54.0|lv3p_2555.0|nta#A_494.0|nta#UA_1.0|lv3p#1_15.0|NucVar_81.0|nta#T#2_12.0|nta#T#1_1086.0|mv_75.0|lv3p#-3_22.0|lv3pT_2540.0|lv3p#-2_1379.0|lv3p#-1_1139.0|lv5pT_393.0|nta#T_1098.0|lv5p#-3_30.0|total_8009.0|nta#A#2_41.0
hsa-miR-132-5p	hsa-mir-132	7962.0	137.0	764.0932596840328	878.8592623123359	5p	lv5p#-2_15.0|nta#A#1_265.0|lv5p_149.0|lv5p#-1_87.0|canonical_3113.0|nta#C#1_1.0|lv5pE_40.0|nta#G_3.0|mlv5p#1_14.0|mlv5p_14.0|nta#C_1.0|nta#G#1_3.0|lv3p_1489.0|nta#A_312.0|nta#T#2_12.0|NucVar_89.0|nta#T#1_19.0|mv_2761.0|lv3p#-3_553.0|lv3pT_1489.0|lv5p#1_40.0|lv3p#-2_618.0|lv3p#-1_318.0|lv5pT_109.0|nta#T_31.0|lv5p#-3_7.0|total_7962.0|nta#A#2_47.0
hsa-miR-30e-3p	hsa-mir-30e	7272.0	121.0	697.8756825448739	802.6958748474386	3p	lv5p_87.0|nta#A#1_130.0|lv5p#-1_72.0|canonical_1744.0|nta#C#2_9.0|nta#C#1_43.0|nta#G_3.0|mlv5p#1_1.0|mlv5p_1.0|nta#C_52.0|nta#G#2_2.0|nta#G#1_1.0|lv3p_4088.5|nta#A_179.0|nta#UA_1.0|NucVar_30.5|nta#T#2_163.0|nta#T#1_774.0|mv_150.0|lv3p#-3_432.5|lv3pT_4088.5|lv3p#-2_1536.5|lv3p#-1_2119.5|lv5pT_87.0|nta#T_937.0|lv5p#-3_15.0|total_7272.0|nta#A#2_49.0
hsa-miR-370-3p	hsa-mir-370	7170.0	127.0	688.0869972286505	791.4369393091495	3p	lv5p#-2_110.0|nta#A#1_479.0|lv5p_366.0|lv5p#-1_148.0|canonical_3739.0|lv3pE_24.0|nta#C#1_2.0|lv5pE_108.0|nta#G_34.0|mlv5p#1_12.0|mlv5p_12.0|nta#C_2.0|nta#G#1_34.0|lv3p_1151.0|nta#A_737.0|nta#UA_2.0|lv3p#1_24.0|nta#T#3_20.0|NucVar_96.0|nta#T#2_88.0|nta#T#1_724.0|mlv3p_34.0|mv_167.0|lv3p#-3_60.0|lv3pT_1127.0|lv5p#1_108.0|lv3p#-2_140.0|lv3p#-1_927.0|lv5pT_258.0|mlv3p#2_34.0|nta#T_832.0|nta#A#3_40.0|nta#A#2_218.0|total_7170.0
hsa-miR-584-5p	hsa-mir-584	6919.0	118.0	663.9991539504927	763.7311273472811	5p	nta#A#1_750.0|canonical_86.0|lv3pE_46.0|nta#C#1_30.0|nta#G_1.0|nta#C_30.0|nta#G#1_1.0|lv3p_4744.0|nta#A_887.0|nta#UA_10.0|lv3p#2_4.0|lv3p#1_42.0|nta#T#3_17.0|NucVar_5.0|nta#T#2_96.0|nta#T#1_795.0|mv_258.0|lv3p#-3_374.0|lv3pT_4698.0|lv3p#-2_180.0|lv3p#-1_4144.0|nta#T_908.0|total_6919.0|nta#A#2_137.0
hsa-miR-186-5p	hsa-mir-186	6871.0	102.0	659.3927138016816	758.4328047410273	5p	lv5p#-2_103.0|nta#A#1_203.0|lv5p_503.0|lv5p#-1_318.0|canonical_3797.0|lv3pE_1645.0|nta#C#1_5.0|lv5pE_23.0|nta#G_9.0|nta#C_5.0|nta#G#1_9.0|lv3p_1972.0|nta#A_254.0|lv3p#2_57.0|lv3p#1_1588.0|nta#T#2_16.0|NucVar_83.0|nta#T#1_3.0|mlv3p_16.0|mv_213.0|lv3pT_327.0|lv5p#1_23.0|lv3p#-2_64.0|lv3p#-1_263.0|lv5pT_480.0|mlv3p#2_16.0|nta#T_19.0|lv5p#-3_59.0|total_6871.0|nta#A#2_51.0
hsa-miR-195-5p	hsa-mir-195	6837.666666666666	110.0	656.1937970316739	754.75341404224	5p	lv5p#-2_25.0|nta#A#1_513.0|lv5p_98.0|lv5p#-1_62.0|canonical_2030.0|lv3pE_2639.0|nta#C#2_1.0|nta#C#1_4.0|nta#AU_1.0|lv5pE_11.0|nta#G_3.0|nta#C_5.0|nta#G#1_3.0|lv3p_3595.666666666667|nta#A_610.0|lv3p#1_2639.0|nta#T#2_10.0|NucVar_46.0|nta#T#1_116.0|mv_324.0|lv3pT_956.6666666666667|lv5p#1_11.0|lv3p#-2_58.0|lv3p#-1_898.6666666666667|lv5pT_87.0|nta#T_126.0|nta#A#3_27.0|total_6837.666666666666|nta#A#2_70.0
hsa-miR-125b-2-3p	hsa-mir-125b-2	6756.0	155.0	648.3564509451552	745.7389068302111	3p	lv5p#-2_142.0|nta#A#1_363.0|lv5p_152.0|canonical_69.0|nta#C#1_40.0|nta#G_36.0|nta#C_40.0|nta#G#1_36.0|lv3p_9.0|nta#A_388.0|nta#UA_2.0|nta#T#3_29.0|NucVar_1.0|nta#T#2_716.0|nta#T#1_1567.0|mv_3749.0|lv3pT_9.0|lv3p#-2_9.0|lv5pT_152.0|nta#T_2312.0|lv5p#-3_10.0|nta#A#2_25.0|total_6756.0
hsa-miR-769-5p	hsa-mir-769	6606.0	133.0	633.9613254801206	729.1816486856683	5p	lv5p#-2_36.0|lv5p_275.0|nta#A#1_442.0|lv5p#-1_239.0|canonical_4123.0|lv3pE_27.0|nta#C#1_4.0|nta#AU_2.0|nta#G_46.0|mlv5p#1_22.0|mlv5p_22.0|nta#C_4.0|nta#G#1_46.0|lv3p_829.0|nta#A_486.0|nta#UA_23.0|lv3p#2_27.0|nta#T#3_46.0|NucVar_87.0|nta#T#2_134.0|nta#T#1_334.0|mv_106.0|mlv3p_114.0|lv3pT_802.0|lv3p#-2_25.0|lv3p#-1_777.0|lv5pT_275.0|mlv3p#3_10.0|mlv3p#2_104.0|nta#T_514.0|nta#A#3_14.0|nta#A#2_30.0|total_6606.0
hsa-miR-432-5p	hsa-mir-432	6502.0	140.0	623.9807051576967	717.7019497054519	5p	lv5p#-2_20.0|lv5p_20.0|nta#A#1_285.0|canonical_683.0|lv3pE_84.0|nta#C#1_4.0|nta#AU_49.0|nta#G_15.0|nta#C_4.0|nta#G#1_15.0|lv3p_2890.0|nta#A_544.0|nta#UA_14.0|lv3p#2_46.0|lv3p#1_38.0|nta#T#3_74.0|NucVar_14.0|nta#T#2_202.0|nta#T#1_1903.0|mv_153.0|lv3p#-4_146.0|lv3p#-3_388.0|lv3pT_2806.0|lv3p#-2_1221.0|lv3p#-1_1051.0|lv5pT_20.0|nta#T_2179.0|nta#A#3_22.0|total_6502.0|nta#A#2_237.0
hsa-miR-543	hsa-mir-543	6038.0	101.0	579.4517837191898	666.4848311783326	3p	lv5p#-2_9.0|nta#A#1_271.0|lv5p_84.0|lv5p#-1_59.0|canonical_3945.0|lv3pE_869.0|nta#C#1_1.0|lv5pE_16.0|nta#G_1.0|nta#C_1.0|nta#G#1_1.0|lv3p_1551.0|nta#A_291.0|lv3p#2_30.0|nta#T#4_18.0|lv3p#1_839.0|nta#T#3_23.0|NucVar_114.0|mlv3p_10.0|lv3p#-3_36.0|lv3pT_682.0|lv5p#1_16.0|lv3p#-2_3.0|lv3p#-1_643.0|lv5pT_68.0|mlv3p#2_10.0|nta#T_41.0|nta#A#3_14.0|nta#A#2_6.0|total_6038.0
hsa-miR-361-5p	hsa-mir-361	6038.0	94.0	579.4517837191898	666.4848311783326	5p	lv5p#-2_127.0|nta#A#1_511.0|lv5p_377.0|lv5p#-1_208.0|canonical_3049.0|lv3pE_441.0|nta#C#1_13.0|lv5pE_15.0|nta#G_3.0|nta#C_13.0|nta#G#1_3.0|lv3p_1412.0|nta#A_552.0|lv3p#2_12.0|lv3p#1_429.0|NucVar_49.0|nta#T#2_28.0|nta#T#1_348.0|mv_185.0|mlv3p_22.0|lv3p#-3_7.0|lv3pT_971.0|lv5p#1_15.0|lv3p#-2_298.0|lv3p#-1_666.0|lv5pT_362.0|mlv3p#3_7.0|mlv3p#2_15.0|nta#T_376.0|lv5p#-3_27.0|total_6038.0|nta#A#2_41.0
hsa-miR-329-3p	hsa-mir-329-1	5952.0	227.0	571.1985784525701	656.9920031754614	3p	lv5p#-2_7.0|lv5p_353.0|nta#A#1_835.0|lv5p#-1_330.5|canonical_1175.5|lv3pE_22.5|nta#C#2_1.0|nta#C#1_129.5|nta#G_12.0|mlv5p#1_10.0|mlv5p_10.0|nta#C_130.5|nta#G#1_12.0|lv3p_2500.0|nta#A_933.5|nta#T#4_0.5|lv3p#1_22.5|nta#T#3_3.0|NucVar_330.5|nta#T#1_6.5|mv_497.0|lv3p#-3_11.5|lv3pT_2477.5|lv3p#-2_625.5|lv3p#-1_1840.5|lv5pT_353.0|nta#T_10.0|nta#A#4_2.5|nta#A#3_20.5|lv5p#-3_15.5|total_5952.0|nta#A#2_75.5
hsa-miR-329-3p	hsa-mir-329-2	5952.0	227.0	571.1985784525701	656.9920031754614	3p	lv5p#-2_7.0|lv5p_353.0|nta#A#1_835.0|lv5p#-1_330.5|canonical_1175.5|lv3pE_22.5|nta#C#2_1.0|nta#C#1_129.5|nta#G_12.0|mlv5p#1_10.0|mlv5p_10.0|nta#C_130.5|nta#G#1_12.0|lv3p_2500.0|nta#A_933.5|nta#T#4_0.5|lv3p#1_22.5|nta#T#3_3.0|NucVar_330.5|nta#T#1_6.5|mv_497.0|lv3p#-3_11.5|lv3pT_2477.5|lv3p#-2_625.5|lv3p#-1_1840.5|lv5pT_353.0|nta#T_10.0|nta#A#4_2.5|nta#A#3_20.5|lv5p#-3_15.5|total_5952.0|nta#A#2_75.5
hsa-miR-375-3p	hsa-mir-375	5866.0	107.0	562.9453731859503	647.4991751725901	3p	lv5p#-2_28.0|nta#A#1_240.0|lv5p_346.0|lv5p#-1_248.0|canonical_4083.0|nta#C#1_12.0|lv5pE_70.0|nta#G_5.0|nta#C_12.0|nta#G#1_5.0|lv3p_381.0|nta#A_270.0|nta#T#3_11.0|NucVar_98.0|nta#T#2_39.0|nta#T#1_537.0|mv_84.0|lv3p#-3_28.0|lv3pT_381.0|lv5p#1_70.0|lv3p#-2_55.0|lv3p#-1_298.0|lv5pT_276.0|nta#T_587.0|nta#A#2_30.0|total_5866.0
hsa-miR-652-3p	hsa-mir-652	5813.0	112.0	557.8590955216381	641.6489439615183	3p	lv5p_24.0|nta#A#1_935.0|lv5p#-1_24.0|canonical_601.0|lv3pE_375.0|nta#C#1_2.0|nta#G_3.0|nta#C_2.0|nta#G#2_2.0|nta#G#1_1.0|lv3p_545.0|nta#A_973.0|nta#UA_6.0|lv3p#1_375.0|NucVar_24.0|nta#T#2_42.0|nta#T#1_3552.0|mv_6.0|mlv3p_41.0|lv3pT_170.0|lv3p#-1_170.0|lv5pT_24.0|mlv3p#2_41.0|nta#T_3594.0|total_5813.0|nta#A#2_38.0
hsa-miR-885-5p	hsa-mir-885	5803.0	80.0	556.8994204906357	640.5451267518821	5p	lv5p#-2_56.0|lv5p_168.0|nta#A#1_89.0|lv5p#-1_101.0|canonical_4983.0|lv3pE_34.0|nta#C#1_31.0|nta#G_14.0|mlv5p#1_17.0|mlv5p_17.0|nta#C_31.0|nta#G#2_1.0|nta#G#1_13.0|lv3p_296.0|nta#A_111.0|lv3p#1_34.0|NucVar_136.0|mv_47.0|lv3p#-3_35.0|lv3pT_262.0|lv3p#-2_52.0|lv3p#-1_175.0|lv5pT_168.0|nta#A#3_9.0|lv5p#-3_11.0|nta#A#2_13.0|total_5803.0
hsa-miR-374b-5p	hsa-mir-374b	5647.5	95.0	541.97647375855	623.3807691420393	5p	lv5p#-2_29.5|lv5p_111.5|nta#A#1_565.5|lv5p#-1_78.0|canonical_2257.0|lv3pE_57.0|nta#C#1_3.0|nta#G_2.0|mlv5p#1_18.0|mlv5p_18.0|nta#C_3.0|nta#G#1_2.0|lv3p_2367.0|nta#A_614.5|lv3p#1_57.0|NucVar_72.0|nta#T#1_9.0|mv_193.5|lv3p#-3_7.0|lv3pT_2310.0|lv3p#-2_151.0|lv3p#-1_2152.0|lv5pT_111.5|nta#T_9.0|nta#A#3_5.0|lv5p#-3_4.0|total_5647.5|nta#A#2_44.0
hsa-miR-127-3p	hsa-mir-127	5637.0	130.0	540.9688149759976	622.2217610719213	3p	lv5p_103.0|nta#A#1_663.0|lv5p#-1_88.0|canonical_2640.0|lv3pE_5.0|nta#C#1_6.0|nta#G_18.0|nta#C_6.0|nta#G#1_18.0|lv3p_101.0|nta#A_865.0|nta#UA_1.0|lv3p#1_5.0|nta#T#3_73.0|NucVar_93.0|nta#T#2_460.0|nta#T#1_1257.0|mv_17.0|mlv3p_4.0|lv3p#-3_20.0|lv3pT_96.0|lv3p#-2_53.0|lv3p#-1_23.0|lv5pT_103.0|mlv3p#3_4.0|nta#T_1790.0|nta#A#3_66.0|lv5p#-3_15.0|total_5637.0|nta#A#2_136.0
hsa-miR-1180-3p	hsa-mir-1180	5468.0	109.0	524.7503069520586	603.5672502290697	3p	lv5p#-2_145.0|lv5p_390.0|nta#A#1_312.0|lv5p#-1_209.0|canonical_3546.0|nta#C#1_2.0|nta#G_7.0|mlv5p#1_3.0|mlv5p_3.0|nta#C_2.0|nta#G#1_7.0|lv3p_603.0|nta#A_379.0|nta#UA_1.0|nta#T#3_3.0|NucVar_85.0|nta#T#2_80.0|nta#T#1_319.0|mv_51.0|lv3p#-3_4.0|lv3pT_603.0|lv3p#-2_471.0|lv3p#-1_128.0|lv5pT_390.0|nta#T_402.0|lv5p#-3_36.0|total_5468.0|nta#A#2_67.0
hsa-miR-3613-5p	hsa-mir-3613	5081.0	38.0	487.61088325226956	560.849524216149	5p	lv5p#-2_29.0|lv5p_86.0|nta#A#1_331.0|lv5p#-1_48.0|canonical_1511.0|lv3pE_5.0|nta#C#1_2.0|nta#G_17.0|nta#C_2.0|nta#G#1_17.0|lv3p_2831.0|nta#A_399.0|lv3p#1_5.0|NucVar_11.0|nta#T#1_38.0|mv_186.0|lv3p#-3_124.0|lv3pT_2826.0|lv3p#-2_568.0|lv3p#-1_2134.0|lv5pT_86.0|nta#T_38.0|lv5p#-3_9.0|total_5081.0|nta#A#2_68.0
hsa-miR-598-3p	hsa-mir-598	5069.0	88.0	486.45927321506684	559.5249435645857	3p	lv5p#-2_15.0|lv5p_144.0|nta#A#1_61.0|lv5p#-1_129.0|canonical_3401.0|lv3pE_342.0|nta#C#2_2.0|nta#C#1_3.0|nta#G_4.0|nta#C_5.0|nta#G#1_4.0|lv3p_1273.0|nta#A_62.0|lv3p#1_342.0|NucVar_116.0|nta#T#2_19.0|nta#T#1_2.0|mv_43.0|lv3p#-3_52.0|lv3pT_931.0|lv3p#-2_138.0|lv3p#-1_741.0|lv5pT_144.0|nta#T_21.0|nta#A#2_1.0|total_5069.0
hsa-miR-1-3p	hsa-mir-1-2	5038.0	92.0	483.4842806189597	556.1031102147134	3p	lv5p#-2_57.5|nta#A#1_248.0|lv5p_248.5|lv5p#-1_175.0|canonical_3819.5|lv3pE_125.0|nta#C#1_6.0|lv5pE_6.0|nta#G_5.0|mlv5p#1_11.0|mlv5p_11.0|nta#C_6.0|nta#G#1_5.0|lv3p_543.5|nta#A_263.0|lv3p#1_125.0|nta#T#2_0.5|NucVar_94.0|mv_47.0|lv3p#-3_8.0|lv3pT_418.5|lv5p#1_6.0|lv3p#-2_230.5|lv3p#-1_180.0|lv5pT_242.5|nta#T_0.5|nta#A#3_0.5|lv5p#-3_10.0|total_5038.0|nta#A#2_14.5
hsa-miR-425-5p	hsa-mir-425	4939.0	112.0	473.9834978120369	545.1753198393151	5p	lv5p#-2_109.0|lv5p_254.0|nta#A#1_71.0|lv5p#-1_145.0|canonical_1988.0|lv3pE_1583.0|nta#C#1_2.0|nta#G_4.0|nta#C_2.0|nta#G#2_1.0|nta#G#1_3.0|lv3p_2270.0|nta#A_79.0|lv3p#2_1221.0|lv3p#1_362.0|NucVar_47.0|nta#T#1_27.0|mv_268.0|lv3p#-3_1.0|lv3pT_687.0|lv3p#-2_85.0|lv3p#-1_601.0|lv5pT_254.0|nta#T_27.0|nta#A#2_8.0|total_4939.0
hsa-miR-1-3p	hsa-mir-1-1	4881.0	89.0	468.41738263222356	538.7731800234252	3p	lv5p#-2_57.5|nta#A#1_237.0|lv5p_248.5|lv5p#-1_175.0|canonical_3819.5|lv3pE_3.0|nta#C#1_6.0|lv5pE_6.0|nta#G_5.0|mlv5p#1_11.0|mlv5p_11.0|nta#C_6.0|nta#G#1_5.0|lv3p_421.5|nta#A_252.0|lv3p#1_3.0|nta#T#2_0.5|NucVar_94.0|mv_23.0|lv3p#-3_8.0|lv3pT_418.5|lv5p#1_6.0|lv3p#-2_230.5|lv3p#-1_180.0|lv5pT_242.5|nta#T_0.5|nta#A#3_0.5|lv5p#-3_10.0|total_4881.0|nta#A#2_14.5
hsa-miR-29c-3p	hsa-mir-29c	4656.333333333333	103.0	446.8566836023718	513.9740867135987	3p	lv5p_43.5|nta#A#1_488.0|lv5p#-1_43.5|canonical_422.0|lv3pE_78.0|nta#C#1_1.0|nta#G_3.0|nta#C_1.0|nta#G#1_3.0|lv3p_3520.8333333333335|nta#A_535.0|lv3p#1_78.0|nta#T#2_9.0|NucVar_21.5|nta#T#1_23.0|mlv3p_10.0|mv_67.5|lv3p#-3_770.0|lv3pT_3442.8333333333335|lv3p#-2_315.3333333333333|lv3p#-1_2357.5|lv5pT_43.5|mlv3p#2_10.0|nta#T_32.0|nta#A#3_16.0|total_4656.333333333333|nta#A#2_31.0
hsa-miR-485-5p	hsa-mir-485	4655.0	82.0	446.72872693157154	513.8269110856472	5p	lv5p#-2_6.0|lv5p_83.0|nta#A#1_167.0|lv5p#-1_64.0|canonical_920.0|lv3pE_2248.0|nta#C#1_1.0|nta#C_1.0|lv3p_3114.0|nta#A_175.0|nta#UA_2.0|lv3p#2_89.0|lv3p#1_2159.0|NucVar_17.0|nta#T#2_24.0|nta#T#1_291.0|mv_30.0|lv3p#-3_40.0|lv3pT_866.0|lv3p#-2_540.0|lv3p#-1_286.0|lv5pT_83.0|nta#T_315.0|nta#A#3_5.0|lv5p#-3_13.0|nta#A#2_3.0|total_4655.0
hsa-miR-126-5p	hsa-mir-126	4615.0	76.0	442.8900268075623	509.4116422471025	5p	lv5p#-2_61.0|nta#A#1_605.0|lv5p_246.0|lv5p#-1_154.0|canonical_2595.0|lv3pE_41.0|nta#C#1_9.0|lv5pE_31.0|nta#G_3.0|nta#C_9.0|nta#G#2_1.0|nta#G#1_2.0|lv3p_651.0|nta#A_656.0|lv3p#2_10.0|lv3p#1_31.0|NucVar_47.0|nta#T#2_14.0|nta#T#1_272.0|mv_122.0|lv3pT_610.0|lv5p#1_31.0|lv3p#-2_243.0|lv3p#-1_367.0|lv5pT_215.0|nta#T_286.0|nta#A#4_3.0|total_4615.0|nta#A#2_48.0
hsa-miR-328-3p	hsa-mir-328	4609.0	98.0	442.31422178896094	508.7493519213208	3p	lv5p#-2_70.0|nta#A#1_668.0|lv5p_314.0|lv5p#-1_209.0|canonical_2349.0|nta#C#1_2.0|nta#AU_1.0|lv5pE_35.0|nta#G_10.0|mlv5p#1_14.0|mlv5p_14.0|nta#C_2.0|nta#G#1_10.0|lv3p_303.0|nta#A_805.0|nta#UA_1.0|nta#T#3_3.0|NucVar_50.0|nta#T#2_66.0|nta#T#1_667.0|mv_26.0|lv3p#-3_24.0|lv3pT_303.0|lv5p#1_35.0|lv3p#-2_31.0|lv3p#-1_248.0|lv5pT_279.0|nta#T_736.0|nta#A#3_9.0|total_4609.0|nta#A#2_128.0
hsa-miR-200c-3p	hsa-mir-200c	4594.0	91.0	440.87470924245747	507.0936261068665	3p	lv5p#-2_15.0|nta#A#1_228.0|lv5p_194.0|lv5p#-1_130.0|canonical_2303.0|lv3pE_6.0|nta#C#1_1.0|lv5pE_4.0|nta#G_24.0|nta#C_1.0|nta#G#1_24.0|lv3p_1262.0|nta#A_380.0|nta#UA_1.0|lv3p#1_6.0|NucVar_38.0|nta#T#2_13.0|nta#T#1_271.0|mv_108.0|lv3p#-4_31.0|lv3p#-3_146.0|lv3pT_1256.0|lv5p#1_4.0|lv3p#-2_247.0|lv3p#-1_832.0|lv5pT_190.0|nta#T_284.0|lv5p#-4_20.0|nta#A#3_2.0|lv5p#-3_25.0|total_4594.0|nta#A#2_150.0
hsa-miR-148b-3p	hsa-mir-148b	4583.5	95.0	439.86705045990504	505.93461803674853	3p	lv5p#-2_17.0|lv5p_85.0|nta#A#1_349.5|lv5p#-1_61.0|canonical_1133.0|lv3pE_39.0|nta#C#1_1.0|nta#G_62.0|nta#C_1.0|nta#G#1_62.0|lv3p_308.0|nta#A_371.5|nta#UA_2.0|lv3p#2_5.0|lv3p#1_34.0|nta#T#3_3.0|NucVar_22.0|nta#T#2_243.0|nta#T#1_2355.0|lv3pT_269.0|lv3p#-2_55.0|lv3p#-1_214.0|lv5pT_85.0|nta#T_2601.0|lv5p#-3_7.0|total_4583.5|nta#A#2_22.0
hsa-miR-136-3p	hsa-mir-136	4572.0	86.0	438.7634241742524	504.66522824566687	3p	lv5p#-2_143.0|nta#A#1_7.0|lv5p_2418.0|lv5p#-1_2263.0|canonical_1410.0|lv3pE_3.0|nta#C#1_3.0|nta#C_3.0|lv3p_86.0|nta#A_7.0|lv3p#1_3.0|NucVar_42.0|nta#T#1_91.0|mv_515.0|lv3pT_83.0|lv3p#-1_83.0|lv5pT_2418.0|nta#T_91.0|lv5p#-3_12.0|total_4572.0
hsa-miR-485-3p	hsa-mir-485	4381.0	80.0	420.43363108210843	483.5823195416156	3p	lv5p#-2_87.0|nta#A#1_205.0|lv5p_537.0|lv5p#-1_116.0|canonical_3355.0|nta#C#1_17.0|lv5pE_273.0|nta#G_1.0|mlv5p#1_10.0|mlv5p_10.0|nta#C_17.0|nta#G#1_1.0|lv3p_136.0|nta#A_206.0|NucVar_102.0|mlv3p_17.0|lv3p#-3_5.0|lv3pT_136.0|lv5p#1_273.0|lv3p#-2_47.0|lv3p#-1_84.0|lv5pT_264.0|mlv3p#2_17.0|lv5p#-3_61.0|nta#A#2_1.0|total_4381.0
hsa-miR-30b-5p	hsa-mir-30b	4378.0	61.0	420.14572857280774	483.2511743787248	5p	lv5p#-2_114.0|lv5p_322.0|nta#A#1_119.0|lv5p#-1_186.0|canonical_3590.0|lv3pE_9.0|nta#C#1_21.0|nta#C_21.0|lv3p_158.0|nta#A_129.0|lv3p#1_9.0|nta#T#2_2.0|NucVar_56.0|nta#T#1_5.0|mv_83.0|mlv3p_12.0|lv3pT_149.0|lv3p#-1_149.0|lv5pT_322.0|mlv3p#2_12.0|nta#T_7.0|lv5p#-3_22.0|total_4378.0|nta#A#2_10.0
hsa-miR-200b-3p	hsa-mir-200b	4277.0	113.0	410.4530107596845	472.10262056139925	3p	lv5p#-2_6.0|lv5p_135.0|nta#A#1_322.0|lv5p#-1_129.0|canonical_1220.0|lv3pE_836.0|nta#C#2_2.0|nta#C#1_9.0|nta#AU_2.0|nta#G_7.0|nta#C_11.0|nta#G#1_7.0|lv3p_1269.0|nta#A_405.0|lv3p#2_6.0|lv3p#1_830.0|NucVar_59.0|nta#T#2_59.0|nta#T#1_958.0|mv_154.0|lv3p#-3_62.0|lv3pT_433.0|lv3p#-2_94.0|lv3p#-1_277.0|lv5pT_135.0|nta#T_1017.0|nta#A#3_15.0|total_4277.0|nta#A#2_68.0
hsa-miR-145-5p	hsa-mir-145	4195.0	78.0	402.58367550546564	463.05131944238246	5p	lv5p#-2_56.0|lv5p_217.0|nta#A#1_157.0|lv5p#-1_161.0|canonical_2593.0|lv3pE_270.0|nta#C#1_3.0|nta#G_12.0|nta#C_3.0|nta#G#1_12.0|lv3p_1058.0|nta#A_157.0|lv3p#2_1.0|lv3p#1_269.0|NucVar_72.0|nta#T#1_4.0|mv_79.0|lv3p#-4_7.0|lv3p#-3_16.0|lv3pT_788.0|lv3p#-2_288.0|lv3p#-1_477.0|lv5pT_217.0|nta#T_4.0|total_4195.0
hsa-miR-181c-5p	hsa-mir-181c	3899.0	80.0	374.1772945877975	430.37833003715116	5p	lv5p_121.0|nta#A#1_177.0|lv5p#-1_121.0|canonical_1030.0|lv3pE_1786.0|nta#C#1_1.0|nta#G_10.0|mlv5p#1_8.0|mlv5p_8.0|nta#C_1.0|nta#G#1_10.0|lv3p_2377.0|nta#A_243.0|lv3p#2_225.0|lv3p#1_1561.0|nta#T#3_1.0|NucVar_49.0|mv_59.0|lv3p#-3_113.0|lv3pT_591.0|lv3p#-2_188.0|lv3p#-1_290.0|lv5pT_121.0|nta#T_1.0|total_3899.0|nta#A#2_66.0
hsa-miR-889-3p	hsa-mir-889	3805.0	47.0	365.1563492963759	420.002448266571	3p	nta#A#1_126.0|lv5p_88.0|lv5p#-1_58.0|canonical_3071.0|lv3pE_224.0|nta#C#1_2.0|lv5pE_30.0|nta#G_1.0|mlv5p#1_18.0|mlv5p_18.0|nta#C_2.0|nta#G#1_1.0|lv3p_410.0|nta#A_147.0|lv3p#2_12.0|lv3p#1_212.0|nta#T#2_1.0|NucVar_47.0|nta#T#1_1.0|mv_19.0|lv3pT_186.0|lv5p#1_30.0|lv3p#-2_71.0|lv3p#-1_115.0|lv5pT_58.0|nta#T_2.0|total_3805.0|nta#A#2_21.0
