name	pre-microRNA	RC_adj	UR	181003-190524_Brain_S35181003-190524_Brain_S35(total)	RPM (lib)	arm	isoString_RC_adj
hsa-miR-5010-3p	hsa-mir-5010	569.0	27.0	21.68893117404586	22.66464530427585	3p	lv3pT_30.0|canonical_33.0|nta#T_494.0|nta#UA_2.0|lv3p#1_11.0|total_569.0|nta#T#2_38.0|nta#T#1_456.0|lv3p_41.0|lv3pE_11.0|NucVar_1.0|lv3p#-2_30.0
hsa-miR-130a-3p	hsa-mir-130a	568.5	22.0	21.669872359305923	22.644729095748367	3p	lv3p#-1_152.0|nta#A_144.0|lv3pT_333.0|nta#A#3_13.0|lv3p#1_11.0|nta#A#2_21.0|nta#A#1_110.0|total_568.5|lv3p_344.0|nta#G#1_1.0|lv3pE_11.0|lv3p#-3_74.0|mv_52.0|nta#G_1.0|NucVar_27.5|lv3p#-2_107.0
hsa-miR-3173-5p	hsa-mir-3173	563.0	26.0	21.460225397166642	22.425650801946052	5p	nta#A#1_76.0|lv5p_11.0|canonical_326.0|lv3pE_37.0|lv5pE_11.0|nta#G_2.0|mlv5p#1_27.0|mlv5p_27.0|nta#G#1_2.0|lv3p_53.0|nta#A_76.0|lv3p#1_37.0|NucVar_8.0|mv_60.0|lv3p#-3_16.0|lv3pT_16.0|lv5p#1_11.0|total_563.0
hsa-miR-433-5p	hsa-mir-433	536.0	19.0	20.43104940121016	21.35017554146196	5p	canonical_339.0|nta#G#1_1.0|lv3p#-1_182.0|total_536.0|lv3p_182.0|NucVar_14.0|lv3pT_182.0|nta#G_1.0
hsa-miR-758-5p	hsa-mir-758	528.0	23.0	20.126108365371202	21.031516205022232	5p	lv5p_60.0|nta#A_106.0|nta#T_14.0|nta#A#2_54.0|nta#A#1_52.0|total_528.0|lv5pT_60.0|nta#T#1_14.0|lv5p#-1_60.0|mv_348.0
hsa-miR-19b-3p	hsa-mir-19b-1	522.0000000000001	33.0	19.89740258849199	20.792521702692436	3p	lv3p#-1_118.66666666666667|nta#C#1_1.5|nta#C_1.5|nta#A_0.5|lv3pT_141.66666666666666|canonical_335.0|nta#T_24.0|nta#A#2_0.5|total_522.0000000000001|nta#T#1_24.0|lv3p_141.66666666666666|nta#G#1_1.0|lv3p#-3_6.0|nta#G_1.0|NucVar_18.333333333333332|lv3p#-2_17.0
hsa-miR-19b-3p	hsa-mir-19b-2	522.0	33.0	19.897402588491982	20.792521702692433	3p	lv3p#-1_118.66666666666667|nta#C#1_1.5|nta#C_1.5|nta#A_0.5|lv3pT_141.66666666666666|canonical_335.0|nta#T_24.0|nta#A#2_0.5|total_522.0|nta#T#1_24.0|lv3p_141.66666666666666|nta#G#1_1.0|lv3p#-3_6.0|nta#G_1.0|NucVar_18.333333333333332|lv3p#-2_17.0
hsa-miR-1306-3p	hsa-mir-1306	497.0	33.0	18.94446185149524	19.796711276318273	3p	nta#C#1_1.0|nta#C_1.0|nta#A_96.0|nta#T_186.0|lv3p#3_71.0|lv3p#2_73.0|lv3p#1_28.0|nta#A#1_96.0|total_497.0|nta#T#1_186.0|lv3p_172.0|lv3pE_172.0|mv_42.0
hsa-miR-337-3p	hsa-mir-337	494.0	25.0	18.830108963055633	19.677214025153376	3p	lv3p#-1_31.0|lv5p_275.0|nta#A_14.0|lv3pT_31.0|canonical_75.0|nta#T_9.0|nta#A#1_14.0|lv5pT_275.0|total_494.0|nta#T#1_9.0|lv5p#-1_275.0|lv3p_31.0|mv_64.0|NucVar_26.0
hsa-miR-331-5p	hsa-mir-331	490.0	30.0	18.677638445136154	19.51788435693351	5p	lv3p#-1_30.0|lv5p#1_17.0|lv5p_17.0|nta#A_78.0|lv3pT_63.0|canonical_173.0|lv5pE_17.0|nta#T_59.0|nta#A#1_78.0|total_490.0|nta#T#1_59.0|lv3p_63.0|nta#G#1_2.0|mv_92.0|NucVar_6.0|lv3p#-2_33.0|nta#G_2.0
hsa-miR-3059-5p	hsa-mir-3059	488.0	28.0	18.601403186176412	19.438219522823577	5p	lv3p#-1_12.0|nta#A_1.0|lv3pT_427.0|nta#T_59.0|nta#A#1_1.0|nta#T#2_8.0|total_488.0|nta#T#1_51.0|lv3p#-5_12.0|lv3p_427.0|lv3p#-4_33.0|nta#G#1_1.0|lv3p#-3_61.0|nta#G_1.0|lv3p#-2_309.0
hsa-miR-32-3p	hsa-mir-32	484.0	23.0	18.448932668256933	19.27888985460371	3p	mv_75.0|lv3p#-2_86.0|nta#A_1.0|lv3p#-1_322.0|nta#A#1_1.0|total_484.0|lv3p_408.0|lv3pT_408.0
hsa-miR-4510	hsa-mir-4510	473.0	51.0	18.029638743978367	18.84073326699908	5p	lv5p#-2_0.5|nta#A#1_43.0|lv5p_10.0|lv5p#-1_8.0|lv3pE_6.0|nta#C#1_0.5|lv5pE_1.0|nta#G_0.5|nta#C_0.5|nta#G#1_0.5|lv3p_52.5|nta#A_51.5|nta#UA_1.0|lv3p#1_6.0|nta#T#3_1.0|nta#T#2_0.5|NucVar_348.5|nta#T#1_5.0|mlv3p_3.0|lv3pT_46.5|lv5p#1_1.0|lv3p#-2_7.0|lv3p#-1_39.5|lv5pT_9.0|mlv3p#2_3.0|nta#T_6.5|lv5p#-3_0.5|total_473.0|nta#A#2_8.5
hsa-miR-20b-5p	hsa-mir-20b	468.6666666666667	19.0	17.8644623495656	18.668126126427563	5p	nta#C#2_1.0|nta#C#1_1.0|lv5p_12.0|nta#C_2.0|nta#A_169.5|canonical_246.0|nta#T_18.0|lv3p#1_18.0|nta#A#1_169.5|lv5pT_12.0|total_468.6666666666667|nta#T#1_18.0|lv5p#-1_12.0|lv3p_18.0|lv3pE_18.0|NucVar_3.1666666666666665
hsa-miR-214-3p	hsa-mir-214	464.0	20.0	17.68658007865954	18.482241513504384	3p	nta#C#1_1.0|lv5p#1_15.0|nta#C_1.0|lv5p_15.0|nta#A_149.0|lv3pT_13.0|canonical_176.0|lv5pE_15.0|nta#T_47.0|nta#A#2_102.0|nta#A#1_47.0|total_464.0|nta#T#1_47.0|lv3p_13.0|mv_37.0|lv3p#-2_13.0|NucVar_26.0
hsa-miR-26a-2-3p	hsa-mir-26a-2	452.0	25.0	17.229168524901105	18.00425250884479	3p	lv3p#-1_137.0|lv5p_15.0|nta#A_88.0|lv3pT_157.0|canonical_137.0|nta#T_27.0|lv3p#1_23.0|nta#A#1_88.0|lv5pT_15.0|total_452.0|nta#T#1_27.0|lv5p#-1_15.0|lv3p_180.0|lv3pE_23.0|NucVar_5.0|lv3p#-2_20.0
hsa-miR-671-5p	hsa-mir-671	449.0	15.0	17.114815636461493	17.88475525767989	5p	nta#C#1_1.0|nta#C_1.0|nta#A_162.0|canonical_45.0|mlv3p_1.0|nta#T_91.0|lv3p#2_72.0|lv3p#1_76.0|nta#A#1_162.0|mlv3p#2_1.0|nta#T#2_13.0|total_449.0|nta#T#1_78.0|lv3p_148.0|lv3pE_148.0|NucVar_1.0
hsa-miR-940	hsa-mir-940	446.0	24.0	17.000462748021885	17.76525800651499	3p	lv3p#-1_36.0|nta#C#1_1.0|nta#C_1.0|nta#A_105.0|lv3pT_68.0|canonical_120.0|nta#T_147.0|nta#A#3_26.0|nta#A#1_79.0|nta#T#2_18.0|total_446.0|nta#T#1_129.0|lv3p_68.0|NucVar_5.0|lv3p#-2_32.0
hsa-miR-138-1-3p	hsa-mir-138-1	444.0	19.0	16.924227489062147	17.685593172405056	3p	lv3p#-1_189.0|nta#A_18.0|lv3pT_303.0|nta#T_38.0|lv3p#1_21.0|nta#A#1_18.0|nta#T#2_19.0|total_444.0|nta#T#1_19.0|lv3p_324.0|lv3p#-3_20.0|lv3pE_21.0|mv_64.0|lv3p#-2_94.0
hsa-miR-92b-5p	hsa-mir-92b	438.0	17.0	16.695521712182927	17.44659867007526	5p	nta#A_30.0|mlv3p_1.0|nta#T_54.0|lv3p#3_23.0|nta#UA_1.0|lv3p#2_116.0|lv3p#1_183.0|nta#A#1_30.0|mlv3p#2_1.0|total_438.0|nta#T#1_54.0|lv3p_322.0|mv_31.0|lv3pE_322.0
hsa-miR-362-5p	hsa-mir-362	437.0	18.0	16.65740408270306	17.406766253020294	5p	lv3p#-1_26.0|lv5p_1.0|nta#A_24.0|lv3pT_58.0|canonical_328.0|lv3p#1_17.0|nta#A#1_24.0|lv5pT_1.0|total_437.0|lv5p#-1_1.0|lv3p_75.0|lv3pE_17.0|NucVar_9.0|lv3p#-2_32.0
hsa-miR-29b-1-5p	hsa-mir-29b-1	434.5	22.0	16.562110009003383	17.307185210382876	5p	lv3p#-1_69.0|nta#A_28.0|lv3pT_291.0|canonical_110.0|nta#A#3_7.0|nta#A#1_21.0|total_434.5|lv3p_291.0|lv3p#-4_19.0|mv_0.5|lv3p#-3_142.0|NucVar_5.0|lv3p#-2_61.0
hsa-miR-34c-5p	hsa-mir-34c	434.0	24.0	16.543051194263448	17.287269001855393	5p	nta#C#2_17.0|nta#C#1_1.0|nta#C_18.0|nta#A_26.0|lv3pT_64.0|canonical_304.0|nta#T_1.0|nta#A#1_26.0|total_434.0|nta#T#1_1.0|lv3p_64.0|nta#G#1_1.0|mv_11.0|nta#G_1.0|NucVar_9.0|lv3p#-2_64.0
hsa-miR-135a-2-3p	hsa-mir-135a-2	430.0	16.0	16.39058067634397	17.127939333635528	3p	lv3p#-1_65.0|lv5p_58.0|nta#A_7.0|lv3pT_65.0|nta#T_37.0|lv3p#2_25.0|lv3p#1_13.0|nta#A#1_7.0|lv5pT_58.0|total_430.0|nta#T#1_37.0|lv5p#-1_58.0|lv3p_103.0|nta#G#1_1.0|lv3pE_38.0|mv_224.0|nta#G_1.0
hsa-miR-873-3p	hsa-mir-873	426.0	23.0	16.23811015842449	16.968609665415663	3p	lv5p_171.0|nta#A_39.0|canonical_30.0|nta#T_156.0|nta#A#1_39.0|nta#T#2_21.0|total_426.0|lv5pT_171.0|nta#T#1_135.0|lv5p#-1_171.0|mv_27.0|NucVar_3.0
hsa-miR-1247-5p	hsa-mir-1247	420.0	20.0	16.009404381545274	16.729615163085864	5p	lv5p_13.0|nta#A_24.0|canonical_272.0|nta#T_103.0|nta#A#2_15.0|nta#A#1_9.0|lv5pT_13.0|total_420.0|nta#T#1_103.0|lv5p#-1_13.0|nta#G#1_1.0|nta#G_1.0|NucVar_7.0
hsa-miR-1908-5p	hsa-mir-1908	420.0	21.0	16.009404381545274	16.729615163085864	5p	nta#A#1_29.0|lv5p_11.0|canonical_141.0|lv5pE_11.0|nta#G_1.0|nta#G#1_1.0|lv3p_103.0|nta#A_38.0|NucVar_3.0|nta#T#2_39.0|nta#T#1_83.0|mlv3p_1.0|lv5p#2_11.0|lv3pT_103.0|lv3p#-2_22.0|lv3p#-1_81.0|mlv3p#2_1.0|nta#T_122.0|total_420.0|nta#A#2_9.0
hsa-miR-488-5p	hsa-mir-488	418.0	19.0	15.933169122585534	16.649950328975933	5p	nta#C#2_1.0|lv3p#-1_60.0|nta#C_1.0|nta#A_1.0|lv3pT_60.0|canonical_124.0|lv3p#2_151.0|lv3p#1_60.0|nta#A#1_1.0|total_418.0|lv3p_271.0|nta#G#1_1.0|lv3pE_211.0|mv_14.0|nta#G_1.0|NucVar_6.0
hsa-miR-1229-3p	hsa-mir-1229	414.0	22.0	15.780698604666055	16.49062066075607	3p	lv3p#-1_168.0|lv5p#2_19.0|nta#C#1_1.0|lv5p#1_15.0|nta#C_1.0|lv5p_34.0|nta#A_13.0|canonical_50.0|lv3pT_205.0|lv5pE_34.0|nta#A#1_13.0|total_414.0|lv3p_205.0|mv_110.0|NucVar_1.0|lv3p#-2_37.0
hsa-miR-487b-5p	hsa-mir-487b	411.0	20.0	15.666345716226447	16.371123409591167	5p	lv3p#-1_76.0|lv5p#1_29.0|lv5p_111.0|nta#A_1.0|lv3pT_76.0|canonical_85.0|lv5pE_29.0|nta#T_8.0|nta#UA_1.0|nta#A#1_1.0|lv5pT_82.0|total_411.0|nta#T#1_8.0|lv5p#-1_82.0|lv3p_76.0|mv_126.0|NucVar_4.0
hsa-miR-767-5p	hsa-mir-767	404.0	22.0	15.399522309867358	16.092296490206405	5p	lv3p#-1_25.0|nta#A_26.0|lv3pT_68.0|canonical_101.0|nta#T_52.0|nta#UA_1.0|lv3p#1_151.0|nta#A#1_26.0|total_404.0|nta#T#1_52.0|lv3p_219.0|lv3p#-4_26.0|lv3p#-3_17.0|lv3pE_151.0|NucVar_6.0
hsa-miR-1179	hsa-mir-1179	394.0	24.0	15.018346015068662	15.69397231965674	5p	nta#A_22.0|lv3p#1_275.0|nta#A#1_22.0|total_394.0|lv3p_275.0|nta#G#1_1.0|lv3pE_275.0|mv_96.0|nta#G_1.0
hsa-miR-376a-3p	hsa-mir-376a-1	392.49999999999994	31.0	14.961169570848854	15.634223694074288	3p	nta#A#1_23.5|lv5p_106.0|lv5p#-1_13.0|canonical_143.0|lv3pE_35.0|lv5pE_93.0|nta#G_9.0|nta#G#1_9.0|lv3p_37.833333333333336|nta#A_48.0|lv3p#1_35.0|NucVar_48.66666666666667|lv3pT_2.8333333333333335|lv5p#1_93.0|lv3p#-1_2.8333333333333335|lv5pT_13.0|total_392.49999999999994|nta#A#2_24.5
hsa-miR-376a-3p	hsa-mir-376a-2	392.49999999999994	31.0	14.961169570848854	15.634223694074288	3p	nta#A#1_23.5|lv5p_106.0|lv5p#-1_13.0|canonical_143.0|lv3pE_35.0|lv5pE_93.0|nta#G_9.0|nta#G#1_9.0|lv3p_37.833333333333336|nta#A_48.0|lv3p#1_35.0|NucVar_48.66666666666667|lv3pT_2.8333333333333335|lv5p#1_93.0|lv3p#-1_2.8333333333333335|lv5pT_13.0|total_392.49999999999994|nta#A#2_24.5
hsa-miR-320c	hsa-mir-320c-2	389.5726190476188	49.0	14.849584748359563	15.517619035100278	3p	nta#A#1_54.57142857142858|canonical_51.0|lv3pE_9.5|nta#C#1_0.125|nta#G_6.7|nta#C_0.125|nta#G#1_6.7|lv3p_175.66666666666654|nta#A_89.15476190476191|lv3p#1_9.5|NucVar_2.8333333333333335|nta#T#2_3.8|nta#T#1_35.93571428571428|mv_6.857142857142857|mlv3p_17.5|lv3pT_166.16666666666654|lv3p#-1_166.16666666666654|mlv3p#4_0.5|mlv3p#3_0.5|mlv3p#2_16.5|nta#T_39.73571428571428|nta#A#3_15.333333333333334|total_389.5726190476188|nta#A#2_19.25
hsa-miR-329-5p	hsa-mir-329-1	389.0	33.0	14.827757867669312	15.494810234381909	5p	lv3p#-1_156.0|nta#A_0.5|lv3pT_156.0|canonical_187.0|nta#T_0.5|lv3p#1_13.5|nta#A#1_0.5|total_389.0|nta#T#1_0.5|lv3p_169.5|nta#G#1_1.0|lv3pE_13.5|mv_24.5|nta#G_1.0|NucVar_6.0
hsa-miR-2682-5p	hsa-mir-2682	389.0	23.0	14.827757867669312	15.494810234381909	5p	lv3p#-1_45.0|nta#A_45.0|lv3pT_45.0|canonical_227.0|nta#T_6.0|nta#A#2_1.0|nta#A#1_44.0|total_389.0|nta#T#1_6.0|lv3p_45.0|mv_58.0|NucVar_8.0
hsa-miR-329-5p	hsa-mir-329-2	389.0	33.0	14.827757867669312	15.494810234381909	5p	lv3p#-1_156.0|nta#A_0.5|lv3pT_156.0|canonical_187.0|nta#T_0.5|lv3p#1_13.5|nta#A#1_0.5|total_389.0|nta#T#1_0.5|lv3p_169.5|nta#G#1_1.0|lv3pE_13.5|mv_24.5|nta#G_1.0|NucVar_6.0
hsa-miR-142-3p	hsa-mir-142	383.0	16.0	14.599052090790094	15.25581573205211	3p	lv3p#-1_103.0|nta#C#1_1.0|lv5p_73.0|nta#C_1.0|lv3pT_103.0|canonical_162.0|nta#T_21.0|lv5p#-4_21.0|lv5pT_73.0|total_383.0|nta#T#1_21.0|lv5p#-1_52.0|lv3p_103.0|mv_22.0|NucVar_1.0
hsa-miR-370-5p	hsa-mir-370	376.0	24.0	14.332228684431007	14.976988812667345	5p	lv3p#-1_166.0|nta#A_24.0|lv3pT_197.0|canonical_89.0|lv3p#2_35.0|nta#A#2_1.0|lv3p#1_16.0|nta#A#1_23.0|total_376.0|lv3p_248.0|lv3pE_51.0|mv_12.0|NucVar_3.0|lv3p#-2_31.0
hsa-miR-589-5p	hsa-mir-589	376.0	18.0	14.332228684431007	14.976988812667345	5p	lv3p#-1_222.0|mlv5p#1_15.0|nta#A_16.0|canonical_29.0|lv3pT_222.0|nta#T_30.0|lv3p#1_30.0|nta#A#1_16.0|mlv5p_15.0|total_376.0|nta#T#1_30.0|lv3p_252.0|lv3pE_30.0|mv_34.0
hsa-miR-106a-5p	hsa-mir-106a	375.8333333333333	22.0	14.32587574618436	14.970350076491517	5p	lv3p#-1_21.0|nta#C#1_1.0|lv5p_16.0|nta#C_1.0|nta#A_113.33333333333333|lv3pT_46.0|canonical_190.0|lv3p#1_1.0|nta#A#1_113.33333333333333|lv5pT_16.0|total_375.8333333333333|lv5p#-1_16.0|lv3p_47.0|lv3pE_1.0|NucVar_8.5|lv3p#-2_25.0
hsa-miR-431-5p	hsa-mir-431	375.0	16.0	14.294111054951138	14.93715639561238	5p	lv3pT_25.0|canonical_292.0|nta#T_13.0|lv3p#2_34.0|total_375.0|nta#T#1_13.0|lv3p_59.0|lv3pE_34.0|NucVar_11.0|lv3p#-2_25.0
hsa-miR-1307-5p	hsa-mir-1307	373.0	12.0	14.217875795991398	14.857491561502448	5p	nta#A_51.0|canonical_184.0|nta#T_35.0|lv3p#2_22.0|lv3p#1_55.0|nta#A#1_51.0|total_373.0|nta#T#1_35.0|lv3p_77.0|lv3pE_77.0|NucVar_26.0
hsa-miR-483-5p	hsa-mir-483	373.0	20.0	14.217875795991398	14.857491561502448	5p	lv3p#-1_41.0|nta#C#1_2.0|nta#C_2.0|nta#A_119.0|lv3pT_41.0|canonical_158.0|nta#T_21.0|nta#A#2_24.0|nta#A#1_95.0|total_373.0|nta#T#1_21.0|lv3p_41.0|mv_23.0|nta#G#1_1.0|NucVar_8.0|nta#G_1.0
hsa-miR-1260b	hsa-mir-1260b	370.0	5.0	14.103522907551788	14.737994310337548	5p	lv5p#1_26.0|lv5p_26.0|canonical_1.0|lv5pE_26.0|lv3p#1_66.0|total_370.0|lv3p_66.0|lv3pE_66.0|mv_22.0|NucVar_255.0
hsa-miR-450b-5p	hsa-mir-450b	369.0	12.0	14.06540527807192	14.698161893282581	5p	lv3p#-1_249.0|nta#A_67.0|canonical_4.0|lv3pT_288.0|lv3p#1_10.0|nta#A#1_67.0|total_369.0|lv3p_298.0|lv3pE_10.0|lv3p#-2_39.0
hsa-miR-200c-3p	hsa-mir-200c	367.0	23.0	13.98917001911218	14.618497059172649	3p	lv3p#-1_65.0|nta#A_72.0|lv3pT_99.0|canonical_166.0|nta#T_2.0|nta#A#2_1.0|lv3p#1_1.0|nta#A#1_71.0|total_367.0|nta#T#1_2.0|lv3p_100.0|mv_22.0|lv3pE_1.0|nta#G#1_1.0|nta#G_1.0|NucVar_4.0|lv3p#-2_34.0
hsa-miR-503-5p	hsa-mir-503	366.0	21.0	13.95105238963231	14.578664642117683	5p	lv3p#-1_30.0|nta#A_270.0|lv3pT_57.0|nta#A#5_19.0|nta#A#4_26.0|nta#A#3_60.0|nta#A#2_8.0|lv3p#1_12.0|nta#A#1_157.0|total_366.0|lv3p_69.0|lv3pE_12.0|lv3p#-3_27.0|NucVar_27.0
hsa-miR-18a-5p	hsa-mir-18a	364.5	20.0	13.893875945412505	14.518916016535233	5p	lv3p#-1_78.0|nta#A_89.0|lv3pT_231.5|canonical_41.0|nta#A#2_26.0|nta#A#1_63.0|total_364.5|lv3p_231.5|lv3p#-3_19.0|NucVar_3.0|lv3p#-2_134.5
hsa-let-7f-1-3p	hsa-let-7f-1	364.0	20.0	13.87481713067257	14.49899980800775	3p	lv3p#-1_79.0|nta#A_10.0|lv3pT_79.5|mlv3p_1.0|nta#T_254.5|mlv3p#3_1.0|nta#A#1_10.0|nta#T#2_13.0|total_364.0|nta#T#1_241.5|lv3p_79.5|mv_19.0|lv3p#-2_0.5
hsa-let-7c-3p	hsa-let-7c	360.5	19.0	13.741405427493026	14.359586348315368	3p	lv3p#-1_18.0|nta#A_7.0|lv3pT_18.0|canonical_235.0|lv3p#2_14.0|lv3p#1_41.0|nta#A#1_7.0|total_360.5|lv3p_73.0|lv3pE_55.0|mv_33.0|NucVar_12.5
hsa-miR-34b-3p	hsa-mir-34b	356.0	18.0	13.569876094833612	14.18034047156802	3p	mv_310.0|canonical_42.0|lv3pE_1.0|total_356.0|lv3p_1.0|NucVar_3.0|lv3p#1_1.0
hsa-miR-448	hsa-mir-448	340.0	20.0	12.959994023155698	13.543021798688558	3p	lv3p#-1_104.0|nta#A_75.0|lv3pT_104.0|nta#T_138.0|nta#A#4_1.0|nta#A#2_16.0|nta#A#1_58.0|nta#T#2_10.0|total_340.0|nta#T#1_128.0|lv3p_104.0|NucVar_23.0
hsa-miR-3065-5p	hsa-mir-3065	337.0	16.0	12.845641134716088	13.423524547523659	5p	lv3p#-1_54.0|nta#A_2.0|lv3pT_54.0|canonical_131.0|lv3p#2_135.0|nta#A#1_2.0|total_337.0|lv3p_189.0|lv3pE_135.0|NucVar_15.0
hsa-miR-320c	hsa-mir-320c-1	330.7392857142855	40.0	12.606997547293895	13.174145165033092	3p	nta#A#1_54.57142857142858|canonical_51.0|lv3pE_9.5|nta#C#1_0.125|nta#G_6.7|nta#C_0.125|nta#G#1_6.7|lv3p_175.66666666666654|nta#A_73.82142857142858|lv3p#1_9.5|NucVar_2.8333333333333335|nta#T#2_3.8|nta#T#1_11.935714285714287|mv_4.857142857142857|lv3pT_166.16666666666654|lv3p#-1_166.16666666666654|nta#T_15.735714285714288|total_330.7392857142855|nta#A#2_19.25
hsa-miR-1343-3p	hsa-mir-1343	329.0	19.0	12.540700098877132	13.104865211083927	3p	lv3p#-1_75.0|lv5p#1_8.0|lv5p_8.0|nta#A_104.0|lv3pT_75.0|canonical_122.0|lv5pE_8.0|lv3p#1_14.0|nta#A#2_24.0|nta#A#1_80.0|total_329.0|lv3p_89.0|lv3pE_14.0|NucVar_6.0
hsa-miR-224-5p	hsa-mir-224	318.0	18.0	12.121406174598564	12.666708623479298	5p	lv5p_175.0|nta#A_22.0|nta#A#1_22.0|total_318.0|lv5pT_175.0|lv5p#-1_175.0|nta#G#2_1.0|mv_120.0|nta#G_1.0
hsa-miR-219a-5p	hsa-mir-219a-2	316.0	11.0	12.045170915638824	12.587043789369366	5p	nta#A_0.5|canonical_8.0|lv3p#2_51.0|lv3p#1_141.0|nta#A#1_0.5|total_316.0|lv3p_192.0|mv_41.0|lv3pE_192.0|NucVar_74.5
hsa-miR-135b-5p	hsa-mir-135b	315.3333333333333	13.0	12.019759162652244	12.560488844666054	5p	canonical_177.0|lv3p#-2_25.0|lv3p#-1_106.0|total_315.3333333333333|lv3p_131.0|NucVar_7.333333333333333|lv3pT_131.0
hsa-miR-4446-3p	hsa-mir-4446	315.0	23.0	12.007053286158955	12.547211372314399	3p	nta#A#1_25.0|lv5p_14.0|lv5p#-1_14.0|canonical_47.0|lv3p_113.0|nta#A_49.0|NucVar_1.0|nta#T#2_30.0|nta#T#1_49.0|mlv3p_12.0|lv3pT_113.0|lv3p#-2_60.0|lv3p#-1_53.0|lv5pT_14.0|mlv3p#2_12.0|nta#T_79.0|total_315.0|nta#A#2_24.0
hsa-miR-641	hsa-mir-641	313.0	20.0	11.930818027199216	12.467546538204466	5p	lv3p#-1_128.0|nta#A_35.0|lv3pT_128.0|canonical_56.0|nta#T_13.0|nta#A#1_35.0|total_313.0|nta#T#1_13.0|lv3p_128.0|mv_62.0|nta#G#1_1.0|nta#G_1.0|NucVar_18.0
hsa-miR-30c-1-3p	hsa-mir-30c-1	307.0	18.0	11.702112250319997	12.228552035874667	3p	nta#A_17.0|canonical_17.0|lv3pT_173.0|mlv3p_26.0|nta#T_18.0|nta#A#1_17.0|mlv3p#2_26.0|nta#T#2_17.0|total_307.0|nta#T#1_1.0|lv3p_173.0|lv3p#-3_25.0|mv_56.0|lv3p#-2_148.0
hsa-miR-6511b-3p	hsa-mir-6511b-1	305.5	51.0	11.644935806100193	12.168803410292218	3p	lv5p#-2_6.75|lv5p_6.75|nta#A#1_3.75|canonical_34.5|lv3pE_14.75|nta#C#2_0.5|nta#G_0.5|nta#C_0.5|nta#G#1_0.5|lv3p_92.0|nta#A_6.5|lv3p#1_14.75|nta#T#3_1.0|nta#T#2_13.5|NucVar_0.5|nta#T#1_119.75|mv_30.0|lv3pT_77.25|lv3p#-2_3.5|lv3p#-1_73.75|lv5pT_6.75|nta#T_134.25|total_305.5|nta#A#2_2.75
hsa-miR-6511b-3p	hsa-mir-6511b-1	305.5	51.0	11.644935806100193	12.168803410292218	3p	lv5p#-2_6.75|lv5p_6.75|nta#A#1_3.75|canonical_34.5|lv3pE_14.75|nta#C#2_0.5|nta#G_0.5|nta#C_0.5|nta#G#1_0.5|lv3p_92.0|nta#A_6.5|lv3p#1_14.75|nta#T#3_1.0|nta#T#2_13.5|NucVar_0.5|nta#T#1_119.75|mv_30.0|lv3pT_77.25|lv3p#-2_3.5|lv3p#-1_73.75|lv5pT_6.75|nta#T_134.25|total_305.5|nta#A#2_2.75
hsa-miR-6716-3p	hsa-mir-6716	305.0	19.0	11.625876991360258	12.148887201764735	3p	lv3p#-1_123.0|nta#C#1_1.0|nta#C_1.0|lv3pT_163.0|canonical_43.0|nta#T_8.0|lv3p#2_73.0|total_305.0|nta#T#1_8.0|lv3p_236.0|lv3p#-3_12.0|lv3pE_73.0|NucVar_17.0|lv3p#-2_28.0
hsa-miR-5584-5p	hsa-mir-5584	301.0	8.0	11.473406473440779	11.98955753354487	5p	canonical_183.0|lv3p#-2_26.0|lv3p#-1_88.0|total_301.0|lv3p_114.0|NucVar_4.0|lv3pT_114.0
hsa-miR-191-3p	hsa-mir-191	300.0	18.0	11.43528884396091	11.949725116489903	3p	lv3p#-1_1.0|lv5p_34.0|nta#A_20.0|lv3pT_40.0|canonical_51.0|nta#T_42.0|nta#A#1_20.0|lv5pT_34.0|total_300.0|nta#T#2_24.0|nta#T#1_18.0|lv5p#-1_34.0|lv3p_40.0|mv_111.0|NucVar_2.0|lv3p#-2_39.0
hsa-miR-642a-3p	hsa-mir-642a	298.0	18.0	11.35905358500117	11.87006028237997	3p	lv3p#-1_79.0|lv5p_33.0|lv3pT_169.0|canonical_27.0|nta#T_67.0|nta#T#3_20.0|lv5pT_33.0|total_298.0|nta#T#2_28.0|nta#T#1_19.0|lv5p#-1_33.0|lv3p_169.0|lv3p#-3_9.0|NucVar_2.0|lv3p#-2_81.0
hsa-miR-6842-3p	hsa-mir-6842	297.0	8.0	11.3209359555213	11.830227865325005	3p	lv3p#-1_56.0|nta#A_1.0|lv3pT_182.0|canonical_112.0|nta#A#1_1.0|total_297.0|lv3p_182.0|NucVar_2.0|lv3p#-2_126.0
hsa-miR-887-3p	hsa-mir-887	296.0	15.0	11.282818326041431	11.790395448270038	3p	nta#C#1_1.0|nta#C_1.0|nta#A_56.0|mlv3p_22.0|nta#T_24.0|lv3p#3_63.0|nta#A#3_33.0|lv3p#2_130.0|nta#A#1_23.0|mlv3p#2_22.0|total_296.0|nta#T#1_24.0|lv3p_193.0|lv3pE_193.0
hsa-miR-377-3p	hsa-mir-377	294.0	17.0	11.206583067081691	11.710730614160106	3p	lv3p#-1_15.0|nta#C#1_2.0|lv5p#1_4.0|nta#C_2.0|lv5p_4.0|nta#A_1.0|lv3pT_27.0|canonical_89.0|lv5pE_4.0|nta#A#1_1.0|total_294.0|lv3p_27.0|lv3p#-3_12.0|mv_122.0|NucVar_49.0
