name	pre-microRNA	RC_adj	UR	181004-190521_Brain_S35181004-190521_Brain_S35(total)	RPM (lib)	arm	isoString_RC_adj
hsa-let-7d-3p	hsa-let-7d	32824.0	336.0	1104.4219069339485	1156.819125211573	3p	lv5p#-2_178.0|nta#A#1_1290.0|lv5p_2321.0|lv5p#-1_1763.0|canonical_22870.0|lv3pE_88.0|nta#C#2_5.0|nta#C#1_371.0|lv5pE_253.0|nta#G_126.0|mlv5p#1_45.0|mlv5p_45.0|nta#C_376.0|nta#G#1_126.0|lv3p_3831.0|nta#A_1356.0|nta#UA_1.0|lv3p#1_88.0|nta#T#2_41.0|NucVar_1513.0|nta#T#1_58.0|mv_287.0|lv5p#2_20.0|lv3p#-3_41.0|lv3pT_3743.0|lv5p#1_233.0|lv3p#-2_850.0|lv3p#-1_2852.0|lv5pT_2068.0|nta#T_99.0|nta#A#3_15.0|lv5p#-3_127.0|nta#A#2_51.0|total_32824.0
hsa-miR-330-3p	hsa-mir-330	31200.0	647.0	1049.7795362033633	1099.5843500670571	3p	lv5p#-2_2273.0|lv5p_8798.0|nta#A#1_2504.0|lv5p#-1_6294.0|canonical_6065.0|lv3pE_209.0|nta#C#1_194.0|nta#AU_3.0|nta#G_58.0|mlv5p#1_34.0|mlv5p_34.0|nta#G#3_5.0|nta#C_194.0|nta#G#2_12.0|nta#G#1_41.0|lv3p_795.0|nta#A_2774.0|lv3p#2_86.0|lv3p#1_123.0|nta#T#3_11.0|nta#T#2_95.0|NucVar_247.0|nta#T#1_2560.0|mv_9569.0|lv3p#-3_12.0|lv3pT_586.0|lv3p#-2_372.0|lv3p#-1_202.0|lv5pT_8798.0|nta#T_2666.0|lv5p#-4_90.0|lv5p#-3_141.0|nta#A#2_270.0|total_31200.0
hsa-miR-495-3p	hsa-mir-495	31037.0	339.0	1044.2951110623007	1093.8397266997194	3p	lv5p#-2_167.0|lv5p_1222.0|nta#A#1_757.0|lv5p#-1_1054.0|canonical_20094.0|lv3pE_4186.0|nta#C#1_93.0|nta#G_73.0|mlv5p#2_22.0|mlv5p#1_94.0|mlv5p_116.0|nta#C_93.0|nta#G#1_73.0|lv3p_6745.0|nta#A_849.0|lv3p#2_143.0|nta#T#4_18.0|lv3p#1_4043.0|NucVar_906.0|mlv3p_39.0|mv_882.0|lv3p#-3_124.0|lv3pT_2559.0|lv3p#-2_20.0|lv3p#-1_2415.0|lv5pT_1222.0|mlv3p#3_6.0|mlv3p#2_33.0|nta#T_18.0|lv5p#-3_1.0|total_31037.0|nta#A#2_92.0
hsa-miR-218-5p	hsa-mir-218-1	30015.5	591.0	1009.9249252856426	1057.8389121614664	5p	mlv3p_369.5|NucVar_538.0|canonical_13165.5|nta#G_16.5|nta#C_54.5|nta#A_6165.0|mv_147.5|lv5p_164.5|nta#C#1_54.5|lv5p#1_10.0|nta#T#3_75.5|nta#T#2_68.5|lv5pT_154.5|nta#T#1_896.5|nta#UA_2.0|mlv5p_38.0|lv5p#-2_17.0|lv5p#-1_137.5|lv3p#4_175.0|lv3p#3_36.5|lv3p#2_443.5|lv3p#1_5798.5|lv5pE_10.0|nta#A#3_69.5|nta#A#2_1215.5|nta#A#1_4880.0|lv3pT_1862.5|mlv5p#1_38.0|total_30015.5|nta#AU_1.0|lv3pE_6453.5|mlv3p#4_101.0|mlv3p#3_117.0|mlv3p#2_151.5|nta#G#2_3.0|nta#G#1_13.5|lv3p_8316.0|lv3p#-2_546.5|lv3p#-1_1316.0|nta#T_1040.5
hsa-miR-127-3p	hsa-mir-127	29753.0	564.0	1001.0926455339317	1048.587601523883	3p	mlv3p_431.0|NucVar_547.0|canonical_11832.0|nta#G_125.0|nta#C_74.0|nta#A_4734.0|mv_114.0|lv5p_285.0|nta#T#5_1.0|nta#C#2_1.0|nta#C#1_73.0|lv5p#1_15.0|nta#T#3_914.0|nta#T#2_2949.0|lv5pT_270.0|nta#T#1_7062.0|nta#UA_22.0|lv5p#-3_23.0|lv5p#-2_55.0|lv5p#-1_192.0|lv3p#2_1.0|lv3p#1_223.0|lv5pE_15.0|nta#A#4_2.0|nta#A#3_260.0|nta#A#2_1005.0|nta#A#1_3467.0|lv3pT_461.0|total_29753.0|nta#AU_2.0|lv3pE_224.0|mlv3p#3_354.0|mlv3p#2_77.0|nta#G#1_125.0|lv3p_685.0|lv3p#-3_11.0|lv3p#-2_268.0|lv3p#-1_182.0|nta#T_10926.0
hsa-miR-218-5p	hsa-mir-218-2	29681.5	578.0	998.6869007634656	1046.0677207216459	5p	mlv3p_291.5|NucVar_538.0|canonical_13165.5|nta#G_16.5|nta#C_54.5|nta#A_6155.0|mv_131.5|lv5p_174.5|lv5p#2_19.0|nta#C#1_54.5|nta#T#3_0.5|lv5p#1_1.0|nta#T#2_68.5|lv5pT_154.5|nta#T#1_896.5|nta#UA_1.0|mlv5p_38.0|lv5p#-2_17.0|lv5p#-1_137.5|lv3p#4_10.0|lv3p#3_36.5|lv3p#2_443.5|lv3p#1_5798.5|lv5pE_20.0|nta#A#3_69.5|nta#A#2_1215.5|nta#A#1_4870.0|lv3pT_1862.5|mlv5p#1_38.0|total_29681.5|nta#AU_1.0|lv3pE_6288.5|mlv3p#4_23.0|mlv3p#3_117.0|mlv3p#2_151.5|nta#G#2_3.0|nta#G#1_13.5|lv3p_8151.0|lv3p#-2_546.5|lv3p#-1_1316.0|nta#T_965.5
hsa-miR-382-5p	hsa-mir-382	28232.0	285.0	949.9158931440177	994.9828644581139	5p	mlv3p_1.0|NucVar_668.0|canonical_18341.0|nta#G_10.0|nta#C_13.0|nta#A_2267.0|mv_1134.0|lv5p_3022.0|nta#C#2_1.0|nta#C#1_12.0|lv5p#1_60.0|nta#T#2_28.0|lv5pT_2962.0|nta#T#1_716.0|mlv5p_79.0|lv5p#-3_21.0|lv5p#-2_366.0|lv5p#-1_2575.0|lv3p#1_23.0|lv5pE_60.0|nta#A#3_17.0|nta#A#2_54.0|nta#A#1_2196.0|lv3pT_1930.0|mlv5p#2_4.0|mlv5p#1_75.0|total_28232.0|lv3pE_23.0|mlv3p#2_1.0|nta#G#2_8.0|nta#G#1_2.0|lv3p_1953.0|lv3p#-3_112.0|lv3p#-2_466.0|lv3p#-1_1352.0|nta#T_744.0
hsa-miR-338-3p	hsa-mir-338	27189.0	246.0	914.8223015972194	958.2243235247824	3p	lv5p_22.0|nta#A#1_1704.0|lv5p#-1_22.0|canonical_493.0|lv3pE_100.0|nta#C#1_34.0|nta#G_19.0|nta#C_34.0|nta#G#1_19.0|lv3p_23245.0|nta#A_1990.0|nta#UA_2.0|lv3p#1_100.0|nta#T#3_4.0|nta#T#2_14.0|NucVar_54.0|nta#T#1_277.0|mv_1037.0|lv3p#-3_1264.0|lv3pT_23145.0|lv3p#-2_4703.0|lv3p#-1_17178.0|lv5pT_22.0|nta#T_295.0|nta#A#3_46.0|total_27189.0|nta#A#2_240.0
hsa-miR-342-3p	hsa-mir-342	26786.0	456.0	901.2626492545926	944.021359003083	3p	mlv3p_10.0|NucVar_507.0|canonical_9384.0|nta#G_110.0|nta#C_35.0|nta#A_301.0|mv_3201.0|lv5p_348.0|nta#C#2_6.0|nta#C#1_29.0|lv5p#1_7.0|nta#T#2_23.0|lv5pT_341.0|nta#T#1_1442.0|nta#UA_18.0|mlv5p_20.0|lv5p#-2_172.0|lv5p#-1_169.0|lv3p#2_1720.0|lv3p#1_7953.0|lv5pE_7.0|nta#A#2_81.0|nta#A#1_220.0|lv3pT_1732.0|mlv5p#1_20.0|total_26786.0|nta#AU_1.0|lv3pE_9673.0|mlv3p#2_10.0|nta#G#2_1.0|nta#G#1_109.0|lv3p_11405.0|lv3p#-3_88.0|lv3p#-2_226.0|lv3p#-1_1418.0|nta#T_1465.0
hsa-miR-885-5p	hsa-mir-885	26768.0	196.0	900.6570072144752	943.3869834165058	5p	lv5p#-2_169.0|nta#A#1_475.0|lv5p_696.0|lv5p#-1_473.0|canonical_22942.0|lv3pE_204.0|nta#C#2_1.0|nta#C#1_56.0|lv5pE_9.0|nta#G_52.0|mlv5p#1_140.0|mlv5p_140.0|nta#C_57.0|nta#G#1_52.0|lv3p_1148.0|nta#A_504.0|lv3p#1_204.0|nta#T#2_8.0|NucVar_1115.0|nta#T#1_1.0|mv_105.0|lv3p#-3_18.0|lv3pT_944.0|lv5p#1_9.0|lv3p#-2_278.0|lv3p#-1_648.0|lv5pT_687.0|nta#T_9.0|lv5p#-3_45.0|nta#A#2_29.0|total_26768.0
hsa-miR-125b-2-3p	hsa-mir-125b-2	26308.0	561.0	885.179488411477	927.1751628706454	3p	lv5p#-2_708.0|nta#A#1_1829.0|lv5p_756.0|lv5p#-1_10.0|canonical_57.0|nta#C#3_14.0|nta#C#2_3.0|nta#C#1_42.0|nta#AU_3.0|nta#G_70.0|nta#C_59.0|nta#G#1_70.0|lv3p_24.0|nta#A_2170.0|nta#UA_22.0|nta#T#4_1.0|nta#T#3_273.0|nta#T#2_3687.0|nta#T#1_5951.0|mv_13259.0|mlv3p_1.0|lv3p#-3_13.0|lv3pT_24.0|lv3p#-1_11.0|lv5pT_756.0|mlv3p#3_1.0|nta#T_9912.0|nta#A#3_55.0|lv5p#-3_38.0|nta#A#2_286.0|total_26308.0
hsa-miR-335-5p	hsa-mir-335	25610.0	226.0	861.6940359669273	902.5754873467093	5p	lv5p_192.0|nta#A#1_601.0|lv5p#-1_177.0|canonical_3501.0|lv3pE_19.0|nta#C#1_36.0|nta#G_46.0|mlv5p#1_31.0|mlv5p_31.0|nta#C_36.0|nta#G#2_6.0|nta#G#1_40.0|lv3p_19501.0|nta#A_634.0|lv3p#1_19.0|nta#T#2_5.0|NucVar_144.0|nta#T#1_83.0|mv_1437.0|lv3p#-4_133.0|lv3p#-3_262.0|lv3pT_19482.0|lv3p#-2_5621.0|lv3p#-1_13466.0|lv5pT_192.0|nta#T_88.0|lv5p#-4_15.0|nta#A#2_33.0|total_25610.0
hsa-miR-543	hsa-mir-543	25380.0	301.0	853.9552765654282	894.4695770737791	3p	lv5p#-2_49.0|lv5p_471.0|nta#A#1_1716.0|lv5p#-1_404.0|canonical_15464.0|lv3pE_4088.0|nta#C#1_45.0|nta#G_75.0|mlv5p#1_39.0|mlv5p_39.0|nta#C_45.0|nta#G#1_75.0|lv3p_6466.0|nta#A_1850.0|lv3p#2_139.0|nta#T#4_18.0|lv3p#1_3949.0|NucVar_705.0|mlv3p_64.0|mv_183.0|lv3p#-3_9.0|lv3pT_2378.0|lv3p#-2_75.0|lv3p#-1_2294.0|lv5pT_471.0|mlv3p#3_35.0|mlv3p#2_29.0|nta#T_18.0|lv5p#-3_18.0|total_25380.0|nta#A#2_134.0
hsa-miR-411-5p	hsa-mir-411	25014.0	288.0	841.6405550830426	881.570606813377	5p	lv5p#-2_119.0|nta#A#1_991.0|lv5p_10247.0|lv5p#-1_252.0|canonical_6334.0|lv3pE_22.0|nta#C#2_3.0|nta#C#1_12.0|nta#AU_3.0|lv5pE_9876.0|nta#G_13.0|mlv5p#2_97.0|mlv5p#1_12.0|mlv5p_109.0|nta#C_15.0|nta#G#2_7.0|lv3p_1533.0|nta#G#1_6.0|nta#A_1032.0|lv3p#1_22.0|NucVar_3276.0|nta#T#2_8.0|nta#T#1_99.0|mv_2348.0|lv3pT_1511.0|lv5p#1_9876.0|lv3p#-2_132.0|lv3p#-1_1379.0|lv5pT_371.0|nta#T_107.0|nta#A#3_15.0|nta#A#2_26.0|total_25014.0
hsa-miR-1-3p	hsa-mir-1-2	24846.666666666664	281.0	836.0103272286185	875.6732633974191	3p	mlv3p_7.0|NucVar_757.0|canonical_19004.5|nta#G_55.5|nta#C_110.5|nta#A_1466.5|mv_110.5|lv5p_579.0|nta#C#2_0.5|nta#C#1_110.0|lv5p#1_60.0|nta#T#2_5.0|lv5pT_519.0|nta#T#1_0.5|mlv5p_50.5|lv5p#-3_55.5|lv5p#-2_94.5|lv5p#-1_369.0|lv3p#2_28.0|lv3p#1_507.0|lv5pE_60.0|nta#A#4_1.0|nta#A#3_3.5|nta#A#2_127.5|nta#A#1_1334.5|lv3pT_2165.166666666667|mlv5p#2_10.5|mlv5p#1_40.0|total_24846.666666666664|lv3pE_535.0|mlv3p#2_7.0|nta#G#1_55.5|lv3p_2700.166666666667|lv3p#-3_85.83333333333333|lv3p#-2_1220.3333333333333|lv3p#-1_859.0|nta#T_5.5
hsa-miR-329-3p	hsa-mir-329-1	24671.5	699.0	830.1165329308102	869.4998491243397	3p	NucVar_1958.5|canonical_5751.5|nta#G_98.0|nta#C_830.5|nta#A_4122.0|mv_1438.0|lv5p_970.0|nta#C#2_95.5|nta#T#4_26.0|nta#C#1_735.0|lv5p#1_22.0|nta#T#3_17.5|nta#T#2_1.0|lv5pT_948.0|nta#T#1_18.5|nta#UA_9.0|mlv5p_10.5|lv5p#-3_17.5|lv5p#-2_79.5|lv5p#-1_851.0|lv3p#1_98.0|lv5pE_22.0|nta#A#4_6.0|nta#A#3_94.5|nta#A#2_581.0|nta#A#1_3440.5|lv3pT_9331.5|mlv5p#1_10.5|total_24671.5|lv3pE_98.0|nta#G#1_98.0|lv3p_9429.5|lv3p#-3_76.0|lv3p#-2_2323.0|lv3p#-1_6932.5|nta#T_63.0
hsa-miR-329-3p	hsa-mir-329-2	24671.5	699.0	830.1165329308102	869.4998491243397	3p	NucVar_1958.5|canonical_5751.5|nta#G_98.0|nta#C_830.5|nta#A_4122.0|mv_1438.0|lv5p_970.0|nta#C#2_95.5|nta#T#4_26.0|nta#C#1_735.0|lv5p#1_22.0|nta#T#3_17.5|nta#T#2_1.0|lv5pT_948.0|nta#T#1_18.5|nta#UA_9.0|mlv5p_10.5|lv5p#-3_17.5|lv5p#-2_79.5|lv5p#-1_851.0|lv3p#1_98.0|lv5pE_22.0|nta#A#4_6.0|nta#A#3_94.5|nta#A#2_581.0|nta#A#1_3440.5|lv3pT_9331.5|mlv5p#1_10.5|total_24671.5|lv3pE_98.0|nta#G#1_98.0|lv3p_9429.5|lv3p#-3_76.0|lv3p#-2_2323.0|lv3p#-1_6932.5|nta#T_63.0
hsa-miR-186-5p	hsa-mir-186	24352.0	255.0	819.3663867187277	858.2396824625953	5p	mlv3p_87.0|NucVar_598.0|canonical_13377.0|nta#G_33.0|nta#C_19.0|nta#A_1190.0|mv_613.0|lv5p_840.0|nta#C#1_19.0|lv5p#1_10.0|nta#T#3_1.0|nta#T#2_30.0|lv5pT_830.0|nta#T#1_19.0|mlv5p_180.0|lv5p#-3_17.0|lv5p#-2_187.0|lv5p#-1_626.0|lv3p#2_196.0|lv3p#1_5613.0|lv5pE_10.0|nta#A#3_9.0|nta#A#2_61.0|nta#A#1_1120.0|lv3pT_1556.0|mlv5p#1_180.0|total_24352.0|nta#AU_1.0|lv3pE_5809.0|mlv3p#2_87.0|nta#G#1_33.0|lv3p_7365.0|lv3p#-3_14.0|lv3p#-2_96.0|lv3p#-1_1446.0|nta#T_50.0
hsa-miR-1-3p	hsa-mir-1-1	24327.666666666664	263.0	818.5476484052356	857.3821006511113	3p	mlv3p_7.0|NucVar_757.0|canonical_19004.5|nta#G_55.5|nta#C_110.5|nta#A_1466.5|mv_90.5|lv5p_579.0|nta#C#2_0.5|nta#C#1_110.0|lv5p#1_60.0|nta#T#2_5.0|lv5pT_519.0|nta#T#1_0.5|mlv5p_50.5|lv5p#-3_55.5|lv5p#-2_94.5|lv5p#-1_369.0|lv3p#1_36.0|lv5pE_60.0|nta#A#4_1.0|nta#A#3_3.5|nta#A#2_127.5|nta#A#1_1334.5|lv3pT_2165.166666666667|mlv5p#2_10.5|mlv5p#1_40.0|total_24327.666666666664|lv3pE_36.0|mlv3p#2_7.0|nta#G#1_55.5|lv3p_2201.166666666667|lv3p#-3_85.83333333333333|lv3p#-2_1220.3333333333333|lv3p#-1_859.0|nta#T_5.5
hsa-miR-584-5p	hsa-mir-584	23514.0	364.0	791.1703850732655	828.7059745986147	5p	mlv3p_31.0|NucVar_15.0|canonical_280.0|nta#G_36.0|nta#C_114.0|nta#A_3593.0|mv_751.0|lv5p_33.0|nta#T#4_11.0|nta#C#1_114.0|lv5p#1_17.0|nta#T#3_56.0|nta#T#2_232.0|lv5pT_16.0|nta#T#1_3171.0|nta#UA_13.0|lv5p#-1_16.0|lv3p#2_32.0|lv3p#1_290.0|lv5pE_17.0|nta#A#4_2.0|nta#A#3_63.0|nta#A#2_837.0|nta#A#1_2691.0|lv3pT_14869.0|total_23514.0|nta#AU_9.0|lv3pE_322.0|mlv3p#3_11.0|mlv3p#2_20.0|nta#G#2_1.0|nta#G#1_35.0|lv3p_15191.0|lv3p#-3_1324.0|lv3p#-2_884.0|lv3p#-1_12661.0|nta#T_3470.0
hsa-miR-340-3p	hsa-mir-340	21693.0	301.0	729.8995986813961	764.5283110898932	3p	lv5p#-2_22.0|lv5p_313.0|nta#A#1_530.0|lv5p#-1_281.0|canonical_5116.0|nta#C#3_11.0|lv3pE_11661.0|nta#C#2_9.0|nta#C#1_2.0|nta#G_32.0|nta#C_22.0|nta#G#2_2.0|nta#G#1_30.0|lv3p_13944.0|nta#A_554.0|lv3p#2_298.0|lv3p#1_11363.0|nta#T#2_8.0|NucVar_236.0|nta#T#1_618.0|mv_850.0|lv3p#-3_294.0|lv3pT_2283.0|lv3p#-2_284.0|lv3p#-1_1705.0|lv5pT_313.0|nta#T_626.0|lv5p#-3_10.0|nta#A#2_24.0|total_21693.0
hsa-miR-204-5p	hsa-mir-204	21511.5	334.0	723.7927081102131	758.1316905919069	5p	lv5p#-2_161.0|lv5p_472.0|nta#A#1_152.0|lv5p#-1_303.0|canonical_12294.0|lv3pE_3992.0|nta#C#1_60.0|nta#AU_1.0|nta#G_13.0|mlv5p#2_39.0|mlv5p#1_71.0|mlv5p_110.0|nta#C_60.0|nta#G#1_13.0|nta#A_176.0|lv3p_4530.5|nta#UA_23.0|lv3p#2_468.0|lv3p#1_3524.0|nta#T#3_15.0|NucVar_684.5|nta#T#2_194.5|nta#T#1_2842.0|mlv3p_5.0|mv_115.0|lv3pT_538.5|lv3p#-2_73.0|lv3p#-1_465.5|lv5pT_472.0|mlv3p#2_5.0|nta#T_3051.5|lv5p#-3_8.0|nta#A#2_24.0|total_21511.5
hsa-miR-485-3p	hsa-mir-485	21437.0	255.0	721.2860229997275	755.5060805252405	3p	lv5p#-2_75.0|nta#A#1_975.0|lv5p_1716.0|lv5p#-1_522.0|canonical_16619.0|lv3pE_59.0|nta#C#1_284.0|lv5pE_1073.0|nta#G_71.0|mlv5p#1_40.0|mlv5p_40.0|nta#C_284.0|nta#G#1_71.0|lv3p_724.0|nta#A_1011.0|nta#UA_1.0|lv3p#1_59.0|nta#T#2_2.0|NucVar_840.0|nta#T#1_14.0|mlv3p_31.0|mv_85.0|lv5p#2_16.0|lv3pT_665.0|lv5p#1_1057.0|lv3p#-2_178.0|lv3p#-1_487.0|lv5pT_643.0|mlv3p#2_31.0|nta#T_16.0|lv5p#-3_46.0|total_21437.0|nta#A#2_36.0
hsa-miR-485-5p	hsa-mir-485	20244.0	292.0	681.1454144519515	713.4610763704328	5p	lv5p#-2_12.0|lv5p_101.0|nta#A#1_1092.0|lv5p#-1_89.0|canonical_4053.0|lv3pE_9048.0|nta#C#2_3.0|nta#C#1_6.0|nta#G_12.0|mlv5p#1_24.0|mlv5p_24.0|nta#C_9.0|nta#G#2_3.0|nta#G#1_9.0|lv3p_13159.0|nta#A_1204.0|nta#UA_3.0|lv3p#3_13.0|lv3p#2_391.0|lv3p#1_8644.0|NucVar_166.0|nta#T#2_60.0|nta#T#1_1162.0|mv_294.0|lv3p#-3_167.0|lv3pT_4111.0|lv3p#-2_2570.0|lv3p#-1_1374.0|lv5pT_101.0|nta#T_1222.0|nta#A#2_112.0|total_20244.0
hsa-miR-148b-3p	hsa-mir-148b	19426.5	297.0	653.639171796623	684.6498518133873	3p	lv5p#-2_61.0|lv5p_237.0|nta#A#1_1249.5|lv5p#-1_156.0|canonical_4661.0|lv3pE_12.5|nta#C#1_8.0|nta#G_62.0|mlv5p#2_21.0|mlv5p#1_43.0|mlv5p_64.0|nta#C_8.0|nta#G#1_62.0|lv3p_2307.5|nta#A_1317.5|nta#UA_46.0|lv3p#2_0.5|lv3p#1_12.0|nta#T#3_28.0|NucVar_199.0|nta#T#2_1149.5|nta#T#1_9342.0|mv_29.0|mlv3p_22.0|lv3p#-3_116.5|lv3pT_2295.0|lv3p#-2_534.0|lv3p#-1_1644.5|lv5pT_237.0|mlv3p#2_22.0|nta#T_10519.5|lv5p#-3_20.0|total_19426.5|nta#A#2_68.0
hsa-miR-432-5p	hsa-mir-432	19346.0	443.0	650.9306060060983	681.8127832178617	5p	mlv3p_63.0|NucVar_128.0|canonical_2092.0|nta#G_74.0|nta#C_63.0|nta#A_2576.0|mv_314.0|lv5p_39.0|nta#C#2_1.0|nta#T#4_9.0|nta#C#1_62.0|nta#T#3_207.0|nta#T#2_490.0|lv5pT_39.0|nta#T#1_5003.0|nta#UA_13.0|lv5p#-3_5.0|lv5p#-2_22.0|lv5p#-1_12.0|lv3p#2_216.0|lv3p#1_99.0|nta#A#3_356.0|nta#A#2_925.0|nta#A#1_1295.0|lv3pT_7973.0|total_19346.0|nta#AU_65.0|lv3pE_315.0|mlv3p#2_63.0|nta#G#3_1.0|nta#G#2_4.0|nta#G#1_69.0|lv3p_8288.0|lv3p#-4_418.0|lv3p#-3_666.0|lv3p#-2_4179.0|lv3p#-1_2710.0|nta#T_5709.0
hsa-miR-30a-3p	hsa-mir-30a	19051.5	357.0	641.0216292941788	671.4336937596967	3p	lv5p#-2_87.0|lv5p_715.5|nta#A#1_1624.5|lv5p#-1_628.0|canonical_5167.0|lv3pE_50.0|nta#C#2_1.0|nta#C#1_6.5|nta#AU_1.0|nta#G_46.0|mlv5p#1_23.0|mlv5p_23.0|nta#C_7.5|nta#G#2_5.0|nta#G#1_41.0|lv3p_5476.5|nta#A_2017.5|nta#UA_3.0|lv3p#1_50.0|nta#T#3_19.0|NucVar_200.5|nta#T#2_360.0|nta#T#1_3858.0|mv_1161.0|lv3p#-3_312.5|lv3pT_5426.5|lv3p#-2_1307.0|lv3p#-1_3807.0|lv5pT_715.5|nta#T_4237.0|nta#A#4_26.0|nta#A#3_81.0|lv5p#-3_0.5|nta#A#2_286.0|total_19051.5
hsa-miR-370-3p	hsa-mir-370	18780.0	307.0	631.8865285224091	661.8651953288247	3p	mlv3p_303.0|NucVar_338.0|canonical_9312.0|nta#G_66.0|nta#C_28.0|nta#A_2781.0|mv_165.0|lv5p_494.0|nta#C#1_28.0|lv5p#1_211.0|nta#T#3_10.0|nta#T#2_177.0|lv5pT_283.0|nta#T#1_1578.0|nta#UA_74.0|mlv5p_61.0|lv5p#-3_14.0|lv5p#-2_85.0|lv5p#-1_184.0|lv3p#2_32.0|lv3p#1_40.0|lv5pE_211.0|nta#A#4_5.0|nta#A#3_117.0|nta#A#2_689.0|nta#A#1_1970.0|lv3pT_3395.0|mlv5p#1_61.0|total_18780.0|nta#AU_1.0|lv3pE_72.0|mlv3p#2_303.0|nta#G#3_2.0|nta#G#1_64.0|lv3p_3467.0|lv3p#-3_207.0|lv3p#-2_823.0|lv3p#-1_2365.0|nta#T_1765.0
hsa-miR-132-5p	hsa-mir-132	18766.0	327.0	631.4154736023178	661.3717920948203	5p	lv5p#-2_79.0|nta#A#1_770.0|lv5p_518.0|lv5p#-1_169.0|canonical_7162.0|nta#C#2_1.0|nta#C#1_6.0|lv5pE_265.0|nta#G_25.0|mlv5p#1_9.0|mlv5p_9.0|nta#C_7.0|lv3p_2634.0|nta#G#1_25.0|nta#A_834.0|NucVar_414.0|nta#T#2_2.0|nta#T#1_75.0|mv_7086.0|lv3p#-3_871.0|lv3pT_2634.0|lv5p#1_265.0|lv3p#-2_1013.0|lv3p#-1_750.0|lv5pT_253.0|nta#T_77.0|nta#A#3_1.0|lv5p#-3_5.0|total_18766.0|nta#A#2_63.0
hsa-miR-361-5p	hsa-mir-361	18176.0	253.0	611.5638733984722	640.5783700903471	5p	mlv3p_113.0|NucVar_253.0|canonical_9656.0|nta#G_162.0|nta#C_122.0|nta#A_1790.0|mv_211.0|lv5p_583.0|nta#C#2_6.0|nta#C#1_116.0|nta#T#3_4.0|nta#T#2_12.0|lv5pT_583.0|nta#T#1_992.0|nta#UA_1.0|mlv5p_103.0|lv5p#-2_212.0|lv5p#-1_371.0|lv3p#3_1.0|lv3p#2_55.0|lv3p#1_1070.0|nta#A#3_10.0|nta#A#2_136.0|nta#A#1_1644.0|lv3pT_3049.0|mlv5p#1_103.0|total_18176.0|lv3pE_1126.0|mlv3p#3_33.0|mlv3p#2_80.0|nta#G#1_162.0|lv3p_4175.0|lv3p#-3_54.0|lv3p#-2_828.0|lv3p#-1_2167.0|nta#T_1008.0
hsa-miR-27a-3p	hsa-mir-27a	17320.0	310.0	582.7622297128927	610.4102866397893	3p	NucVar_218.5|canonical_849.0|nta#G_118.5|nta#C_2.5|nta#A_4667.5|mv_184.0|lv5p_29.0|nta#T#4_41.5|nta#C#1_2.5|lv5p#1_4.5|nta#T#3_258.5|nta#T#2_357.0|lv5pT_24.5|nta#T#1_1675.5|nta#UA_8.5|mlv5p_21.0|lv5p#-2_1.0|lv5p#-1_23.5|lv3p#1_2.0|lv5pE_4.5|nta#A#4_17.0|nta#A#3_335.0|nta#A#2_755.0|nta#A#1_3560.5|lv3pT_8895.5|mlv5p#2_20.5|mlv5p#1_0.5|total_17320.0|lv3pE_2.0|nta#G#3_1.0|nta#G#2_26.0|nta#G#1_91.5|lv3p_8897.5|lv3p#-2_1126.0|lv3p#-1_7769.5|nta#T_2332.5
hsa-miR-30e-3p	hsa-mir-30e	16681.0	279.0	561.2619372887276	587.8899533163005	3p	lv5p#-2_6.0|nta#A#1_491.5|lv5p_102.5|lv5p#-1_67.0|canonical_3977.0|lv3pE_82.0|nta#C#2_9.0|nta#C#1_75.5|lv5pE_1.0|nta#G_33.0|mlv5p#2_36.0|mlv5p#1_36.0|mlv5p_72.0|nta#C_84.5|nta#G#2_4.0|nta#G#1_29.0|nta#A_493.5|lv3p_8733.5|nta#UA_2.0|lv3p#1_82.0|nta#T#3_21.0|NucVar_162.5|nta#T#2_400.0|nta#T#1_2300.5|mv_301.0|lv3p#-3_508.5|lv3pT_8651.5|lv5p#1_1.0|lv3p#-2_3080.0|lv3p#-1_5063.0|lv5pT_101.5|nta#T_2721.5|lv5p#-3_28.5|nta#A#2_2.0|total_16681.0
hsa-miR-25-3p	hsa-mir-25	15873.0	280.0	534.0753390434611	559.4135380966153	3p	lv5p#-2_40.0|lv5p_296.0|nta#A#1_1138.0|lv5p#-1_236.0|canonical_7297.0|lv3pE_1.0|nta#C#1_55.0|nta#G_51.0|mlv5p#1_29.0|mlv5p_29.0|nta#G#3_1.0|nta#C_55.0|nta#G#1_50.0|lv3p_4079.0|nta#A_1247.0|nta#UA_7.0|lv3p#1_1.0|NucVar_345.0|nta#T#2_50.0|nta#T#1_2357.0|mv_67.0|lv3p#-3_73.0|lv3pT_4078.0|lv3p#-2_1863.0|lv3p#-1_2142.0|lv5pT_296.0|nta#T_2407.0|nta#A#3_9.0|lv5p#-3_20.0|total_15873.0|nta#A#2_100.0
