name	pre-microRNA	RC_adj	UR	180322-190603_Brain_S36180322-190603_Brain_S36(total)	RPM (lib)	arm	isoString_RC_adj
hsa-miR-26a-5p	hsa-mir-26a-2	174975.0	1353.0	31948.23135796279	34081.00869267802	5p	mlv3p_1024.3333333333335|NucVar_11125.333333333332|canonical_127204.5|nta#G_347.3333333333333|nta#C_309.0|nta#A_11598.666666666666|mv_437.5|lv5p_6617.333333333333|nta#C#2_16.0|nta#C#1_293.0|lv5p#1_813.0|nta#T#3_72.0|nta#T#2_1025.5|lv5pT_5804.333333333333|nta#T#1_6910.333333333333|nta#UA_37.0|mlv5p_123.5|lv5p#-3_335.5|lv5p#-2_1280.3333333333333|lv5p#-1_4188.5|lv3p#2_72.5|lv3p#1_239.0|lv5pE_813.0|nta#A#3_123.0|nta#A#2_1105.0|nta#A#1_10370.666666666666|lv3pT_7868.166666666667|mlv5p#2_45.0|mlv5p#1_78.5|total_174975.0|nta#AU_45.5|lv3pE_311.5|mlv3p#3_74.0|mlv3p#2_950.3333333333334|nta#G#2_5.0|nta#G#1_342.3333333333333|lv3p_8179.666666666667|lv3p#-3_271.1666666666667|lv3p#-2_946.5|lv3p#-1_6650.5|nta#T_8007.833333333333
hsa-miR-26a-5p	hsa-mir-26a-1	173957.5	1296.0	31762.44867239784	33882.82365856	5p	mlv3p_967.3333333333334|NucVar_11125.333333333332|canonical_127204.5|nta#G_347.3333333333333|nta#C_309.0|nta#A_11587.666666666666|mv_387.0|lv5p_5904.333333333333|nta#C#2_16.0|nta#C#1_293.0|nta#T#3_1.0|lv5p#1_100.0|nta#T#2_1025.5|lv5pT_5804.333333333333|nta#T#1_6840.333333333333|nta#UA_35.0|mlv5p_78.5|lv5p#-3_335.5|lv5p#-2_1280.3333333333333|lv5p#-1_4188.5|lv3p#2_72.5|lv3p#1_239.0|lv5pE_100.0|nta#A#3_123.0|nta#A#2_1106.0|nta#A#1_10358.666666666666|lv3pT_7868.166666666667|mlv5p#1_78.5|total_173957.5|nta#AU_45.5|lv3pE_311.5|mlv3p#3_17.0|mlv3p#2_950.3333333333334|nta#G#2_5.0|nta#G#1_342.3333333333333|lv3p_8179.666666666667|lv3p#-3_271.1666666666667|lv3p#-2_946.5|lv3p#-1_6650.5|nta#T_7866.833333333333
hsa-miR-128-3p	hsa-mir-128-2	145359.5	1213.0	26540.81403673549	28312.60684705433	3p	mlv3p_37.5|NucVar_8369.0|canonical_85657.0|nta#G_481.0|nta#C_46.0|nta#A_14383.5|mv_1574.5|lv5p_6099.0|nta#C#2_12.5|lv5p#2_18.0|nta#C#1_33.5|lv5p#1_81.0|nta#T#3_14.5|nta#T#2_74.0|lv5pT_6000.0|nta#T#1_3473.5|nta#UA_32.5|mlv5p_290.0|lv5p#-2_2456.0|lv5p#-1_3544.0|lv3p#2_136.0|lv3p#1_14930.0|lv5pE_99.0|nta#A#4_11.5|nta#A#3_252.5|nta#A#2_2514.5|nta#A#1_11605.0|lv3pT_9794.0|mlv5p#1_290.0|total_145359.5|lv3pE_15066.0|mlv3p#3_0.5|mlv3p#2_37.0|nta#G#2_1.0|nta#G#1_480.0|lv3p_24860.0|lv3p#-2_1727.5|lv3p#-1_8066.5|nta#T_3562.0
hsa-let-7g-5p	hsa-let-7g	133875.53333333327	851.0	24443.986352930366	26075.80063020567	5p	NucVar_7367.416666666666|canonical_88855.0|nta#G_653.6666666666666|nta#C_293.5|nta#A_7216.666666666667|mv_1288.5000000000002|lv5p_4250.25|nta#C#2_1.0|nta#T#4_3.0|nta#C#1_292.5|lv5p#1_646.0|nta#T#3_134.0|nta#T#2_12.666666666666668|lv5pT_3604.2499999999995|nta#T#1_189.33333333333334|nta#UA_3.0|mlv5p_479.0|lv5p#-3_447.0|lv5p#-2_973.3333333333333|lv5p#-1_2183.9166666666665|lv3p#2_0.5|lv3p#1_3764.95|lv5pE_646.0|nta#A#3_35.0|nta#A#2_602.1666666666665|nta#A#1_6579.5|lv3pT_19367.08333333333|mlv5p#2_28.0|mlv5p#1_451.0|total_133875.53333333327|nta#AU_2.5|lv3pE_3765.45|nta#G#1_653.6666666666666|lv3p_23132.53333333333|lv3p#-3_452.41666666666663|lv3p#-2_2074.5000000000005|lv3p#-1_16840.166666666668|nta#T_338.99999999999994
hsa-miR-30a-5p	hsa-mir-30a	119214.5	1246.0	21767.066307894587	23220.176658341272	5p	mlv3p_419.0|NucVar_819.0|canonical_8768.0|nta#G_174.5|nta#C_209.0|nta#A_7410.0|mv_6399.0|lv5p_568.0|nta#C#3_1.0|nta#C#2_49.5|nta#C#1_158.5|lv5p#1_10.5|nta#T#2_30.0|lv5pT_557.5|nta#T#1_2122.5|nta#UA_9.5|mlv5p_23.0|lv5p#-3_134.0|lv5p#-2_165.0|lv5p#-1_258.5|lv3p#3_35.5|lv3p#2_62343.5|lv3p#1_20457.0|lv5pE_10.5|nta#A#4_2.0|nta#A#3_112.0|nta#A#2_257.0|nta#A#1_7039.0|lv3pT_9436.5|mlv5p#1_23.0|total_119214.5|nta#AU_42.5|lv3pE_82836.0|mlv3p#2_419.0|nta#G#2_15.0|nta#G#1_159.5|lv3p_92272.5|lv3p#-3_458.5|lv3p#-2_230.0|lv3p#-1_8748.0|nta#T_2152.5
hsa-miR-125a-5p	hsa-mir-125a	107780.0	1104.0	19679.27061443766	20993.005383036645	5p	lv5p#-2_568.0|lv5p_1731.0|nta#A#1_3423.0|lv5p#-1_730.0|canonical_17593.0|nta#C#2_1.0|nta#C#1_325.0|nta#AU_19.0|nta#G_138.0|mlv5p#1_58.0|mlv5p_58.0|nta#C_326.0|nta#G#2_7.0|nta#G#1_131.0|lv3p_75652.0|nta#A_3769.0|nta#UA_36.0|nta#T#3_1.0|nta#T#2_64.0|NucVar_2128.0|nta#T#1_2012.0|mv_4308.0|lv3p#-5_336.0|lv3p#-4_1849.0|lv3p#-3_1892.0|lv3pT_75652.0|lv3p#-2_64541.0|lv3p#-1_7034.0|lv5pT_1731.0|nta#T_2077.0|lv5p#-4_158.0|nta#A#3_2.0|lv5p#-3_275.0|nta#A#2_344.0|total_107780.0
hsa-let-7b-5p	hsa-let-7b	90104.5	1132.0	16451.94692038039	17550.234306326085	5p	mlv3p_152.0|NucVar_2811.0|canonical_34607.0|nta#G_474.5|nta#C_312.5|nta#A_12467.5|mv_811.0|lv5p_969.75|nta#C#2_1.0|nta#T#5_4.0|nta#T#4_19.0|nta#C#1_311.5|lv5p#1_36.0|nta#T#3_45.0|nta#T#2_503.0|lv5pT_933.75|nta#T#1_8314.25|nta#UA_275.0|mlv5p_163.0|lv5p#-3_39.0|lv5p#-2_228.5|lv5p#-1_666.25|lv3p#2_48.0|lv3p#1_19570.0|lv5pE_36.0|nta#A#4_39.0|nta#A#3_352.0|nta#A#2_2738.25|nta#A#1_9338.25|lv3pT_8833.0|mlv5p#1_163.0|total_90104.5|nta#AU_10.0|lv3pE_19618.0|mlv3p#3_141.0|mlv3p#2_11.0|nta#G#2_2.0|nta#G#1_472.5|lv3p_28451.0|lv3p#-3_370.0|lv3p#-2_2162.0|lv3p#-1_6301.0|nta#T_8885.25
hsa-miR-100-5p	hsa-mir-100	89104.83333333333	841.0	16269.420376888402	17355.522785500554	5p	mlv3p_4.0|NucVar_4430.0|canonical_34348.0|nta#G_53.5|nta#C_235.0|nta#A_15428.5|mv_1179.8333333333335|lv5p_2060.0|nta#C#2_1.0|lv5p#2_1.0|nta#C#1_234.0|nta#T#3_1.0|lv5p#1_126.0|nta#T#2_29.0|lv5pT_1933.0|nta#T#1_4674.5|nta#UA_65.5|mlv5p_27.0|lv5p#-3_161.0|lv5p#-2_611.5|lv5p#-1_1160.5|lv3p#1_134.5|lv5pE_127.0|nta#A#3_32.0|nta#A#2_459.0|nta#A#1_14937.5|lv3pT_26500.0|mlv5p#2_16.0|mlv5p#1_11.0|total_89104.83333333333|nta#AU_5.0|lv3pE_134.5|mlv3p#2_4.0|nta#G#3_1.0|nta#G#2_24.0|nta#G#1_28.5|lv3p_26634.5|lv3p#-3_436.5|lv3p#-2_1913.5|lv3p#-1_24150.0|nta#T_4704.5
hsa-miR-143-3p	hsa-mir-143	85568.0	765.0	15623.63915323995	16666.63095765151	3p	mlv3p_62.0|NucVar_1705.0|canonical_20593.0|nta#G_223.0|nta#C_292.0|nta#A_4762.0|mv_640.0|lv5p_654.0|nta#C#2_31.0|nta#C#1_261.0|lv5p#1_106.0|nta#T#3_219.0|nta#T#2_3154.0|lv5pT_548.0|nta#T#1_36547.0|nta#UA_208.0|mlv5p_51.0|lv5p#-2_129.0|lv5p#-1_419.0|lv3p#2_5.0|nta#A#5_30.0|lv3p#1_4509.0|lv5pE_106.0|nta#A#4_96.0|nta#A#3_129.0|nta#A#2_745.0|nta#A#1_3762.0|lv3pT_12152.0|mlv5p#2_9.0|mlv5p#1_42.0|total_85568.0|lv3pE_4514.0|mlv3p#2_62.0|nta#G#1_223.0|lv3p_16666.0|lv3p#-2_469.0|lv3p#-1_11683.0|nta#T_39920.0
hsa-let-7c-5p	hsa-let-7c	77712.65	791.0	14189.351173827044	15136.593800148848	5p	mlv3p_10.0|NucVar_3622.333333333333|canonical_49551.0|nta#G_268.2|nta#C_82.03333333333333|nta#A_8076.266666666666|mv_471.03333333333336|lv5p_1536.05|nta#T#4_43.2|nta#C#1_82.03333333333333|lv5p#1_245.5|nta#T#3_62.0|nta#T#2_71.16666666666667|lv5pT_1290.55|nta#T#1_696.4333333333334|nta#UA_12.0|mlv5p_1.0|lv5p#-3_329.0333333333333|lv5p#-2_205.0|lv5p#-1_756.5166666666667|lv3p#2_182.0|lv3p#1_6950.25|lv5pE_245.5|nta#A#3_77.5|nta#A#2_1176.9|nta#A#1_6821.866666666667|lv3pT_6089.6833333333325|mlv5p#1_1.0|total_77712.65|nta#AU_5.4|lv3pE_7132.25|mlv3p#2_10.0|nta#G#1_268.2|lv3p_13221.933333333334|lv3p#-3_180.33333333333334|lv3p#-2_734.25|lv3p#-1_5175.099999999999|nta#T_872.8000000000001
hsa-miR-219a-2-3p	hsa-mir-219a-2	76332.0	798.0	13937.261871787488	14867.675699554215	3p	mlv3p_52.0|NucVar_3431.0|canonical_43427.0|nta#G_97.0|nta#C_259.0|nta#A_9873.0|mv_2960.0|lv5p_2435.0|nta#C#1_259.0|lv5p#1_488.0|nta#T#3_29.0|nta#T#2_186.0|lv5pT_1947.0|nta#T#1_3081.0|nta#UA_66.0|mlv5p_35.0|lv5p#-3_136.0|lv5p#-2_386.0|lv5p#-1_1425.0|lv3p#2_1.0|lv3p#1_42.0|lv5pE_488.0|nta#A#4_43.0|nta#A#3_171.0|nta#A#2_1052.0|nta#A#1_8607.0|lv3pT_10424.0|mlv5p#1_35.0|total_76332.0|lv3pE_43.0|mlv3p#2_52.0|nta#G#2_1.0|nta#G#1_96.0|lv3p_10467.0|lv3p#-3_1148.0|lv3p#-2_5594.0|lv3p#-1_3682.0|nta#T_3296.0
hsa-miR-125b-5p	hsa-mir-125b-1	67836.5	957.0	12386.090564448881	13212.952399947722	5p	mlv3p_3.5|NucVar_4184.0|canonical_37897.0|nta#G_77.0|nta#C_324.0|nta#A_5007.5|mv_670.0|lv5p_3312.0|nta#C#2_0.5|nta#C#1_323.5|lv5p#1_54.0|nta#T#2_11.0|lv5pT_3258.0|nta#T#1_844.0|nta#UA_6.5|mlv5p_161.5|lv5p#-3_410.5|lv5p#-2_1129.5|lv5p#-1_1718.0|lv3p#1_281.0|lv5pE_54.0|nta#A#4_1.0|nta#A#3_61.5|nta#A#2_1868.5|nta#A#1_3076.5|lv3pT_15064.0|mlv5p#1_161.5|total_67836.5|nta#AU_7.0|lv3pE_281.0|mlv3p#3_0.5|mlv3p#2_3.0|nta#G#2_1.5|nta#G#1_75.5|lv3p_15345.0|lv3p#-3_986.0|lv3p#-2_9645.0|lv3p#-1_4433.0|nta#T_855.0
hsa-miR-125b-5p	hsa-mir-125b-2	67616.5	929.0	12345.92133513754	13170.101581760044	5p	mlv3p_3.5|NucVar_4184.0|canonical_37897.0|nta#G_77.0|nta#C_324.0|nta#A_5025.5|mv_657.0|lv5p_3312.0|nta#C#2_0.5|nta#C#1_323.5|lv5p#1_54.0|nta#T#2_5.0|lv5pT_3258.0|nta#T#1_843.0|nta#UA_6.5|mlv5p_183.5|lv5p#-3_410.5|lv5p#-2_1129.5|lv5p#-1_1718.0|lv3p#1_41.0|lv5pE_54.0|nta#A#4_1.0|nta#A#3_61.5|nta#A#2_1867.5|nta#A#1_3095.5|lv3pT_15064.0|mlv5p#3_22.0|mlv5p#1_161.5|total_67616.5|nta#AU_7.0|lv3pE_41.0|mlv3p#3_0.5|mlv3p#2_3.0|nta#G#2_1.5|nta#G#1_75.5|lv3p_15105.0|lv3p#-3_986.0|lv3p#-2_9645.0|lv3p#-1_4433.0|nta#T_848.0
hsa-miR-9-3p	hsa-mir-9-1	59139.333333333954	1091.0	10798.097463574992	11518.94918366931	3p	mlv3p_25.833333333333332|NucVar_2065.6666666666697|canonical_26076.0|nta#G_93.99999999999991|nta#C_112.83333333333327|nta#A_981.1666666666687|mv_17921.833333333263|lv5p_2621.333333333336|nta#C#2_0.3333333333333333|nta#C#1_112.49999999999994|nta#T#3_0.3333333333333333|lv5p#1_9.333333333333334|nta#T#2_72.66666666666663|lv5pT_2612.0000000000027|nta#T#1_1117.3333333333305|nta#UA_1.0|mlv5p_120.33333333333333|lv5p#-3_12.000000000000004|lv5p#-2_200.33333333333343|lv5p#-1_2399.666666666667|lv3p#3_13.5|lv3p#2_539.5|lv3p#1_5419.666666666661|lv5pE_9.333333333333334|nta#A#4_1.0|nta#A#3_41.833333333333336|nta#A#2_224.66666666666674|nta#A#1_713.6666666666678|lv3pT_1957.3333333333321|mlv5p#1_120.33333333333333|total_59139.333333333954|nta#AU_6.666666666666667|lv3pE_5972.666666666661|mlv3p#3_11.333333333333334|mlv3p#2_14.5|nta#G#2_1.3333333333333333|nta#G#1_92.66666666666659|lv3p_7929.999999999989|lv3p#-3_144.66666666666674|lv3p#-2_338.99999999999994|lv3p#-1_1473.6666666666663|nta#T_1190.3333333333298
hsa-miR-9-3p	hsa-mir-9-2	59139.333333333954	1091.0	10798.097463574992	11518.94918366931	3p	mlv3p_25.833333333333332|NucVar_2065.6666666666697|canonical_26076.0|nta#G_93.99999999999991|nta#C_112.83333333333327|nta#A_981.1666666666687|mv_17921.833333333263|lv5p_2621.333333333336|nta#C#2_0.3333333333333333|nta#C#1_112.49999999999994|nta#T#3_0.3333333333333333|lv5p#1_9.333333333333334|nta#T#2_72.66666666666663|lv5pT_2612.0000000000027|nta#T#1_1117.3333333333305|nta#UA_1.0|mlv5p_120.33333333333333|lv5p#-3_12.000000000000004|lv5p#-2_200.33333333333343|lv5p#-1_2399.666666666667|lv3p#3_13.5|lv3p#2_539.5|lv3p#1_5419.666666666661|lv5pE_9.333333333333334|nta#A#4_1.0|nta#A#3_41.833333333333336|nta#A#2_224.66666666666674|nta#A#1_713.6666666666678|lv3pT_1957.3333333333321|mlv5p#1_120.33333333333333|total_59139.333333333954|nta#AU_6.666666666666667|lv3pE_5972.666666666661|mlv3p#3_11.333333333333334|mlv3p#2_14.5|nta#G#2_1.3333333333333333|nta#G#1_92.66666666666659|lv3p_7929.999999999989|lv3p#-3_144.66666666666674|lv3p#-2_338.99999999999994|lv3p#-1_1473.6666666666663|nta#T_1190.3333333333298
