name	pre-microRNA	RC_adj	UR	180726-190530_Brain_S36180726-190530_Brain_S36(total)	RPM (lib)	arm	isoString_RC_adj
hsa-miR-132-3p	hsa-mir-132	42803.0	260.0	2850.47591286919	3019.0699447612405	3p	lv5p#-2_104.0|nta#A#1_2582.0|lv5p_1222.0|lv5p#-1_992.0|canonical_30908.0|lv3pE_171.0|nta#C#1_9.0|lv5pE_23.0|nta#G_58.0|mlv5p#1_140.0|mlv5p_140.0|nta#C_9.0|nta#G#2_9.0|nta#G#1_49.0|lv3p_2040.0|nta#A_2754.0|nta#UA_2.0|lv3p#1_171.0|nta#T#3_41.0|NucVar_742.0|nta#T#2_219.0|nta#T#1_4609.0|mv_61.0|lv3p#-3_28.0|lv3pT_1869.0|lv5p#1_23.0|lv3p#-2_303.0|lv3p#-1_1538.0|lv5pT_1199.0|nta#T_4869.0|nta#A#3_34.0|lv5p#-3_103.0|nta#A#2_138.0|total_42803.0
hsa-miR-338-5p	hsa-mir-338	40119.0	167.0	2671.734297792188	2829.7564916916153	5p	nta#A#1_1852.0|canonical_12.0|lv3pE_23.0|nta#C#1_16.0|nta#G_43.0|nta#C_16.0|nta#G#2_4.0|nta#G#1_39.0|lv3p_35670.0|nta#A_2446.0|lv3p#1_23.0|nta#T#2_42.0|nta#T#1_268.0|mv_1622.0|lv3p#-3_189.0|lv3pT_35647.0|lv3p#-2_2770.0|lv3p#-1_32688.0|nta#T_310.0|nta#A#4_16.0|nta#A#3_46.0|total_40119.0|nta#A#2_532.0
hsa-miR-340-5p	hsa-mir-340	38347.0	152.0	2553.727538508862	2704.770113584545	5p	lv5p#-2_297.0|nta#A#1_1259.0|lv5p_1267.0|lv5p#-1_852.0|canonical_26337.0|lv3pE_1.0|nta#C#1_24.0|lv5pE_45.0|nta#G_38.0|mlv5p#1_7.0|mlv5p_7.0|nta#C_24.0|nta#G#1_38.0|lv3p_8388.0|nta#A_1335.0|lv3p#1_1.0|nta#T#3_5.0|NucVar_428.0|nta#T#1_300.0|mv_218.0|lv3p#-3_23.0|lv3pT_8387.0|lv5p#1_45.0|lv3p#-2_1281.0|lv3p#-1_7083.0|lv5pT_1222.0|nta#T_305.0|nta#A#3_15.0|lv5p#-3_73.0|total_38347.0|nta#A#2_61.0
hsa-miR-423-3p	hsa-mir-423	37461.0	342.0	2494.724158867199	2642.27692453101	3p	mlv3p_546.0|NucVar_615.0|canonical_22637.0|nta#G_225.0|nta#C_54.0|nta#A_4080.0|mv_571.0|lv5p_2990.0|nta#T#4_15.0|nta#C#1_54.0|lv5p#1_1617.0|nta#T#3_18.0|nta#T#2_535.0|lv5pT_1373.0|nta#T#1_3412.0|lv5p#-4_38.0|nta#UA_4.0|mlv5p_20.0|lv5p#-3_138.0|lv5p#-2_329.0|lv5p#-1_868.0|lv3p#1_12.0|lv5pE_1617.0|nta#A#3_128.0|nta#A#2_821.0|nta#A#1_3131.0|lv3pT_1731.0|mlv5p#1_20.0|total_37461.0|nta#AU_20.0|lv3pE_12.0|mlv3p#2_546.0|nta#G#2_2.0|nta#G#1_223.0|lv3p_1743.0|lv3p#-4_97.0|lv3p#-3_22.0|lv3p#-2_611.0|lv3p#-1_1001.0|nta#T_3980.0
hsa-miR-146b-5p	hsa-mir-146b	36948.0	232.0	2460.5608024832563	2606.092944864573	5p	lv5p#-2_110.0|lv5p_393.0|nta#A#1_741.0|lv5p#-1_244.0|canonical_6714.0|lv3pE_24222.0|nta#C#1_45.0|nta#G_25.0|nta#C_45.0|nta#G#2_1.0|nta#G#1_24.0|lv3p_26907.0|nta#A_753.0|nta#UA_1.0|lv3p#1_24222.0|nta#T#2_5.0|NucVar_152.0|nta#T#1_413.0|mv_1541.0|lv3p#-4_12.0|lv3pT_2685.0|lv3p#-2_227.0|lv3p#-1_2446.0|lv5pT_393.0|nta#T_418.0|lv5p#-4_39.0|nta#A#2_12.0|total_36948.0
hsa-miR-101-3p	hsa-mir-101-2	30547.5	404.0	2034.3179905233646	2154.6396079151928	3p	lv5p#-2_57.0|nta#A#1_3557.0|lv5p_5972.5|lv5p#-1_116.0|canonical_1154.5|lv3pE_1627.0|nta#C#2_48.0|nta#C#1_168.0|nta#AU_6.5|lv5pE_5799.5|nta#G_59.5|mlv5p#2_10.0|mlv5p#1_10.0|mlv5p_20.0|nta#C_216.0|nta#G#2_1.5|lv3p_3062.5|nta#G#1_58.0|nta#A_3792.0|lv3p#2_317.0|lv3p#1_1310.0|nta#T#3_22.5|NucVar_25.5|nta#T#1_603.0|mv_15619.5|lv3pT_1435.5|lv5p#1_5799.5|lv3p#-2_78.5|lv3p#-1_1357.0|lv5pT_173.0|nta#T_625.5|nta#A#4_8.0|nta#A#3_34.5|total_30547.5|nta#A#2_192.5
hsa-miR-101-3p	hsa-mir-101-1	30102.5	390.0	2004.6831102293013	2123.2519452415772	3p	lv5p#-2_57.0|nta#A#1_3557.0|lv5p_5972.5|lv5p#-1_116.0|canonical_1154.5|lv3pE_1321.0|nta#C#2_48.0|nta#C#1_168.0|nta#AU_6.5|lv5pE_5799.5|nta#G_44.5|mlv5p#2_10.0|mlv5p#1_10.0|mlv5p_20.0|nta#C_216.0|nta#G#2_1.5|lv3p_2756.5|nta#G#1_43.0|nta#A_3690.0|lv3p#2_11.0|lv3p#1_1310.0|nta#T#3_22.5|NucVar_25.5|nta#T#1_603.0|mv_15597.5|lv3pT_1435.5|lv5p#1_5799.5|lv3p#-2_78.5|lv3p#-1_1357.0|lv5pT_173.0|nta#T_625.5|nta#A#4_8.0|nta#A#3_24.5|total_30102.5|nta#A#2_100.5
hsa-miR-24-3p	hsa-mir-24-1	29471.0	355.0	1962.628218306378	2078.7096778744135	3p	mlv3p_232.0|NucVar_180.0|canonical_9115.0|nta#G_145.5|nta#C_16.0|nta#A_2884.5|mv_584.0|lv5p_547.5|nta#C#2_1.0|nta#C#1_15.0|nta#T#3_43.0|nta#T#2_149.5|lv5pT_547.5|nta#T#1_3996.0|nta#UA_1.0|mlv5p_17.0|lv5p#-3_41.5|lv5p#-2_241.5|lv5p#-1_264.5|lv3p#1_50.0|nta#A#4_4.0|nta#A#3_130.5|nta#A#2_359.5|nta#A#1_2390.5|lv3pT_11511.0|mlv5p#1_17.0|total_29471.0|nta#AU_34.0|lv3pE_50.0|mlv3p#3_28.0|mlv3p#2_204.0|nta#G#2_17.0|nta#G#1_128.5|lv3p_11561.0|lv3p#-3_945.0|lv3p#-2_4781.5|lv3p#-1_5784.5|nta#T_4188.5
hsa-miR-24-3p	hsa-mir-24-2	28851.0	337.0	1921.339171604537	2034.9785523516236	3p	mlv3p_15.0|NucVar_180.0|canonical_9115.0|nta#G_145.5|nta#C_16.0|nta#A_2684.5|mv_517.0|lv5p_547.5|nta#C#2_1.0|nta#C#1_15.0|nta#T#2_149.5|lv5pT_547.5|nta#T#1_3903.0|nta#UA_1.0|mlv5p_17.0|lv5p#-3_41.5|lv5p#-2_241.5|lv5p#-1_264.5|lv3p#1_50.0|nta#A#4_4.0|nta#A#3_54.5|nta#A#2_239.5|nta#A#1_2386.5|lv3pT_11511.0|mlv5p#1_17.0|total_28851.0|nta#AU_30.0|lv3pE_50.0|mlv3p#2_15.0|nta#G#2_17.0|nta#G#1_128.5|lv3p_11561.0|lv3p#-3_945.0|lv3p#-2_4781.5|lv3p#-1_5784.5|nta#T_4052.5
hsa-miR-23a-3p	hsa-mir-23a	27789.0	219.0	1850.6150303184804	1960.0713663754902	3p	lv5p#-2_37.0|nta#A#1_810.0|lv5p_241.0|lv5p#-1_172.0|canonical_6086.0|nta#C#3_1.0|lv3pE_14762.5|nta#C#2_1.0|nta#C#1_3.5|lv5pE_32.0|nta#G_71.0|mlv5p#1_29.0|mlv5p_29.0|nta#C_5.5|nta#G#1_71.0|nta#A_1118.0|lv3p_17923.0|nta#UA_2.0|lv3p#3_85.0|lv3p#2_1598.0|lv3p#1_13079.5|NucVar_110.5|nta#T#2_76.0|nta#T#1_1454.0|mv_675.0|lv3pT_3160.5|lv5p#1_32.0|lv3p#-2_1359.0|lv3p#-1_1801.5|lv5pT_209.0|nta#T_1530.0|nta#A#4_8.0|nta#A#3_2.0|nta#A#2_298.0|total_27789.0
hsa-miR-93-5p	hsa-mir-93	27417.0	241.0	1825.8416022973759	1933.8326910618164	5p	mlv3p_10.0|NucVar_303.0|canonical_15726.0|nta#G_7.0|nta#C_34.0|nta#A_2885.0|mv_208.0|lv5p_753.0|nta#C#1_34.0|lv5p#1_11.0|nta#T#2_42.0|lv5pT_742.0|nta#T#1_1157.0|lv5p#-4_36.0|mlv5p_37.0|lv5p#-3_71.0|lv5p#-2_121.0|lv5p#-1_514.0|lv3p#1_645.0|lv5pE_11.0|nta#A#3_27.0|nta#A#2_85.0|nta#A#1_2773.0|lv3pT_5610.0|mlv5p#1_37.0|total_27417.0|nta#AU_1.0|lv3pE_645.0|mlv3p#2_10.0|nta#G#2_4.0|nta#G#1_3.0|lv3p_6255.0|lv3p#-3_101.0|lv3p#-2_2026.0|lv3p#-1_3483.0|nta#T_1199.0
hsa-miR-95-3p	hsa-mir-95	26962.0	158.0	1795.5407696371537	1901.7396876539626	3p	lv5p#-2_183.0|nta#A#1_4134.0|lv5p_898.0|lv5p#-1_671.0|canonical_12262.0|lv3pE_11.0|nta#C#2_1.0|nta#C#1_1.0|nta#AU_8.0|lv5pE_30.0|nta#G_126.0|mlv5p#1_18.0|mlv5p_18.0|nta#C_2.0|nta#G#2_2.0|nta#G#1_124.0|lv3p_8368.0|nta#A_4374.0|lv3p#1_11.0|nta#T#2_1.0|NucVar_224.0|nta#T#1_285.0|mv_404.0|lv3p#-3_150.0|lv3pT_8357.0|lv5p#1_30.0|lv3p#-2_1005.0|lv3p#-1_7202.0|lv5pT_868.0|nta#T_286.0|nta#A#3_95.0|lv5p#-3_14.0|nta#A#2_145.0|total_26962.0
hsa-miR-323a-3p	hsa-mir-323a	26911.0	187.0	1792.1444125697444	1898.1424499093462	3p	lv5p#-2_288.0|nta#A#1_1653.0|lv5p_15848.0|lv5p#-1_428.0|canonical_8102.0|lv3pE_73.0|nta#C#1_371.0|lv5pE_15132.0|nta#G_6.0|mlv5p#2_16.0|mlv5p#1_7.0|mlv5p_23.0|nta#C_371.0|lv3p_331.5|nta#G#1_6.0|nta#A_1700.0|lv3p#2_14.0|lv3p#1_59.0|NucVar_246.5|nta#T#2_20.0|mv_263.0|lv5p#2_77.0|lv3pT_258.5|lv5p#1_15055.0|lv3p#-2_7.0|lv3p#-1_251.5|lv5pT_716.0|nta#T_20.0|total_26911.0|nta#A#2_47.0
hsa-miR-151a-3p	hsa-mir-151a	25543.0	338.0	1701.0421288792309	1801.6518374655132	3p	mlv3p_98.0|NucVar_258.0|canonical_2942.0|nta#G_79.0|nta#C_15.0|nta#A_9333.0|mv_1680.0|lv5p_1018.0|lv5p#2_711.0|nta#C#1_15.0|lv5p#1_185.0|nta#T#3_21.0|nta#T#2_135.0|lv5pT_122.0|nta#T#1_3960.0|nta#UA_1.0|lv5p#-2_30.0|lv5p#-1_92.0|lv3p#1_4483.0|lv5pE_896.0|nta#A#4_11.0|nta#A#3_314.0|nta#A#2_1710.0|nta#A#1_7298.0|lv3pT_1521.0|total_25543.0|nta#AU_143.0|lv3pE_4483.0|mlv3p#3_98.0|nta#G#3_18.0|nta#G#2_3.0|nta#G#1_58.0|lv3p_6004.0|lv3p#-2_968.0|lv3p#-1_553.0|nta#T_4116.0
hsa-miR-140-3p	hsa-mir-140	24144.0	369.0	1607.8753928536253	1702.9746687455408	3p	lv5p#-2_95.0|lv5p_1018.0|nta#A#1_2179.0|lv5p#-1_923.0|canonical_2123.0|lv3pE_5844.0|nta#C#2_5.0|nta#C#1_29.0|nta#AU_21.0|nta#G_455.0|nta#C_34.0|nta#G#1_455.0|lv3p_6412.0|nta#A_3120.0|nta#UA_1.0|lv3p#3_1153.0|lv3p#2_1465.0|lv3p#1_3226.0|nta#T#2_21.0|NucVar_49.0|nta#T#1_1130.0|mlv3p_5.0|mv_9777.0|lv3pT_568.0|lv3p#-2_20.0|lv3p#-1_548.0|lv5pT_1018.0|mlv3p#3_2.0|mlv3p#2_3.0|nta#T_1151.0|nta#A#3_42.0|total_24144.0|nta#A#2_899.0
hsa-miR-129-5p	hsa-mir-129-1	23284.0	359.0	1550.6034893639749	1642.315365601026	5p	mlv3p_252.5|NucVar_257.0|canonical_13764.5|nta#G_65.0|nta#C_42.0|nta#A_2086.5|mv_108.0|lv5p_654.5|nta#C#2_3.5|nta#C#1_38.5|nta#T#3_192.5|nta#T#2_297.0|lv5pT_654.5|nta#T#1_2874.0|nta#UA_2.5|mlv5p_32.5|lv5p#-2_116.0|lv5p#-1_538.5|lv3p#4_81.0|lv3p#3_336.0|lv3p#2_109.0|lv3p#1_819.5|nta#A#3_26.5|nta#A#2_510.0|nta#A#1_1550.0|lv3pT_1312.5|mlv5p#1_32.5|total_23284.0|lv3pE_1345.5|mlv3p#4_101.0|mlv3p#3_91.5|mlv3p#2_60.0|nta#G#2_0.5|nta#G#1_64.5|lv3p_2658.0|lv3p#-2_186.0|lv3p#-1_1126.5|nta#T_3363.5
hsa-miR-129-5p	hsa-mir-129-2	23100.0	353.0	1538.3499658266544	1629.337096091037	5p	mlv3p_186.5|NucVar_257.0|canonical_13764.5|nta#G_65.0|nta#C_42.0|nta#A_2152.5|mv_117.0|lv5p_654.5|nta#C#2_3.5|nta#C#1_38.5|nta#T#3_36.5|nta#T#2_297.0|lv5pT_654.5|nta#T#1_2878.0|nta#UA_2.5|mlv5p_32.5|lv5p#-2_116.0|lv5p#-1_538.5|lv3p#4_40.0|lv3p#3_336.0|lv3p#2_109.0|lv3p#1_819.5|nta#A#3_82.5|nta#A#2_520.0|nta#A#1_1550.0|lv3pT_1312.5|mlv5p#1_32.5|total_23100.0|lv3pE_1304.5|mlv3p#4_35.0|mlv3p#3_91.5|mlv3p#2_60.0|nta#G#2_0.5|nta#G#1_64.5|lv3p_2617.0|lv3p#-2_186.0|lv3p#-1_1126.5|nta#T_3211.5
hsa-miR-769-5p	hsa-mir-769	22835.0	247.0	1520.702228123448	1610.6455666337156	5p	mlv3p_768.0|NucVar_259.0|canonical_13354.0|nta#G_101.0|nta#C_136.0|nta#A_2568.0|mv_185.0|lv5p_576.0|nta#C#1_136.0|lv5p#1_9.0|nta#T#3_91.0|nta#T#2_611.0|lv5pT_567.0|nta#T#1_1268.0|nta#UA_56.0|mlv5p_20.0|lv5p#-3_128.0|lv5p#-2_150.0|lv5p#-1_289.0|lv3p#2_44.0|lv3p#1_128.0|lv5pE_9.0|nta#A#4_18.0|nta#A#3_154.0|nta#A#2_397.0|nta#A#1_1999.0|lv3pT_2726.0|mlv5p#1_20.0|total_22835.0|lv3pE_172.0|mlv3p#3_39.0|mlv3p#2_729.0|nta#G#1_101.0|lv3p_2898.0|lv3p#-3_14.0|lv3p#-2_222.0|lv3p#-1_2490.0|nta#T_1970.0
hsa-miR-379-5p	hsa-mir-379	22816.0	196.0	1519.4369186277465	1609.3054192386624	5p	mlv3p_139.0|NucVar_1278.0|canonical_12231.0|nta#G_48.0|nta#C_5.0|nta#A_2762.0|mv_89.0|lv5p_591.0|nta#C#1_5.0|lv5p#1_23.0|nta#T#3_14.0|nta#T#2_59.0|lv5pT_568.0|nta#T#1_1520.0|nta#UA_1.0|lv5p#-2_166.0|lv5p#-1_402.0|lv3p#1_58.0|lv5pE_23.0|nta#A#4_11.0|nta#A#3_128.0|nta#A#2_634.0|nta#A#1_1989.0|lv3pT_4022.0|total_22816.0|lv3pE_58.0|mlv3p#4_8.0|mlv3p#3_93.0|mlv3p#2_38.0|nta#G#3_20.0|nta#G#2_9.0|nta#G#1_19.0|lv3p_4080.0|lv3p#-2_97.0|lv3p#-1_3925.0|nta#T_1593.0
hsa-miR-149-5p	hsa-mir-149	22625.0	199.0	1506.717228434115	1595.833411214706	5p	lv5p#-2_251.0|nta#A#1_369.0|lv5p_829.0|lv5p#-1_323.0|nta#C#4_11.0|canonical_12311.0|nta#C#3_10.0|nta#C#2_3.0|nta#C#1_24.0|lv5pE_16.0|nta#G_52.0|mlv5p#1_13.0|mlv5p_13.0|nta#C_48.0|nta#G#1_52.0|lv3p_7747.0|nta#A_393.0|NucVar_301.0|nta#T#1_499.0|mlv3p_17.0|mv_415.0|lv3p#-3_540.0|lv3pT_7747.0|lv5p#1_16.0|lv3p#-2_1308.0|lv3p#-1_5899.0|lv5pT_813.0|mlv3p#2_17.0|nta#T_499.0|lv5p#-4_71.0|lv5p#-3_168.0|nta#A#2_24.0|total_22625.0
hsa-miR-127-3p	hsa-mir-127	22127.0	303.0	1473.5528005994104	1560.7074426496265	3p	lv5p#-2_57.0|nta#A#1_2386.0|lv5p_116.0|lv5p#-1_48.0|canonical_9944.0|lv3pE_77.0|nta#C#1_55.0|nta#AU_4.0|lv5pE_1.0|nta#G_99.0|nta#C_55.0|nta#G#1_99.0|lv3p_392.0|nta#A_3414.0|nta#UA_9.0|lv3p#1_77.0|nta#T#3_461.0|NucVar_264.0|nta#T#2_1979.0|nta#T#1_5168.0|mv_44.0|mlv3p_191.0|lv3pT_315.0|lv5p#1_1.0|lv3p#-2_246.0|lv3p#-1_69.0|lv5pT_115.0|mlv3p#3_148.0|mlv3p#2_43.0|nta#T_7608.0|nta#A#3_145.0|lv5p#-3_10.0|total_22127.0|nta#A#2_883.0
hsa-miR-338-3p	hsa-mir-338	22030.0	168.0	1467.0930626476709	1553.8656375275127	3p	nta#A#1_1947.0|canonical_524.0|lv3pE_115.0|nta#C#1_27.0|nta#G_28.0|nta#C_27.0|nta#G#1_28.0|lv3p_18165.0|nta#A_2275.0|lv3p#1_115.0|nta#T#3_2.0|NucVar_18.0|nta#T#1_193.0|mv_798.0|lv3p#-3_842.0|lv3pT_18050.0|lv3p#-2_4774.0|lv3p#-1_12434.0|nta#T_195.0|nta#A#4_15.0|nta#A#3_77.0|total_22030.0|nta#A#2_236.0
hsa-miR-16-5p	hsa-mir-16-2	20969.833333333336	272.0	1396.4910126287434	1479.0877640193232	5p	lv5p#-2_78.5|nta#A#1_2551.5|lv5p_508.5|lv5p#-1_398.0|canonical_11973.5|lv3pE_537.0|nta#C#2_0.5|nta#C#1_30.5|nta#AU_1.0|lv5pE_21.0|nta#G_22.5|mlv5p#1_46.5|mlv5p_46.5|nta#C_31.0|nta#G#2_3.0|nta#G#1_19.5|lv3p_4877.833333333334|nta#A_3048.0|lv3p#2_62.0|lv3p#1_475.0|NucVar_210.5|nta#T#1_47.0|mv_204.5|lv3p#-3_117.0|lv3pT_4340.833333333334|lv5p#1_21.0|lv3p#-2_1404.1666666666667|lv3p#-1_2819.6666666666665|lv5pT_487.5|nta#T_47.0|nta#A#3_105.0|lv5p#-3_11.0|total_20969.833333333336|nta#A#2_391.5
hsa-miR-16-5p	hsa-mir-16-1	20928.833333333336	277.0	1393.7606079274926	1476.1958670089452	5p	mlv3p_44.0|NucVar_210.5|canonical_11973.5|nta#G_22.5|nta#C_31.0|nta#A_3017.0|mv_174.5|lv5p_502.5|nta#C#2_0.5|nta#C#1_30.5|lv5p#1_15.0|lv5pT_487.5|nta#T#1_47.0|mlv5p_46.5|lv5p#-3_11.0|lv5p#-2_78.5|lv5p#-1_398.0|lv3p#2_44.0|lv3p#1_475.0|lv5pE_15.0|nta#A#3_105.0|nta#A#2_360.5|nta#A#1_2551.5|lv3pT_4340.833333333334|mlv5p#1_46.5|total_20928.833333333336|nta#AU_1.0|lv3pE_519.0|mlv3p#2_44.0|nta#G#2_3.0|nta#G#1_19.5|lv3p_4859.833333333334|lv3p#-3_117.0|lv3p#-2_1404.1666666666667|lv3p#-1_2819.6666666666665|nta#T_47.0
hsa-miR-342-3p	hsa-mir-342	20367.0	246.0	1356.3451841554747	1436.567473423643	3p	lv5p#-2_122.0|lv5p_383.0|nta#A#1_155.0|lv5p#-1_219.0|canonical_6774.0|lv3pE_8568.0|nta#C#2_8.0|nta#C#1_4.0|nta#G_3.0|mlv5p#1_6.0|mlv5p_6.0|nta#C_12.0|nta#G#1_3.0|lv3p_9720.0|nta#A_170.0|nta#UA_1.0|lv3p#2_1537.0|lv3p#1_7031.0|nta#T#2_1.0|NucVar_135.0|nta#T#1_639.0|mv_2524.0|lv3pT_1152.0|lv3p#-2_102.0|lv3p#-1_1050.0|lv5pT_383.0|nta#T_640.0|lv5p#-4_42.0|total_20367.0|nta#A#2_15.0
hsa-miR-22-3p	hsa-mir-22	20093.0	135.0	1338.0980893227259	1417.2411373055068	3p	lv5p#-2_311.0|lv5p_1065.0|nta#A#1_495.0|lv5p#-1_728.0|canonical_14790.0|lv3pE_250.0|nta#C#1_55.0|nta#AU_11.0|nta#G_28.0|nta#C_55.0|nta#G#1_28.0|lv3p_2629.0|nta#A_630.0|nta#T#4_185.0|lv3p#1_250.0|nta#T#3_19.0|NucVar_411.0|nta#T#2_163.0|nta#T#1_105.0|mv_13.0|lv3p#-3_495.0|lv3pT_2379.0|lv3p#-2_1623.0|lv3p#-1_261.0|lv5pT_1065.0|nta#T_472.0|nta#A#3_23.0|lv5p#-3_26.0|total_20093.0|nta#A#2_112.0
hsa-miR-495-3p	hsa-mir-495	19920.0	171.0	1326.57711338818	1405.0387426031798	3p	lv5p#-2_181.0|nta#A#1_365.0|lv5p_741.0|lv5p#-1_508.0|canonical_13442.0|lv3pE_2846.0|nta#C#1_8.0|lv5pE_23.0|nta#G_101.0|mlv5p#1_48.0|mlv5p_48.0|nta#C_8.0|nta#G#1_101.0|lv3p_4323.0|nta#A_365.0|lv3p#2_67.0|lv3p#1_2779.0|NucVar_315.0|mv_577.0|lv3p#-3_52.0|lv3pT_1477.0|lv5p#1_23.0|lv3p#-2_74.0|lv3p#-1_1351.0|lv5pT_718.0|lv5p#-3_29.0|total_19920.0
hsa-miR-369-3p	hsa-mir-369	19011.0	97.0	1266.0420433043519	1340.9232698608962	3p	lv5p#-2_12.0|nta#A#1_127.0|lv5p_756.0|lv5p#-1_153.0|canonical_16454.0|lv3pE_370.0|nta#C#1_33.0|lv5pE_591.0|nta#G_2.0|mlv5p#1_70.0|mlv5p_70.0|nta#C_33.0|nta#G#1_2.0|lv3p_1104.0|nta#A_176.0|lv3p#1_370.0|NucVar_353.0|nta#T#1_29.0|mv_34.0|lv3pT_734.0|lv5p#1_591.0|lv3p#-2_60.0|lv3p#-1_674.0|lv5pT_165.0|nta#T_29.0|nta#A#3_22.0|nta#A#2_27.0|total_19011.0
hsa-miR-885-5p	hsa-mir-885	17501.0	119.0	1165.4832360143844	1234.416818990876	5p	lv5p#-2_125.0|lv5p_658.0|nta#A#1_285.0|lv5p#-1_462.0|canonical_15132.0|lv3pE_192.0|nta#C#2_1.0|nta#C#1_23.0|nta#G_52.0|mlv5p#1_22.0|mlv5p_22.0|nta#C_24.0|nta#G#1_52.0|lv3p_797.0|nta#A_367.0|lv3p#3_25.0|lv3p#1_167.0|nta#T#2_9.0|NucVar_350.0|mv_90.0|lv3pT_605.0|lv3p#-2_136.0|lv3p#-1_469.0|lv5pT_658.0|nta#T_9.0|nta#A#3_9.0|lv5p#-3_71.0|total_17501.0|nta#A#2_73.0
hsa-miR-361-5p	hsa-mir-361	16962.0	177.0	1129.588403478429	1196.3989534154186	5p	lv5p#-2_204.0|lv5p_630.0|nta#A#1_1726.0|lv5p#-1_413.0|canonical_9997.0|lv3pE_587.0|nta#C#1_48.0|nta#G_65.0|mlv5p#1_48.0|mlv5p_48.0|nta#C_48.0|nta#G#1_65.0|lv3p_2580.0|nta#A_1943.0|lv3p#2_15.0|lv3p#1_572.0|nta#T#3_22.0|nta#T#2_39.0|NucVar_140.0|nta#T#1_1099.0|mv_238.0|mlv3p_113.0|lv3p#-3_15.0|lv3pT_1993.0|lv3p#-2_339.0|lv3p#-1_1639.0|lv5pT_630.0|mlv3p#3_34.0|mlv3p#2_79.0|nta#T_1160.0|nta#A#3_37.0|lv5p#-3_13.0|total_16962.0|nta#A#2_180.0
hsa-miR-204-5p	hsa-mir-204	16778.5	179.0	1117.3681775594164	1183.4559509421413	5p	lv5p#-2_134.0|nta#A#1_130.0|lv5p_438.0|lv5p#-1_266.0|canonical_10157.0|lv3pE_2332.0|nta#C#1_11.0|nta#AU_1.0|lv5pE_15.0|nta#G_4.0|mlv5p#1_21.0|mlv5p_21.0|nta#C_11.0|nta#G#2_1.0|nta#G#1_3.0|nta#A_130.0|lv3p_2880.0|nta#UA_9.0|lv3p#2_302.0|lv3p#1_2030.0|nta#T#3_2.0|nta#T#2_96.0|NucVar_351.5|nta#T#1_2500.0|mv_188.0|lv3p#-3_39.0|lv3pT_548.0|lv5p#1_15.0|lv3p#-2_168.0|lv3p#-1_341.0|lv5pT_423.0|nta#T_2598.0|lv5p#-3_23.0|total_16778.5
hsa-miR-330-3p	hsa-mir-330	16522.0	245.0	1100.2864993674452	1165.3639611089227	3p	lv5p#-2_1146.0|lv5p_4645.0|nta#A#1_1164.0|lv5p#-1_3340.0|canonical_4238.0|lv3pE_175.0|nta#C#1_8.0|nta#G_24.0|nta#G#3_1.0|nta#C_8.0|nta#G#2_11.0|nta#G#1_12.0|lv3p_615.0|nta#A_1331.0|lv3p#2_104.0|lv3p#1_71.0|NucVar_86.0|nta#T#1_1062.0|mv_4513.0|lv3pT_440.0|lv3p#-2_310.0|lv3p#-1_130.0|lv5pT_4645.0|nta#T_1062.0|lv5p#-4_66.0|lv5p#-3_93.0|total_16522.0|nta#A#2_167.0
hsa-miR-328-3p	hsa-mir-328	16410.0	197.0	1092.8278328664674	1157.4641448854509	3p	lv5p#-2_62.0|nta#A#1_1913.0|lv5p_691.0|lv5p#-1_543.0|canonical_8541.0|nta#C#1_54.0|lv5pE_72.0|nta#G_74.0|mlv5p#1_74.0|mlv5p_74.0|nta#C_54.0|nta#G#2_1.0|nta#G#1_73.0|lv3p_1122.0|nta#A_2525.0|nta#UA_2.0|nta#T#4_1.0|nta#T#3_51.0|NucVar_226.0|nta#T#2_566.0|nta#T#1_2305.0|mlv3p_11.0|mv_169.0|lv3p#-3_64.0|lv3pT_1122.0|lv5p#1_72.0|lv3p#-2_162.0|lv3p#-1_896.0|lv5pT_619.0|mlv3p#2_11.0|nta#T_2923.0|nta#A#3_33.0|lv5p#-3_14.0|nta#A#2_579.0|total_16410.0
hsa-let-7d-3p	hsa-let-7d	16268.0	161.0	1083.3713092670134	1147.4483064592637	3p	lv5p#-2_153.0|nta#A#1_720.0|lv5p_1370.0|lv5p#-1_1154.0|canonical_11391.0|lv3pE_5.0|nta#C#1_89.0|lv5pE_14.0|nta#G_52.0|mlv5p#1_14.0|mlv5p_14.0|nta#C_89.0|nta#G#1_52.0|lv3p_1801.0|nta#A_765.0|lv3p#1_5.0|nta#T#2_13.0|NucVar_356.0|nta#T#1_116.0|mv_301.0|lv3p#-3_38.0|lv3pT_1796.0|lv5p#1_14.0|lv3p#-2_409.0|lv3p#-1_1349.0|lv5pT_1356.0|nta#T_129.0|nta#A#3_12.0|lv5p#-3_49.0|nta#A#2_33.0|total_16268.0
